date,result ranking,general classification,race name,distance,PCS point,UCI point,year
12.06 » 17.06,,,Tour de Beauce (2.2) ,,,,2007
14.06,DNF,,Stage 3 - Saint-Georges › Mont Mégantic ,153,,,2007
13.06,84,86,Stage 2 - Vallée-Jonction › Vallée-Jonction ,170,,,2007
12.06,89,89,Stage 1 - Lac-Etchemin › Lac-Etchemin ,180,,,2007
12.06 » 17.06,,,Tour de Beauce (2.2) ,,,,2007
14.06,DNF,,Stage 3 - Saint-Georges › Mont Mégantic ,153.0,,,2007
13.06,84,86,Stage 2 - Vallée-Jonction › Vallée-Jonction ,170.0,,,2007
12.06,89,89,Stage 1 - Lac-Etchemin › Lac-Etchemin ,180.0,,,2007
13.06 » 18.06,,,Tour de Beauce (2.2) ,,,,2006
18.06,DNF,,Stage 6 - St-Georges › St-Georges ,133.0,,,2006
17.06,83,72,Stage 5 - Québec › Québec ,125.0,,,2006
16.06,96,,Stage 4b - St-Georges › St-Georges ,60.0,,,2006
16.06,73,75,Stage 4a (ITT) - St-Jean-de-la-Lande › St-Jean-de-la-Lande ,15.0,,,2006
15.06,61,76,Stage 3 - St-Georges › Mont-Mégentic ,153.0,,,2006
14.06,99,99,Stage 2 - Saint-Joseph › Saint-Joseph ,180.0,,,2006
13.06,87,,Stage 1 - Lac-Etchemin › Lac-Etchemin ,155.0,,,2006
10.07,13,,National Championships Canada - Road Race (NC) ,,,,2005
14.06 » 19.06,,,Tour de Beauce (2.2) ,,,,2005
18.06,47,,Stage 5 - Saint-Georges › Saint-Georges ,132.0,,,2005
17.06,48,,Stage 4a - Saint-Georges › Saint-Georges ,60.0,,,2005
17.06,57,,Stage 4b - Québec › Québec ,125.0,,,2005
16.06,66,,Stage 3 - Saint Joseph › Saint Joseph ,180.0,,,2005
15.06,65,,Stage 2 - Lac Etchemin › Lac Etchemin ,180.0,,,2005
14.06,82,,Stage 1 - Saint-Georges › Saint-Georges ,169.0,,,2005
08.08,12,,Classique Montréal-Québec Louis Garneau (1.5) ,,,,2004
13.06 » 18.06,,,GP Cycliste de Beauce (2.4) ,,,,2000
,50,,General classification ,,,,2000
18.06,33,,Stage 5 - Saint-Georges › Saint-Georges ,174.4,,,2000
17.06,31,,Stage 4a - Saint-Georges › Saint-Georges ,15.4,,,2000
27.06,3,,National Championships Canada - Road Race (NC) ,,7,,1996
