date,result ranking,general classification,race name,distance,PCS point,UCI point,year
30.06,15,,National Championships Morocco - Road Race (NC),150,,1,2019
28.06,3,,National Championships Morocco - ITT (NC),31,2,20,2019
01.07,1,,National Championships Morocco - Road Race (NC),,15,100,2018
29.06,1,,National Championships Morocco - ITT (NC),22,15,50,2018
19.05,2,,National Championships Morocco - ITT (NC),31,7,25,2017
15.07,9,,National Championships Morocco - ITT (NC),30,,1,2016
14.06,18,,National Championships Morocco - Road Race (NC),150,,,2015
12.06,9,,National Championships Morocco  - ITT (NC),30,,,2015
20.06,4,,National Championships Morocco - ITT (NC),30,,,2014
24.06,20,,National Championships Morocco - Road Race (NC),154,,,2012
