date,result ranking,general classification,race name,distance,PCS point,UCI point
27.06,22,,National Championships Philippines - Road Race (NC),,,
17.12 » 21.12,,,ADC Tour of Vietnam (2.2),,,
,58,,General classification,,,
21.12,39,,Stage 5 - Can Tho › Ho Chi Minh City,150,,
20.12,64,62,Stage 4 - Long Xuyên › Can Tho,180,,
19.12,90,67,Stage 3 - Can Tho › Can Tho,150,,
18.12,34,33,Stage 2 - Can Tho › Can Tho,124,,
17.12,48,48,Stage 1 - Ho Chi Minh City › Can Tho City,160,,
26.09 » 30.09,,,Butra Heidelberg Cement Tour dé Brunei (2.2),,,
,21,,General classification,,,
30.09,22,21,Stage 5 - Bandar Seri Begawan › Bandar Seri Begawan,104,,
29.09,19,21,Stage 4 - Kuala Belait › Bandar Seri Begawan,185.3,,
28.09,28,22,Stage 3 - Tutong › Kuala Belait,96.5,,
27.09,21,19,Stage 2 - Bandar Seri Begawan › Tutong,117.4,,
26.09,20,21,Stage 1 - Muara › Bandar Seri Begawan,93.1,,
27.04 » 01.05,,,Tour of Borneo (2.2),,,
30.04,DNF,,Stage 4 - Sepilok  › Kundasang,214.8,,
29.04,61,50,Stage 3 - Lahad Datu  ›  Sandakan,181.8,,
28.04,49,47,Stage 2 - Tawau  › Lahad Datu,146.6,,
27.04,10,10,Stage 1 - Semporna  › Tawau,102.8,,
14.04 » 17.04,,,Le Tour de Filipinas (2.2),,,
,51,,General classification,,,
17.04,52,,Stage 4 - Bayombong › Baguio,133.8,,
16.04,20,57,Stage 3 - Cauayan › Bayombong,102.5,,
15.04,23,63,Stage 2 - Tuguegarao › Cauayan,103.3,,
14.04,62,62,Stage 1 - Santa Ana › Tuguegarao,155.8,,
18.02,23,,Asian Cycling Championships - Road Race (CC),179.2,,
07.09 » 11.09,,,Butra Heidelberg Cement Tour de Brunei (2.2),,,
,23,,General classification,,,
11.09,48,,Stage 5 - Bandar Seri Begawan › Bandar Seri Begawan,146.5,,
10.09,23,,Stage 4 - Tutong Town  › Bandar Seri Begawan,104.7,,
09.09,25,,Stage 3 - Tutong › Tutong,86,,
08.09,69,,Stage 2 - Kuala Belait  › ,142.7,,
07.09,6,,Stage 1 - Bandar Seri Begawan › Kuala Belait ,149.6,,
06.06 » 12.06,,,Tour of Singkarak (2.2),,,
,74,,General classification,,,
12.06,10,,Stage 7b - Padang › Singkarak,70.8,,
12.06,73,,Stage 7a - Padang Panjang › Singkarak,109.3,,
11.06,2,,Stage 6a - Sawahlunto › Istana Baso Pagaruyung,39,2,
11.06,80,,Stage 6b - Istana Baso Pagaruyung › Padang Panjang,94.6,,
10.06,50,,Stage 5 - Payakumbuh › Sawahlunto,79,,
09.06,23,,Stage 4 - Bukittinggi › Singkarak,59,,
08.06,100,,Stage 3 - Pariaman › Bukittinggi,125.2,,
07.06,56,,Stage 2 - Padang › Pariaman,105,,
06.06,19,,Stage 1 - Padang › Padang,61,,
16.04 » 19.04,,,Le Tour de Filipinas (2.2),,,
,32,,General classification,,,
19.04,46,,Stage 4 - Lingayen › Baguio,112.5,,
18.04,3,,Stage 3 - Iba › Lingayen,156.2,1,
17.04,24,,Stage 2 - Balanga › Iba,153.6,,
16.04,2,,Stage 1 - Manila › Pasay,89.6,2,
01.04 » 06.04,,,Princess Maha Chakri Sirindhorn's Cup Tour of Thailand (2.2),,,
,13,,General classification,,,
06.04,10,,Stage 6 - Chanthaburi › Chonburi,213.3,,
05.04,16,,Stage 5 - Chanthaburi › Chanthaburi,91.1,,
04.04,24,,Stage 4 - Rayong › Chanthaburi,166.1,,
03.04,27,,Stage 3 - Rayong › Rayong,141.5,,
02.04,12,,Stage 2 - Chonburi › Rayong,195.5,,
01.04,88,,Prologue - Pattaya › Pattaya,4,,
08.03 » 13.03,,,Jelajah Malaysia (2.2),,,
,60,,General classification,,,
13.03,65,,"Stage 6 - Batu Caves - › Universiti Sains Islam Malaysia, Nilai",175.1,,
11.03,31,,Stage 4 - Kuala Rompin › Pekan,89.6,,
10.03,23,,Stage 3 - Kluang › Kuala Rompin,158.2,,
09.03,24,,Stage 2 - Bandar Penawar › Kluang,204.4,,
08.03,50,,Stage 1 - Kota Iskandar › Bandar Penawar,162.5,,
12.12,48,,Tour of South China Sea (1.2),80,,
29.08,11,,Tour De Delhi (1.2),100,,
01.06 » 06.06,,,Tour of Singkarak (2.2),,,
,57,,General classification,,,
06.06,19,,Stage 7 - Bukittinggi › Singkarak,140,,
05.06,59,,Stage 6 - Sawahlunto › Batusangkar,102.4,,
04.06,63,,Stage 5 - Padang Panjang › Sawahlunto,88.2,,
03.06,72,,Stage 4 - Mukomuko › Bukittinggi,51.3,,
02.06,58,,Stage 3 - Pariaman › Mukomuko,83.9,,
02.06,21,,Stage 2 - Padang › Pariaman,81,,
01.06,8,,Stage 1 (TTT) - Padang › Padang,15.8,,
17.04 » 20.04,,,Le Tour de Filipinas (2.2),,,
,64,,General classification,,,
20.04,DSQ,,Stage 4 - Subic › Subic,127,,
19.04,67,,Stage 3 - Quezon City › Subic,142,,
18.04,16,,"Stage 2 - Roxas Boulevard, Luneta › ",60,,
17.04,36,,Stage 1 - Tagaytay City › Tagaytay City,142.7,,
01.04 » 06.04,,,Princess Maha Chakri Sirindhorn's Cup Tour of Thailand (2.2),,,
06.04,12,,Stage 6 - Ubon Ratchathani › Ubon Ratchathani,186.3,,
04.04,DSQ,,Stage 4 - Nakonphanom › Mukdaharn,207.3,,
03.04,118,,Stage 3 - Mugdaharn › Nakonphanom,171.1,,
02.04,89,,Stage 2 - Ubon Ratchathani › Mugdaharn,177.5,,
01.04,119,,Stage 1 (ITT) - Ubon Ratchathani › Ubon Ratchathani,5.6,,
30.04 » 03.05,,,Tour of Singkarak (2.2),,,
