date,result ranking,general classification,race name,distance,PCS point,UCI point,year
01.06,9,,GP Etienne de Wilde-Laarne (1.6) ,180.8,,,2003
18.08,90,,Dwars door Gendringen (1.3) ,197.4,,,2002
28.06,40,,National Championships Belgium - Road Race (NC) ,248,,,2002
02.06,10,,Vlaamse Havenpijl (1.2) ,193,,,2002
23.05 » 30.05,,,Circuit des Mines (2.5) ,,,,2002
30.05,DNF,,Stage 8 - Sainte-Marie-aux-Chênes › Hayange ,110,,,2002
29.05,32,,Stage 7 - Trieux › Rosselange ,83,,,2002
28.05,40,,Stage 6 - Jarny › Rehlingen-Siersburg ,167,,,2002
27.05,63,,Stage 5 - Uckange › Manderen ,153.5,,,2002
26.05,90,,Stage 4 - Joeuf › Metz ,111,,,2002
25.05,55,,Stage 3 (ITT) - Rombas › Rombas ,23.5,,,2002
24.05,95,,Stage 2 - Briey › Saint-Avold ,163,,,2002
23.05,26,,Stage 1 - Thionville › Hersrange ,165,,,2002
20.04,17,,ZLM Tour () ,197,,,2002
13.04,24,,Essent Ronde van Drenthe (1.3) ,204,,,2002
16.10,60,,Nationale Sluitingprijs Putte-Kapellen (1.4) ,177,,,2001
21.09,20,,Kampioenschap van Vlaanderen (1.4) ,182.6,1,,2001
15.09,69,,Paris-Bruxelles (1.1) ,240,,,2001
21.08,22,,GP Stad Zottegem (1.4) ,187,,,2001
17.05,28,,De Kustpijl (1.2) ,170,,,2001
19.04,32,,Scheldeprijs () ,208,,,2001
09.04,DNF,,Ronde van Vlaanderen / Tour des Flandres (CDM) ,269,,,2001
25.03,16,,GP Rudy Dhaenens (1.4) ,188,5,,2001
06.02 » 18.02,,,Le Tour de Langkawi (2.3) ,,,,2001
,95,,General classification ,,,,2001
22.08,16,,GP Stad Zottegem (1.4) ,187,5,,2000
20.08,99,,Dwars door Gendringen (1.4) ,197.4,,,2000
30.07,DNF,,Luk-Cup Bühl (1.3) ,194,,,2000
