date,result ranking,general classification,race name,distance,PCS point,UCI point
21.08 » 25.08,,,PostNord Danmark Rundt - Tour of Denmark (2.HC),,,
24.08,DNF,,Stage 4 - Korsør › Asnæs Indelukke,175.2,,
23.08,104,108,Stage 3 - Holstebro › Vejle,199.7,,
22.08,78,102,Stage 2 (ITT) - Grindsted › Grindsted,17,,
21.08,110,103,Stage 1 - Silkeborg › Silkeborg,169.7,,
30.06,47,,National Championships Denmark - Road Race (NC),225,,
27.06,29,,National Championships Denmark - ITT (NC),39.8,,
12.05,DNF,,Ringerike GP (1.2),162.2,,
11.05,DNF,,Sundvolden GP (1.2),164.4,,
05.05,DNF,,Skive-Løbet (1.2),188,,
04.05,41,,GP Himmerland Rundt (1.2),200,,
17.04 » 21.04,,,Tour du Loir et Cher E Provost (2.2),,,
,46,,General classification,,,
21.04,23,,Stage 5 - Blois › Blois,97,,
20.04,13,46,Stage 4 - Angé › Angé,191.5,,
19.04,60,52,Stage 3 - Mer › Vendôme,210,,
18.04,58,51,Stage 2 - Les Montils › Chailles,188,,
17.04,58,58,Stage 1 - Blois › Vineuil,176,,
06.04,DNF,,Volta Limburg Classic (1.1),192.1,,
25.03 » 31.03,,,Tour de Normandie (2.2),,,
,37,,Youth classification,,,
,65,,General classification,,,
31.03,38,,Stage 7 - Saint-Lô › Caen,150,,
30.03,97,69,Stage 6 - Gouville-sur-Mer › Martinvast,159.5,,
29.03,51,22,Stage 5 - Alençon › Bagnoles-de-l'Orne,171,,
28.03,33,22,Stage 4 - Tilly-sur-Seulles › Argentan,173,,
27.03,29,25,Stage 3 - Bourg-Achard › Elbeuf-sur-Seine,147,,
26.03,43,59,Stage 2 - Darnétal › Forges-les-Eaux,169.5,,
25.03,87,86,Stage 1 - Courseulles-sur-Mer › Le Neubourg,159,,
26.08,53,,Ronde van Midden Nederland (1.2),191.6,,
25.08,45,,Omloop Mandel-Leie-Schelde Meulebeke (1.1),187.4,,
01.07,54,,National Championships Denmark - Road Race (NC),219,,
16.06,73,,Fyen Rundt - Tour of Funen (1.1),201.7,,
10.06,11,,National Championships Denmark U23 - Road Race (NC),172.5,,
09.06,18,,National Championships Denmark U23 - ITT (NC),25,,
27.05,DNF,,Circuit de Wallonie (1.2),176.9,,
22.05 » 24.05,,,Tour des Fjords (2.HC),,,
24.05,DNF,,Stage 3 - Farsund › Egersund,183,,
23.05,115,114,Stage 2 - Risør › Kristiansand,188,,
22.05,84,84,Stage 1 - Lindesnes › Grimstad,191,,
12.05,DNF,,Scandinavian Race in Uppsala 1909-2018 (1.2),194.4,,
06.05,17,,Ringerike GP (1.2),162.2,,
05.05,39,,Sundvolden GP (1.2),164,,
01.05,22,,Eschborn-Frankfurt U23 (1.2U),143,,
29.04,18,,Skive-Løbet (1.2),179.1,,
28.04,27,,GP Himmerland Rundt (1.2),199.8,,
14.04,59,,ZLM tour (1.Ncup),178,,
06.04 » 08.04,,,Circuit des Ardennes International (2.2),,,
,33,,Youth classification,,,
,7,,Mountains classification,,,
,96,,General classification,,,
08.04,92,,Stage 4 - Charleville-Mézières › Charleville-Mézières,106,,
08.04,112,112,Stage 3 - Donchery › Vivier-au-Court,79,,
07.04,112,118,Stage 2 - Beauraing › Givet,175,,
06.04,98,98,Stage 1 - Bazeilles › Bazeilles,160,,
31.03,DNF,,Volta Limburg Classic (1.1),197.5,,
12.09 » 16.09,,,PostNord Danmark Rundt - Tour of Denmark (2.HC),,,
,14,,Youth classification,,,
,12,,Mountains classification,,,
,38,,Points classification,,,
,60,,General classification,,,
16.09,88,,Stage 5 - Ebeltoft › Aarhus,198,,
15.09,39,59,Stage 4 (ITT) - Randers › Randers,17.8,,
14.09,27,60,Stage 3 - Otterup › Vejle,183.6,,
12.09,85,87,Stage 1 - Frederiksberg › Kalundborg,176.6,,
26.08 » 27.08,,,Ronde van Midden Nederland (2.2),,,
,11,,Youth classification,,,
,21,,General classification,,,
27.08,19,,Stage 2 - Utrecht › Utrecht,187,,
26.08,5,23,Stage 1 (TTT) - Doorn › Doorn,26.3,1,
18.08,23,,Veenendaal Veenendaal Classic (1.1),195.8,,3
10.08 » 13.08,,,Czech Cycling Tour (2.1),,,
,8,,Youth classification,,,
,11,,Points classification,,,
,27,,General classification,,,
13.08,6,,Stage 4 - Olomouc › Dolany,157,3,
12.08,42,27,Stage 3 - Mohelnice › Sternberk,187,,
11.08,10,19,Stage 2 - Olomouc › Frydek-Mistek,200,,
10.08,4,23,Stage 1 (TTT) - Unicov › Unicov,18.6,4,
05.08,DNF,,Dwars door het Hageland - Aarschot (1.1),194,,
29.07 » 31.07,,,Kreiz Breizh Elites (2.2),,,
,6,,Youth classification,,,
,23,,Points classification,,,
,23,,General classification,,,
31.07,27,,Stage 4 - Guinguamp › Rostrenen,151,,
30.07,21,16,Stage 3 - Carhaix › Carhaix,98.1,,
30.07,19,10,Stage 2 - Ploërdut › Callac,83,,
29.07,10,10,Stage 1 - Calanhel › Plouray ,198.3,,
25.06,14,,National Championships Denmark - Road Race (NC),219,,
22.06,31,,National Championships Denmark - ITT (NC),40,,
10.06,38,,Fyen Rundt - Tour of Funen (1.2),200.2,,
31.05 » 04.06,,,Skoda-Tour de Luxembourg (2.HC),,,
,48,,Youth classification,,,
,84,,General classification,,,
04.06,74,,Stage 4 - Mersch › Luxembourg,174.6,,
03.06,80,87,Stage 3 - Eschweile › Wiltz-Diekirch,192.9,,
02.06,87,83,Stage 2 - Steinfort › Walferdange,178.4,,
01.06,79,22,Stage 1 - Luxembourg › Bascharage,172,,
31.05,22,22,Prologue - Luxembourg › Luxembourg,2.14,,
24.05 » 28.05,,,Tour des Fjords (2.1),,,
,39,,Youth classification,,,
,67,,General classification,,,
28.05,61,,Stage 5 - Hinna Park › Stavanger,163,,
27.05,90,78,Stage 4 - Stavanger › Sandnes,162.4,,
26.05,27,74,Stage 3 - Odda ›  Kopervik,180.2,,
25.05,84,82,Stage 2 - Gulen › Norheimsund,185.1,,
24.05,73,73,Stage 1 - Balestrand › Førde,189.9,,
