date,result ranking,general classification,race name,distance,PCS point,UCI point
11.09 » 18.09,,,Tour of Bulgaria (2.2),,,
,20,,General classification,,,
18.09,20,,Stage 9 - Pirdop › Teteven,145,,
17.09,36,,Stage 8 - Tryavna › Pirdop,170,,
16.09,11,,Stage 7 - Kzanlak › Tryavna,95,,
15.09,69,,Stage 6 - Karnobat › Kazanlak,146,,
14.09,59,,Stage 5 - Dobrich › Nesebar,152,,
13.09,42,,Stage 4 - Shumen › Dobrich,135,,
12.09,12,,Stage 3 - Veliko Tarnovo › Shumen,142,,
12.09,5,,Stage 2 - Troyan › Veliko Tarnovo,101,,
11.09,54,,Stage 1 - Sofia › Troyan,180,,
04.08 » 15.08,,,Volta a Portugal em Bicicleta (2.1),,,
05.08,109,,Stage 2 - Trofa › Oliveira do Bairro,187.7,,
04.08,113,,Prologue - Fafe › Fafe,2.2,,
06.07 » 10.07,,,Cycling Tour of Sibiu (2.2),,,
,69,,General classification,,,
10.07,85,,Stage 5 - Sibiu › Bâlea Lac,94,,
09.07,80,,Stage 4 (ITT) - Sibiu › Sibiu,4.4,,
08.07,58,,Stage 3 - Medias › Paltinis,145,,
07.07,67,,Stage 2 - Sibiu › Avrig,199.5,,
16.06 » 19.06,,,Tour de Slovénie (2.1),,,
19.06,DNF,,Stage 4 - Ptuj › Novo mesto,181,,
18.06,100,,Stage 3 - Tržič › Golte,170.6,,
17.06,102,,Stage 2 - Koper › Nova Gorica,189.6,,
16.06,100,,Prologue - Ljubljana › Ljubljana,6.8,,
04.06 » 11.06,,,Romanian Cycling Tour (2.2),,,
,8,,General classification,,3,
11.06,30,,Stage 10 - Brasov › Bucharest,168.6,,
10.06,8,,Stage 8 - Sibiu › Bâlea Lac,71.6,,
09.06,14,,Stage 7 - Targu Mures › Sibiu,145,,
08.06,20,,Stage 6 - Targu Mures › Targu Mures,212,,
07.06,22,,Stage 5 - Botoşani › Suceava,225.9,,
06.06,32,,Stage 4 - ﻿﻿Băceşti › Botoşani,152,,
05.06,41,,Stage 3 - Braila › Vaslui,187.4,,
04.06,10,,Stage 2 - Constanta › Braila,183.5,,
04.06,11,,Prologue - Constanta › Constanta,5,,
24.04 » 01.05,,,Presidential Cycling Tour of Turkey (2.HC),,,
27.04,DNF,,Stage 4 - Marmaris › Pamukkale,207,,
26.04,158,,Stage 3 - Bodrum › Marmaris,166,,
25.04,144,,Stage 2 - Kusadasi › Turgutreis,181,,
24.04,86,,Stage 1 - Istanbul › Istanbul,121,,
13.04 » 17.04,,,International Tour of Hellas (2.2),,,
,82,,General classification,,,
17.04,82,,Stage 6 - Marathon › Athens,104,,
16.04,37,,Stage 5 - Delfi › Marathon,172.4,,
15.04,32,,Stage 4 - Mesologgi › Delphi,141.8,,
14.04,61,,Stage 3 - Preveza › Mesolongion,118,,
14.04,35,,Stage 2 (ITT) - Archangelos › Archangelos,20,,
13.04,22,,Stage 1 - Ioannina › Preveza,149,,
17.03 » 20.03,,,Istarsko proljece - Istrian Spring Trophy (2.2),,,
,58,,General classification,,,
20.03,44,,Stage 4 - Pazin › Zelena Laguna,141,,
19.03,90,,Stage 3 - Vrsar › Motovun,157,,
18.03,57,,Stage 2 - Poreč › Labin,137,,
17.03,79,,Prologue - Tinjan › Tinjan,5.8,,
24.02 » 28.02,,,Kerman Tour (2.2),,,
,31,,General classification,,,
28.02,42,,Stage 5 - Rayen › Jiroft,147,,
27.02,22,,Stage 4 - Jiroft › Jiroft,73,,
26.02,47,,Stage 3 - Boluk › Jiroft,105,,
25.02,17,,Stage 2 - Darzin › Jiroft,97,,
24.02,31,,Stage 1 - Kahnuj › Jiroft,91,,
11.09 » 19.09,,,Tour of Bulgaria (2.2),,,
,18,,General classification,,,
19.09,54,,Stage 9 - Troyan › Teteven,148,,
18.09,42,,Stage 5 - Gabrovo › Troyan,158,,
17.09,41,,Stage 7b - Veliko Tarnovo › Gabrovo,70,,
17.09,14,,Stage 7a - Razgrad › Veliko Tarnovo,113,,
16.09,56,,Stage 6 - Dobrich › Razgrad,177,,
15.09,9,,Stage 5 - Burgas › Dobrich,182,,
14.09,44,,Stage 4 - Kazanlak › Burgas,196,,
13.09,38,,Stage 3 - Plovdiv › Kazanlak,104,,
12.09,35,,Stage 2 - Gotse Delchev › Plovdiv,202,,
11.09,16,,Stage 1 - Sofia › Gotse Delchev,217,,
26.08 » 30.08,,,Tour of Victory (2.2),,,
,11,,General classification,,,
30.08,12,,Stage 5 - Eskisehir › Dumlupinar,,,
29.08,19,,Stage 4 - Eskisehir › Eskisehir,,,
28.08,17,,Stage 3 - Cankiri › Akyurt,,,
27.08,16,,Stage 2 - Kastamonu › Cankiri,113,,
26.08,9,,Stage 1 - Inebolu › Kastamonu,87,,
04.08 » 15.08,,,Volta a Portugal em Bicicleta - EDP (2.1),,,
,26,,General classification,,,
15.08,79,,Stage 11 - Sintra › Lisboa,152.6,,
14.08,78,,Stage 10 (ITT) - Pedrógão – › Leiria,32.6,,
13.08,7,,Stage 9 - Oliveira do Hospital › Oliveira do Bairro,169.9,2,
12.08,26,,Stage 8 - Idanha-a-Nova › Torre,168,,
11.08,75,,Stage 7 - Moimenta da Beira › Castelo Branco,221.1,,
10.08,5,,Stage 6 - Fafe › Lamego,172.4,4,
08.08,28,,Stage 5 - Barcelos › Senhora da Graça,175.8,,
07.08,21,,Stage 4 - Santo Tirso › Viana do Castelo,173.7,,
06.08,13,,Stage 3 - Aveiro › Sr.ª Assunção (Santo Tirso),152.3,,
05.08,4,,Stage 2 - Gouveia › Oliveira de Azeméis,188,5,
04.08,53,,Prologue - Viseu › Viseu,5.5,,
22.07 » 25.07,,,Tour of Szeklerland (2.2),,,
,48,,General classification,,,
25.07,51,,Stage 5 - Miercurea Ciuc › Miercurea Ciuc,93.5,,
25.07,51,,Stage 4 (ITT) - Ciba › Harghita-Bai,14,,
24.07,45,,Stage 3 - Miercurea Ciuc › Miercurea Ciuc,192,,
23.07,44,,Stage 2 - Tusnad › Miercurea Ciuc,183,,
22.07,24,,Stage 1 - Lunca de Jos › Pasul Pongrácz,157,,
14.06 » 19.06,,,Tour de Serbie (2.2),,,
,60,,General classification,,,
19.06,77,,Stage 6 - Milici › Ruma,155,,
18.06,65,,Stage 5 - ZLATIBOR › PALE (BiH),173.5,,
17.06,86,,Stage 4 - VRNJAČKA BANJA › ZLATIBOR,148,,
16.06,87,,Stage 3 - VRANJE › VRNJAČKA BANJA,233,,
15.06,23,,Stage 2 - ZAJEČAR › VRANJSKA BANJA,173,,
14.06,16,,Stage 1 - BELGRADE › ZAJEČAR,190.5,,
05.06 » 12.06,,,Tour of Romania (2.2),,,
,41,,General classification,,,
12.06,48,,Stage 8 - Slobozia › Constanta,154.1,,
11.06,63,,Stage 7 - Bacau  › Buzau,179.5,,
10.06,61,,Stage 6 - Botosani › Bacau,184.3,,
09.06,59,,Stage 5 - Suceava › Botosani,219.2,,
08.06,47,,Stage 4 - Vatra Dornei › Suceava,137.6,,
07.06,29,,Stage 3 - Targu Mures › Vatra Dornei,174.8,,
06.06,66,,Stage 2 - Alba Iulia › Targu Mures,118,,
05.06,17,,Prologue - Deva › Deva,3,,
29.05,DNF,,Gp Kranj (1.1),177.3,,
29.04 » 30.04,,,The Paths of King Nikola (2.2),,,
30.04,DNF,,Stage 2 - Herceg-Novi › Bar,168,,
29.04,23,,Stage 1 (ITT) - Cetinje › Cetinje,20,,
23.04,7,,Banja Luka - Belgrade I (1.2),194,,
18.03 » 21.03,,,Istarsko proljece - Istrian Spring Trophy (2.2),,,
,92,,General classification,,,
21.03,98,,Stage 4 - Pazin › Porec,141,,
20.03,82,,Stage 3 - Vrsar › Motovun,157,,
19.03,84,,Stage 2 - Porec › Labin,131,,
18.03,160,,Stage 1 (ITT) - Gracišce › Lindar,2.7,,
06.06 » 12.06,,,Romanian Cycling Tour (2.2),,,
09.06,3,,Stage 4 - Bacau › Botosani,134.2,1,
08.06,25,,Stage 3 - Braila › Bacau,200,,
07.06,3,,Stage 2 - Constanța › Braila,179,1,
06.06,6,6,Prologue - Constanța › Constanța,5,,
20.09,DNF,,Praha - Karlovy Vary - Praha (1.2),262,,
08.09 » 14.09,,,Tour of Bulgaria (2.2),,,
,3,,Mountains classification,,,
,38,,General classification,,,
14.09,52,,Stage 7 - Svilengrad › Plovdiv,141,,
13.09,42,,Stage 6a - Kazanlak › Stara Zagora,95,,
13.09,74,,Stage 6b - Stara Zagora › Svilengrad,111,,
12.09,25,,Stage 5 - Aitos › Kazanlak,176,,
11.09,15,,Stage 4 - Varna › Bourgas,133,,
10.09,6,,Stage 3 - Razgrad › Varna,132,,
09.09,37,,Stage 2 - Gabrovo › Razgrad,154,,
08.09,12,,Stage 1 - Troyan › Gabrovo,112,,
09.08,DNF,,Olympic Games Road Race (Olympics),221,,
19.07,4,,Plovdiv Cup (1.2),166,4,
07.06 » 14.06,,,Romanian Cycling Tour (2.2),,,
11.06,OTL,,Stage 4 - Sibiu › Bâlea Lac,96.6,,
10.06,29,19,Stage 3 - Miercurea Ciuc › Sibiu,193,,
09.06,36,20,Stage 2 - Piatra Neamț › Miercurea Ciuc,137,,
08.06,38,20,Stage 1 - Botoșani › Piatra Neamț,168,,
07.06,20,20,Prologue - Botoșani › Botoșani,3,,
31.05,19,,GP Kranj (1.1),161.6,2,
17.05,16,,Classic Beograd - Cacak (1.2),,,
08.05 » 11.05,,,International Halkidiki Cycle Race (2.2),,,
,1,,General classification,,25,
11.05,19,,Stage 4 - Porto Karras › Marmaras,160.2,,
10.05,5,,Stage 3 - Ouranoupoli › Marmaras,155.1,,
09.05,17,,Stage 2 - Kallikratia › Ouranoupoli,143.7,,
08.05,1,,Stage 1 - Moudania › Polygyros,149.6,5,
03.05,8,,Grand Prix Bourgas (1.2),170,,
21.04,50,,Beograd - Banja Luka II (1.2),125.5,,
20.04,7,,Beograd - Banja Luka I (1.2),131.5,,
20.03 » 23.03,,,The Paths of King Nikola (2.2),,,
22.03,14,,Stage 3 - Ulcink › Bar,200,,
13.03 » 16.03,,,Istarsko Proljece - Istrian Spring Trophy (2.2),,,
,27,,General classification,,,
16.03,61,,Stage 3 - Vrsar › Rovinj,151,,
15.03,24,,Stage 2 - Vrsar › Motovun,163,,
14.03,54,,Stage 1 - Porec › Labin,149,,
13.03,67,,Prologue - Pazin › Pazin,1.45,,
08.09 » 16.09,,,Tour of Bulgaria (2.2),,,
,5,,General classification,,8,
15.09,4,,Stage 8 - Gabrovo › Troyan,154,,
08.09,5,,Stage 1 - Plovdiv › Smolian,119,,
04.08 » 15.08,,,Volta a Portugal (2.HC),,,
,127,,General classification,,,
15.08,120,,Stage 10 (ITT) - Viseu › Viseu,38.8,,
14.08,126,127,Stage 9 - Oliveira do Bairro › Alto da Torre,154.2,,
13.08,141,139,Stage 8 - Aveiro › São João da Madeira,157.1,,
12.08,125,139,Stage 7 - Lixa › Gondomar,168,,
11.08,117,141,Stage 6 - Celorico de Basto › Mondim de Basto (Senhora da Graça),143,,
09.08,136,144,Stage 5 - Felgueiras › Fafe,167.7,,
08.08,123,143,Stage 4 - Guarda › Santo Tirso,222.1,,
07.08,134,147,Stage 3 - Idanha-a-Nova › Gouveia,176.3,,
06.08,126,139,Stage 2 - Vila Viçosa › Castelo Branco,169.3,,
05.08,147,146,Stage 1 - Portimão › Beja,196.4,,
04.08,97,97,Prologue - Portimão › Portimão,6.8,,
11.07 » 15.07,,,GP Int. Torres Vedras - Trofeu Joaquim Agostinho (2.1),,,
14.07,8,,Stage 3 - Manique do Intendente  › Torres Vedras ,173,1,
13.07,44,,Stage 2 - Sobral de Monte Agraço  › Torres Vedras,152,,
13.07,3,,Stage 2 - Sobral de Monte Agraço  › Torres Vedras,152,7,
12.07,31,,Stage 1 - Torres Vedras  › A dos Cunhados,165,,
14.06 » 17.06,,,GP CTT Correios de Portugal (2.1),,,
,62,,General classification,,,
17.06,78,,Stage 4 - Viseu › Agueda,156.9,,
16.06,80,72,Stage 3 - Aveiro › Torre (Serre Estrela),153.2,,
15.06,66,62,Stage 2 - Povoa de Varzim › Oliveira do Barro,196,,
14.06,55,58,Stage 1 - Santo Tirso › Povoa de Varzim,197.6,,
06.06 » 10.06,,,Skoda-Tour de Luxembourg (2.HC),,,
,8,,General classification,,50,
10.06,2,,Stage 4 - Mersch › Luxembourg,149.5,18,
09.06,6,15,Stage 3 - Wiltz › Diekirch,173.8,3,
08.06,14,16,Stage 2 - Schifflange › Differdange,193.1,,
07.06,40,36,Stage 1 - Luxembourg › Mondorf,166.8,,
06.06,41,41,Prologue - Luxembourg › Luxembourg,2.6,,
11.04 » 15.04,,,Volta ao Alentejo em Bicicleta (2.1),,,
,14,,General classification,,7,
15.04,19,,Stage 5 - Evora › Evora,186.3,,
14.04,2,,Stage 4 - Redondo › Portalegre,186.1,12,
13.04,38,,Stage 3a - Moura › Serpa,73.5,,
