date,result ranking,general classification,race name,distance,PCS point,UCI point
04.09 » 07.09,,,Giro della Regione Friuli Venezia Giulia (2.2),,,
,123,,General classification,,,
07.09,107,,Stage 4 - Forgaria nel Friuli › San Daniele del Friuli,144.5,,
06.09,130,133,Stage 3 - Pordenone › Gorizia ,177.5,,
05.09,134,160,Stage 2 - Gemona del Friuli › Lignano,160,,
04.09,22,162,Stage 1 (TTT) - Torreano di Martignacco › Martignacco,16.1,,
31.07 » 04.08,,,Tour Alsace (2.2),,,
03.08,OTL,,Stage 3 - Ribeauvillé › Station du Lac Blanc,161.3,,
02.08,97,101,Stage 2 - Vesoul › La Planche des Belles Filles,141.1,,
01.08,142,154,Stage 1 - Sélestat › Sélestat,153.4,,
31.07,54,157,Prologue - Sausheim › Sausheim,4.3,,
25.07,DNF,,Prueba Villafranca-Ordiziako Klasika (1.1),165.7,,
30.06,DNF,,National Championships Japan - Road Race (NC),227,,
13.06 » 16.06,,,Oberösterreichrundfahrt (2.2),,,
,68,,General classification,,,
16.06,75,,Stage 3 - Traun  › Ternber,147.2,,
15.06,61,68,Stage 2 - Eferding › Oberneukirchen,142.9,,
14.06,73,77,Stage 1 - Wels › Reichersberg,184.8,,
13.06,109,109,Prologue - Linz › Linz,0.7,,
19.05 » 26.05,,,Tour of Japan (2.1),,,
23.05,DNF,,Stage 5 - Minamishinshu › Minamishinshu,123.6,,
22.05,89,79,Stage 4 - Mino › Mino,139.4,,
21.05,80,65,Stage 3 - Inabe › Inabe,127,,
20.05,43,44,Stage 2 - Kyoto › Kyoto,105,,
19.05,90,90,Prologue - Sakai › Sakai,2.6,,
25.04 » 01.05,,,Le Tour de Bretagne Cycliste (2.2),,,
01.05,DNF,,Stage 7 - Plounévez-Lochrist › Saint-Pol-de-Léon,150.9,,
30.04,102,125,Stage 6 - Le Ferré › Plurien,171.6,,
29.04,95,130,Stage 5 - Rougé › Le Ferré,191.5,,
28.04,115,135,Stage 4 - Ploërmel › Châteaubriant,152.7,,
27.04,116,136,Stage 3 - Port-Louis › Guégon,172.4,,
26.04,132,140,Stage 2 - Bannalec › Quimperlé,169.4,,
25.04,141,141,Stage 1 - Lorient › Inzinzac-Lochrist,150.5,,
06.04 » 13.04,,,Le Tour de Langkawi (2.HC),,,
,78,,General classification,,,
13.04,112,,Stage 8 - Dataran Lang › Kuah,103.8,,
12.04,105,59,Stage 7 - Pantai Cenang › Pantai Cenang,106.8,,
11.04,112,60,Stage 6 - Bagan › Alor Setar,130.8,,
10.04,89,59,Stage 5 - Tanjung Malim › Taiping,200.1,,
09.04,115,60,Stage 4 - Shah Alam › Genting Highlands,114.2,,
08.04,54,32,Stage 3 - Muar › Putrajaya,192.6,,
07.04,51,32,Stage 2 - Senawang › Melaka,200.6,,
06.04,33,34,Stage 1 - Kuala Lumpur › Tampin,176.9,,
14.03 » 17.03,,,Istarsko Proljeće - Istrian Spring Trophy (2.2),,,
,127,,General classification,,,
17.03,146,,Stage 3 - Pazin › Umag,156,,
16.03,77,98,Stage 2 - Vrsar › Oprtalj,161,,
15.03,129,136,Stage 1 - Poreč › Labin,161,,
14.03,163,163,Prologue - Umag › Umag,2,,
09.03,96,,Trofej Poreč - Poreč Trophy (1.2),147,,
21.10,16,,Japan Cup Cycle Road Race (1.HC),144.2,10,5
14.10,3,,Oita Urban Classic (1.2),150,7,25
09.08 » 12.08,,,Czech Cycling Tour (2.1),,,
,28,,General classification,,,
12.08,81,,Stage 4 - Olomouc › Dolany,147.9,,
11.08,30,30,Stage 3 - Mohelnice › Šternberk,178,,
10.08,48,71,Stage 2 - Olomouc › Frýdek-Místek,197.7,,
09.08,17,79,Stage 1 (TTT) - Uničov › Uničov,18.2,,
24.06,31,,National Championships Japan - Road Race (NC),213,,
31.05 » 03.06,,,Tour de Kumano (2.2),,,
,17,,Points classification,,,
,9,,General classification,,2,3
03.06,14,,Stage 3 - Taiji Hanto › Taiji Hanto,104.3,,
02.06,10,10,Stage 2 - Kumano › Kumano,110,,
31.05,78,78,Prologue - Shingu › Shingu,0.7,,
20.05 » 27.05,,,Tour of Japan (2.1),,,
,8,,Youth classification,,,
,12,,Points classification,,,
,27,,General classification,,,
27.05,27,,Stage 8 - Tokyo › Tokyo,112.7,,
26.05,37,27,Stage 7 - Izu › Izu,122,,
25.05,28,24,Stage 6 - Fuji Speedway › Mount Fuji,32.9,,
24.05,19,17,Stage 5 - Minami Shinshu › Minami Shinshu,123.6,,
23.05,52,16,Stage 4 - Mino › Mino,139.4,,
22.05,21,16,Stage 3 - Inabe › Inabe,127,,
21.05,1,14,Stage 2 - Kyoto › Kyoto,105,20,14
20.05,73,73,Prologue - Sakai › Sakai,2.6,,
23.03 » 25.03,,,Tour de Tochigi (2.2),,,
,29,,Points classification,,,
,32,,General classification,,,
25.03,63,,Stage 3 - Nasu › Moka,146.6,,
24.03,35,29,Stage 2 - Oyama › Nikko,103,,
23.03,23,23,Prologue - Yanaka › Yanaka,7.25,,
11.03 » 15.03,,,Tour de Taiwan (2.1),,,
,21,,Mountains classification,,,
,19,,General classification,,2,3
15.03,59,,Stage 5 - Pingtung County Hall › Dapeng Bay National Scenic Area,192.8,,
14.03,26,19,Stage 4 - Nantou County Hall › Xiangsan Visitor Centre of Sun Moon Lake,166.6,,
13.03,21,23,Stage 3 - HSR Hsinschu Station › Shingan Visitor Information Center,156.3,,
12.03,29,32,Stage 2 - Taouyan City Hall  › Jiaobanshan Park,120,,
11.03,52,54,Stage 1 - Taipei City Hall › Taipei City Hall,83.2,,
12.11,18,,Tour de Okinawa (1.2),210,,
22.10,3,,Japan Cup Cycle Road Race (1.HC),103,60,125
22.09,59,,World Championships U23 - Road Race (WC),191,,
18.08 » 27.08,,,Tour de l'Avenir (2.Ncup),,,
,39,,General classification,,,
27.08,103,,Stage 9 - Bourg-Saint-Maurice › Albiez-Montrond,107.4,,
26.08,30,25,Stage 8 - Albertville › Sainte-Foy-Tarentais,120.5,,
25.08,25,25,Stage 7 - Saint-Gervais Mont-Blanc › Hauteluce-Les Saisies,118.4,,
23.08,118,92,Stage 6 - Montrichard › Saint-Amand-Montrond ,139.1,,
22.08,79,90,Stage 5 - Montreuil-Bellay   › Amboise,157.1,,
21.08,87,89,Stage 4 - Derval › Saumur,166.6,,
20.08,112,108,Stage 3 - Missilla › Châteaubriant ,125.7,,
19.08,100,112,Stage 2 - Inzinzac-Lochrist › Bignan,132.4,,
18.08,110,110,Stage 1 - Loudéac › Loudéac,134,,
25.06,7,,National Championships Japan - Road Race (NC),210,,15
01.06 » 04.06,,,Grand Prix Priessnitz spa (2.Ncup),,,
,18,,General classification,,,
04.06,29,,Stage 3 - Jesenik › Jesenik,160,,
03.06,18,18,Stage 2 - Krnov › Dlouhe straáne,151,,
02.06,89,91,Stage 1 - Jesenik › Rymarov,133,,
01.06,97,97,Prologue - Krnov › Krnov,2,,
21.05 » 28.05,,,Tour of Japan (2.1),,,
,2,,Youth classification,,,
,34,,Points classification,,,
,13,,General classification,,8,5
28.05,39,,Stage 8 - Tokyo › Tokyo,112.7,,
27.05,28,15,Stage 7 - Izu › Izu,122,,
26.05,17,13,Stage 6 - Fujisan › Mt.Fuji,11.3,,
25.05,6,17,Stage 5 - Minami › Shinshu,123.6,3,
24.05,36,24,Stage 4 - Mino › Mino,139.4,,
23.05,22,25,Stage 3 - Inabe › Inabe,127,,
22.05,22,29,Stage 2 - Kyoto › Kyoto,105,,
21.05,44,44,Prologue - Sakai › Sakai,2.65,,
30.04,20,,Paris - Mantes-en-Yvelines (1.2),172.9,,
15.04,DNF,,ZLM Tour (1.Ncup),181.3,,
08.04,64,,Ronde van Vlaanderen Beloften (1.Ncup),168,,
26.03,97,,Gent-Wevelgem/Kattekoers-Ieper (1.Ncup),185,,
01.03,DNF,,Asian Cycling Championships U23 - Road Race (CC),115.2,,
25.02,2,,Asian Cycling Championships - TTT (CC),38.4,12,
13.11,6,,Tour de Okinawa (1.2),210,1,10
23.10,27,,Japan Cup Cycle Road Race (1.HC),144.2,,5
20.08 » 27.08,,,Tour de l'Avenir (2.Ncup),,,
22.08,DNF,,Stage 3 - Bourg-en-Bresse › Autun,171.4,,
21.08,110,104,Stage 2 - Montrond-les-Bains › Trévoux,156.6,,
20.08,113,113,Stage 1 - Le-Puy-en-Velay › Veauche,137.7,,
26.06,47,,National Championships Japan - Road Race (NC),154.7,,
16.06 » 19.06,,,Tour de Kumano (2.2),,,
,3,,Youth classification,,,
,28,,General classification,,,
19.06,32,,Stage 3 - Taiji Hanto › Taiji Hanto,100,,
18.06,33,32,Stage 2 - Kumano › Kumano,109.3,,
17.06,46,51,Stage 1 - Satsuki › Satsuki,114.1,,
