date,result ranking,general classification,race name,distance,PCS point,UCI point
23.10 » 01.11,,,Vuelta a Guatemala (2.2),,,
,22,,Youth classification,,,
,50,,General classification,,,
01.11,65,,Stage 10 - Guatemala › Guatemala,140,,
31.10,42,51,Stage 9 - Pamezabal › El Camán,117,,
30.10,75,52,Stage 8 (ITT) - Mirador de Chichicastenango › Piedra María Tecun,18,,
29.10,73,49,Stage 7 - San Pedro › San Pedro,116,,
28.10,60,43,Stage 6 - San Cristóbal › San Cristóbal,143.5,,
27.10,24,46,Stage 5 (ITT) - Aldea El Rosario › San Sebastián,33.5,,
26.10,65,49,Stage 4 - Amatitlán › San José El Ídolo,121,,
25.10,62,52,Stage 3 - Asunción Mita › San José Pínula,133.5,,
24.10,50,42,Stage 2 - Jalapa › El Progreso,98.3,,
23.10,49,50,Stage 1 - Guatemala › Guastatoya,87.4,,
01.07,DNF,,National Championships Guatemala - Road Race (NC),144,,
24.06,14,,National Championships Guatemala - ITT (NC),38.5,,
23.10 » 01.11,,,Vuelta a Guatemala (2.2),,,
,13,,Youth classification,,,
,35,,General classification,,,
01.11,36,,Stage 10 - Ciudad de Guatemala › Ciudad de Guatemala,105,,
31.10,37,35,Stage 9 - Tecpán › Tecpán,112,,
30.10,19,36,Stage 8 - Quetzaltenango › Quetzaltenango,121,,
29.10,75,37,Stage 7 - San Pedro  › San Pedro San Marcos,116,,
28.10,5,14,Stage 6 (ITT) - San Sebastiá › Champerico,43.6,,
27.10,44,19,Stage 5 - Villa Nueva › San José El Idolo,132,,
26.10,31,19,Stage 4 - Jutiapa › San José Pinula,118.3,,
25.10,30,24,Stage 3a - Asunción Mita › Quesada,83.2,,
25.10,7,19,Stage 3b (TTT) - Quesada › Jutiapa,27.5,,
24.10,12,15,Stage 2 - Teculutá › Guastatoya,106.5,,
23.10,15,15,Stage 1 - Ciudad de Guatemala › Zacapa,142,,
24.06,33,,National Championships Guatemala - Road Race (NC),,,
24.10 » 01.11,,,Vuelta a Guatemala (2.2),,,
28.10,DNF,,Stage 5 - San Pedro › San Marcos,125.5,,
27.10,21,51,Stage 4 (ITT) - Puerto Camperico › Retalhuleu,37.8,,
26.10,50,51,Stage 3 - Puerto San José › Mazatenango,174,,
25.10,47,47,Stage 2 - Jutiapa › Chiquimulilla,112.5,,
24.10,42,42,Stage 1 - Guatemala › Jutiapa,130,,
26.06,DNF,,National Championships Guatemala - Road Race (NC),135,,
19.06,3,,National Championships Guatemala - ITT (NC),38,2,20
26.10 » 01.11,,,Vuelta a Guatemala (2.2),,,
,43,,General classification,,,
01.11,27,,Stage 7 - Retalhuleu › Mazatenango-Quetzaltenango,96.5,,
31.10,44,50,Stage 6 - San Juan Ostuncalco-Sta › Totonicapán,127,,
30.10,55,56,"Stage 5 - Sololá › San Pedro, San Marcos",126.5,,
29.10,58,32,Stage 4 - San Lucas › Tecpan,138,,
28.10,40,32,Stage 3 - Chiquimula › Sanarate,117,,
27.10,32,14,Stage 2 - Guatemala › Teculutan,114.5,,
26.10,16,16,Stage 1 (ITT) - Escuintla › Puerto San José,42.8,,
21.06,2,,National Championships Guatemala U23 - ITT (NC),,,
22.07 » 27.07,,,Tour de l'Abitibi Desjardins (2.Ncup),,,
,64,,General classification,,5,
27.07,79,,Stage 7 - Senneterre › Amos,98.3,,
26.07,87,64,Stage 6 - Amos › Amos,96.7,,
25.07,102,67,Stage 5 - Val-d'Or › Amos,111.6,,
24.07,74,60,Stage 4 - Malartic › Malartic,51.5,,
24.07,65,65,Stage 3 (ITT) - Amos › Amos,10,,
23.07,65,73,Stage 2 - La Sarre › Amos,115.2,,
22.07,79,79,Stage 1 - Rouyn-Noranda › Amos,115.9,,
13.07,DNF,,Pan American Championships MJ - Road Race (CC),116,,
