date,result ranking,general classification,race name,distance,PCS point,UCI point
29.09,DNF,,Il Lombardia (WT),251,,
27.09,DNF,,Gran Piemonte (1.HC),188,,
26.09,95,,Milano-Torino (1.HC),193.5,,
25.08,DNF,,83th Giro Del Veneto - Coppa Placci (1.1),233,,
23.08,95,,GP Industria Commercio Artigianato Carnaghese (1.1),199.6,,
16.08,71,,GP Banca di Legnano - Coppa Bernocchi (1.1),200,,
11.08,DNF,,G.P. Camaiore (1.1),199.2,,
14.07,85,,GP Nobili Rubinetterie Coppa Citta di Stresa (1.1),195.7,,
22.04 » 29.04,,,Presidential Cycling Tour of Turkey (2.HC),,,
,127,,General classification,,,
29.04,126,128,Stage 8 - Istanbul › Istanbul,120.4,,
28.04,148,132,Stage 7 - Kusadasi › Izmir,123.8,,
27.04,157,135,Stage 6 - Bodrum › Kusadasi,179,,
26.04,142,109,Stage 5 - Marmaris › Turgutreis,177.8,,
25.04,162,110,Stage 4 - Fethiye › Marmaris,131.7,,
24.04,56,57,Stage 3 - Antalya › Elmali,151.8,,
23.04,69,50,Stage 2 - Alanya › Antalya,153.3,,
22.04,17,17,Stage 1 - Alanya › Alanya,135.2,,
17.04 » 21.04,,,Giro del Trentino (2.HC),,,
21.04,DNS,,Stage 4 - Castelletto di Brenzone › Passo Pordoi,177.5,,
20.04,104,68,"Stage 3 - Cooperativa Piccoli Frutti Pergine › Brenzone, Punta Veleno",167.8,,
19.04,50,47,Stage 2 - Mori › Sant’Orsola Terme,152,,
17.04,9,51,Stage 1 (TTT) - Riva del Garda › Arco,14.3,,
15.04,49,,Giro dell'Appennino (1.1),194.5,,
25.02,DNF,,Gp Citté di Lugano (1.1),178,,
18.02,DNF,,Trofeo Laigueglia (1.1),196.5,,
04.02,DNF,,GP Costa Degli Etruschi (1.1),192,,
10.06 » 19.06,,,Giro Ciclistico d'Italia (2.2),,,
,60,,General classification,,,
19.06,11,,Stage 9 - Asiago › Asiago,123,,
18.06,69,,Stage 8 - Bassano del Grappa › Gallio,186,,
17.06,65,,Stage 7 - Lonato del Garda › Pianezze,163.2,,
15.06,21,,Stage 6 (ITT) - Giulianova › Alba Adriatica,12,,
14.06,75,,Stage 5 - Sora › Campo Imperatore,161.7,,
13.06,65,,Stage 4 - Pietrelcina › Montecassino,166.2,,
12.06,20,,Stage 3 - San Severo › Benevento,147.7,,
11.06,18,,Stage 2 - Pescara › Rodi Garganico,175.2,,
10.06,17,,Stage 1 - Civitella del Tronto › Martinsicuro,144,,
04.05 » 07.05,,,Giro della Regione Friuli Venezia Giulia (2.2),,,
,58,,General classification,,,
07.05,87,,Stage 4 - Arta Terme › Osoppo,153.6,,
06.05,29,,Stage 3 - Fagagna › Tarvisio,153.6,,
05.05,2,,Stage 2 - Azzana Decimo › Pordenone,166.8,2,
04.05,68,,Stage 1 - Udine › Motta di Livenza,157.3,,
01.05,46,,Circuito del Porto - Trofeo Arvedi (1.2),175,,
20.03,13,,Gran Premio San Giuseppe (1.2),167,,
02.10,4,,Piccolo Giro di Lombardia (1.2),172,4,
08.09 » 11.09,,,Giro della Regione Friuli Venezia Giulia (2.2),,,
,17,,General classification,,,
10.09,22,,Stage 3 - Maniago › Forni di Sopra,173.4,,
09.09,13,,Stage 2 - Codroipo › Pordenone,152.1,,
08.09,69,,Stage 1 - Gorizia › Fagagna,152,,
05.08,43,,Gp Folignano - Trofeo Avis (1.2),,,
02.05,5,,Circuito del Porto - Trofeo Arvedi (1.2),180,2,
21.03,27,,Gran Premio San Giuseppe (1.2),164,,
14.03,15,,Trofeo Franco Balestra Memorial Metelli (1.2),170,,
12.06 » 21.06,,,Giro Ciclistico d'Italia (2.2),,,
,70,,General classification,,,
21.06,52,,Stage 9 - Cavriglia › Gaiole in Chianti,156.8,,
20.06,79,,Stage 8 - Pennabilli › Bucine,165,,
19.06,98,,Stage 7 - Cesenatico › Cippo Carpegna,167.1,,
18.06,89,,Stage 6 - Ferrara › Cesenatico,144.1,,
16.06,103,,Stage 5 - Paderno del Grappa › Feltre,141.2,,
15.06,41,,Stage 4 (ITT) - Pozzoleone › Pozzoleone,16.5,,
14.06,109,,Stage 3 - Lonato del Garda › Asiago,166.6,,
13.06,144,,Stage 2 - Modena › Lonato del Garda,151.7,,
12.06,79,,Stage 1 - Firenze › Moden,172,,
07.06,7,,Coppa Colli Briantei Internazionale (1.2),176.3,,
03.05,89,,Circuito del Porto - Trofeo Arvedi (1.2),176,,
25.04,41,,Gran Premio della Liberazione (1.2U23),138,,
08.03,39,,Trofeo Franco Balestra Memorial Metelli (1.2),171,,
01.07,14,,Trofeo Citta' di Brescia Mem. Fiori e Volpi (1.2),139.5,,
08.06,7,,Coppa Colli Briantei Internazionale (1.2),,,
04.05,120,,Circuito del Porto - Trofeo Arvedi (1.2),175,,
09.03,18,,Trofeo Franco Balestra - Memorial Sabbadini (1.2),171,,
23.02,7,,Coppa San Geo (1.2),150,,
28.03,81,,GP De Waregem (1.2),149,,
16.09,15,,Giro del Canavese (1.2),171,,
29.05,16,,GP Dell'Arno (1.1),124,5,
