date,result ranking,general classification,race name,distance,PCS point,UCI point
19.01,OTL,,Gravel and Tar Classic (1.2),131.5,,
10.01,DNF,,National Championships New Zealand - Road Race (NC),180,,
05.07 » 18.07,,,Tour of Qinghai Lake (2.HC),,,
,53,,Points classification,,,
,101,,General classification,,,
18.07,42,,Stage 13 - Shuitonggou › Yinchuan,135,,
17.07,29,102,Stage 12 - Zhongwei › Zhongwei,120,,
16.07,45,103,Stage 11 - Tianshui › Pingliang,235,,
15.07,37,107,Stage 10 - Tianshui › Tianshui,100,,
13.07,100,107,Stage 9 - Linxia › Dingxi,203,,
12.07,30,103,Stage 8 - Xunhua › Linxia,126,,
11.07,50,110,Stage 7 - Guide › Xunhua,190,,
10.07,91,119,Stage 6 - Gonghe › Guide,138,,
09.07,109,119,Stage 5 - Xihaizhen › Gonghe,133,,
08.07,121,122,Stage 4 - Qinghai Lake › Gangcha,185,,
07.07,123,121,Stage 3 - Xining › Qinghai Lake,148,,
06.07,11,34,Stage 2 - Duoba › Datong,188,,
05.07,55,59,Stage 1 - Xining › Xining,121,,
04.02 » 08.02,,,Herald Sun Tour (2.1),,,
,58,,General classification,,,
08.02,67,,Stage 4 - Arthurs Seat › Arthurs Seat,125.4,,
07.02,8,50,Stage 3 - Mitchelton Wines › Nagambie,148.6,1,
06.02,20,69,Stage 2 - Bendigo › Nagambie,123.6,,
05.02,49,78,Stage 1 - Mt Macedon › Bendigo,156.9,,
04.02,70,70,Prologue - Melbourne › Melbourne,2.1,,
01.02,DNF,,Cadel Evans Great Ocean Road Race (1.1),174,,
11.01,DNF,,National Championships New Zealand - Road Race (NC),183.7,,
13.09,DNF,,Bucks County Classic (1.2),160.5,,
29.01 » 02.02,,,New Zealand Cycle Classic (2.2),,,
,39,,General classification,,,
02.02,35,,Stage 5 - Palmerston North › Palmerston North,150.8,,
01.02,11,47,Stage 4 - Palmerston North › Palmerston North,151.4,,
31.01,49,45,Stage 3 - Palmerston North › Palmerston North,154.5,,
30.01,48,62,Stage 2 - Palmerston North › Palmerston North,143,,
29.01,67,67,Prologue - Palmerston North › Palmerston North,5.1,,
