date,result ranking,general classification,race name,distance,PCS point,UCI point
20.02,DNF,,National Championships Ecuador - Road Race (NC),163.2,,
18.02,6,,National Championships Ecuador - ITT (NC),38.2,,5
08.12 » 15.12,,,Vuelta al Ecuador (2.2),,,
,16,,Mountains classification,,,
,20,,General classification,,,
15.12,25,,Stage 8 - Quito › Quito,100,,
14.12,34,20,Stage 7 - Tulcán › Cayambe,185,,
13.12,19,16,Stage 6 - Ibarra › Tulcán,164.2,,
12.12,25,26,Stage 5 - Sangolquí › Ibarra,137.4,,
11.12,17,33,Stage 4 - Quevedo › Santo Domingo,102.4,,
10.12,74,33,Stage 3 - Manta › Quevedo,182,,
09.12,7,14,Stage 2 - Salinas › Manta,219,,
08.12,32,32,Stage 1 - Guayaquil › Playas,115.3,,
18.06,11,,National Championships Ecuador - Road Race (NC),150,,3
23.11 » 28.11,,,Vuelta al Ecuador (2.2),,,
,18,,General classification,,,
28.11,13,,Stage 6 - Quito › Quito,100,,
27.11,12,20,Stage 5 - Playón de San Francisco  › Atuntaqui,130,,
26.11,31,27,Stage 4 - San Roque › La Estrellita,117,,
25.11,19,28,Stage 3 - Machachi › Olmedo,131,,
24.11,15,39,Stage 2 - Pedernales › Santo Domingo,133,,
23.11,45,45,Stage 1 - Los Bancos › Pedernales,177.47,,
18.07,5,,National Championships Ecuador - Road Race (NC),120,2,10
17.07,DNF,,National Championships Ecuador - ITT (NC),40,,
