date,result ranking,general classification,race name,distance,PCS point,UCI point
30.06,DNF,,National Championships Belgium - Road Race (NC),224,,
08.07,25,,Grote prijs Jean-Pierre Monseré (1.1),202.8,,3
21.06,6,,Halle Ingooigem (1.1),201,24,40
11.06,32,,Ronde van Limburg (1.1),200,,
03.06,DNF,,Carrefour Market Heistse Pijl (1.1),191.2,,
28.08,DNF,,Schaal Sels (1.1),194.7,,
14.08,DNF,,National Championships Belgium U23 - Road Race (NC),176.8,,
02.07,DNF,,Omloop Het Nieuwsblad Beloften/Circuit Het Nieuwsblad Espoirs (1.2),170,,
29.06,DNF,,Internationale Wielertrofee Jong Maar Moedig I.W.T. (1.2),185,,
22.06,82,,Halle Ingooigem (1.1),200.5,,
19.06,59,,Circuit de Wallonie (1.2),123,,
07.06 » 12.06,,,Okolo Slovenska (2.2),,,
,22,,Youth classification,,,
,76,,General classification,,,
12.06,24,,Stage 5 - Bojnice › Piestany,121.9,,
11.06,105,78,Stage 4 - Zuberec › Bojnice,183.7,,
10.06,71,78,Stage 3 - Strbske Pleso › Zuberec,193.2,,
09.06,109,91,Stage 2 - Banska Bystrica › Strbske Pleso,170.1,,
08.06,104,28,Stage 1 - Banska Bystrica › Banska Bystrica,136.8,,
07.06,33,33,Prologue - Banska Bystrica › Banska Bystrica,1.1,,
31.07,DNF,,National Championships Belgium U23 - Road Race (NC),168,,
19.07,24,,Dwars door de Vlaamse Ardennen (1.2),177.7,,
21.06,DNF,,Circuit de Wallonie Ville de Fleurus (1.2),181.5,,
17.05,94,,Grand Prix Criquielion (1.2),185,,
14.09,DNF,,Grote Prijs Jef Scherens - Rondom Leuven (1.1),183.3,,
27.07 » 29.07,,,Kreiz Breizh Elites (2.2),,,
27.07,DNF,,Stage 1 - Calanhel › Plouray,194,,
11.07 » 14.07,,,Czech Cycling Tour (2.2),,,
14.07,DNF,,Stage 4 - Olomouc › Svatý kopeček,145,,
13.07,131,132,Stage 3 - Zábřeh › Šternberk,173,,
12.07,133,120,Stage 2 - Olomouci › Mohelnice,156,,
29.06,DNF,,Omloop Het Nieuwsblad Beloften/Circuit Het Nieuwsblad Espoirs (1.2),189,,
26.06,DNF,,Internationale Wielertrofee Jong Maar Moedig I.W.T. (1.2),169,,
19.06,DNF,,Halle-Ingooigem (1.1),198.4,,
27.05,DNF,,National Championships Belgium MJ - Road Race (NC),135,,
