date,result ranking,general classification,race name,distance,PCS point,UCI point,year
23.05 » 30.05,,,Azerbaijan Tour (2.6) ,,,,2003
,2,,Points classification ,,,,2003
,8,,General classification ,,3,,2003
02.04 » 06.04,,,Tour of Hellas (2.5) ,,,,2003
,42,,General classification ,,,,2003
06.04,40,,Stage 4 - Olympia › Megalopolis ,129,,,2003
05.04,26,,Stage 3 - Patras › Olympia ,126,,,2003
02.04,20,20,Prologue - Néa Ionía › Athens ,2.5,,,2003
21.02 » 25.02,,,International Tour of Rhodes (2.5) ,,,,2001
25.02,DNF,,Stage 4 - Rodos › Rodos ,136,,,2001
24.02,126,,Stage 3 - Rodos › Rodos ,158,,,2001
23.02,134,,Stage 2 - Rodos › Rodos ,120,,,2001
22.02,143,,Stage 1 - Rodos › Rodos ,158,,,2001
21.02,143,,Prologue - Rodos › Rodos ,3.4,,,2001
23.02 » 27.02,,,International Tour of Rhodes (2.6) ,,,,2000
25.02,77,,Stage 2 - Rhodos  › Rhodos  ,114,,,2000
23.02,44,,Prologue - Rhodos  › Rhodos  ,3.4,,,2000
11.10,117,,World Championships MJ - Road Race (WC) ,137.6,,,1998
