date,result ranking,general classification,race name,distance,PCS point,UCI point,year
20.07,4,,Coppa Colli Briantei Internazionale (1.6) ,144,4,,2003
13.06 » 22.06,,,Giro Ciclistico d'Italia (2.2) ,,,,2003
13.06,14,,Prologue - Maerne › Maerne ,6.1,,,2003
28.05 » 31.05,,,Giro Ciclistico della Provincia di Cosenza (2.6) ,,,,2003
,2,,General classification ,,18,,2003
29.05,1,2,Stage 2 - Pedace › San Giovanni in Fiore ,158.5,5,,2003
19.10,49,,Giro di Lombardia (CDM) ,251,5,,2002
17.10,76,,Giro del Piemonte (1.1) ,193,,,2002
16.10,82,,Milano-Torino (1.1) ,199,,,2002
01.10 » 04.10,,,Giro della Provincia di Lucca (2.1) ,,,,2002
,9,,General classification ,,16,,2002
04.10,48,,Stage 4 - Viareggio  › Lucca ,162,,,2002
03.10,43,,Stage 3 - Stazzema  › Forte dei Marmi ,162,,,2002
02.10,46,,Stage 2 - Capannori  › Altopascio ,225,,,2002
07.09 » 28.09,,,Vuelta a España () ,,,,2002
,95,,General classification ,,20,,2002
28.09,20,,Stage 21 (ITT) - Warner Bros Park › Madrid ,41.2,,,2002
27.09,91,,Stage 20 - Ávila › Warner Bros Park ,141.2,,,2002
26.09,52,,Stage 19 - Béjar › Ávila ,177.8,,,2002
25.09,81,,Stage 18 - Salamanca › Estación de La Covatilla ,193.7,,,2002
24.09,125,,Stage 17 - Benavente › Salamanca ,145.6,,,2002
23.09,106,,Stage 16 - Avilés › León ,154.7,,,2002
22.09,80,,Stage 15 - Gijón › Alto l'Angliru  ,176.7,,,2002
21.09,112,,Stage 14 - Santander › Gijón ,190.2,,,2002
19.09,112,132,Stage 12 - Segovia › Burgos ,210.5,,,2002
18.09,63,137,Stage 11 - Alcobendas › Collado Villalba ,166.1,,,2002
16.09,159,148,Stage 10 (ITT) - Córdoba › Córdoba ,36.5,,,2002
15.09,41,149,Stage 9 - Córdoba › Córdoba ,130.2,,,2002
14.09,108,165,Stage 8 - Málaga › Ubrique ,173.5,,,2002
13.09,133,178,Stage 7 - Jaén › Málaga ,196.8,,,2002
12.09,121,182,Stage 6 - Granada › Sierra de la Pandera ,153.1,,,2002
11.09,168,185,Stage 5 - El Ejido  ›  Sierra Nevada  ,198,,,2002
10.09,174,191,Stage 4 - Águilas › Roquetas de Mar ,149.5,,,2002
09.09,184,193,Stage 3 - San Vicente del Raspeig › Murcia ,134.2,,,2002
08.09,197,194,Stage 2 - Valencia › Alcoy ,144.7,,,2002
20.08 » 24.08,,,Ronde van Nederland (2.1) ,,,,2002
,5,,Youth classification ,,,,2002
,47,,General classification ,,,,2002
24.08,44,,Stage 6 - Sittard › Landgraaf ,205.5,,,2002
23.08,77,,Stage 5 - Arnhem › Sittard ,198.9,,,2002
22.08,96,,Stage 4 (ITT) - Almelo › Almelo ,18.3,,,2002
22.08,108,,Stage 3 - Apeldoorn › Almelo ,74.9,,,2002
21.08,96,,Stage 2 - Dokkum › Apeldoorn ,175.4,,,2002
20.08,101,,Stage 1 - Utrecht › Leeuwarden ,220.3,,,2002
18.08,119,,Dwars door Gendringen (1.3) ,197.4,,,2002
22.05 » 27.05,,,Bayern Rundfahrt (2.3) ,,,,2002
,24,,Youth classification ,,,,2002
,63,,General classification ,,,,2002
27.05,61,,Stage 6 - Marktrewitz › Neumarkt/Oberpfalz ,162.8,,,2002
26.05,76,70,Stage 5 - Schwabach › Marktrewitz ,201.4,,,2002
25.05,59,38,Stage 4 - Gunzenhausen › Schwabach ,187.4,,,2002
23.05,27,37,Stage 2 (ITT) - Füssen › Füssen ,15.7,,,2002
22.05,64,64,Stage 1 - Füssen › Füssen ,128.9,,,2002
20.05,11,,Rund um die Hainleite-Erfurt (1.3) ,198.6,12,,2002
10.05 » 19.05,,,Course de la Paix (2.2) ,,,,2002
,58,,General classification ,,,,2002
19.05,58,,Stage 10 (ITT) - Warschau › Warschau ,40,,,2002
18.05,28,,Stage 9 - Pitrkow Trybunalski › Warschau ,189,,,2002
17.05,61,,Stage 8 - Wrocław › Bełchatów ,215,,,2002
16.05,57,,Stage 7 - Riesa › Hoyerswerda ,98,,,2002
14.05,61,,Stage 5 - Zwönitz › Riesa ,163,,,2002
13.05,40,,Stage 4 - Mlada Boleslav › Chemnitz ,231,,,2002
12.05,87,,Stage 3 - Pardubice › Hradec Kralové ,182,,,2002
11.05,84,,Stage 2 - Trebon › Pardubice ,179,,,2002
10.05,83,,Stage 1 - České Budějovice › České Budějovice ,138,,,2002
01.04,80,,Rund um Köln () ,206.5,,,2002
31.03,64,,De Brabantse Pijl - La Flèche Brabançonne (1.2) ,198,,,2002
27.03,DNF,,Dwars door Vlaanderen (1.2) ,201,,,2002
03.03,59,,GP Lugano (1.3) ,169.6,,,2002
20.02 » 24.02,,,International Tour of Rhodes (2.3) ,,,,2002
,24,,General classification ,,,,2002
23.02,27,,Stage 3 - Rodos › Rodos ,158,,,2002
01.02 » 10.02,,,Le Tour de Langkawi (2.3) ,,,,2002
,80,,General classification ,,,,2002
10.02,89,,Stage 10 - Kuala Lumpur › Kuala Lumpur ,75.6,,,2002
09.02,48,,Stage 9 - Kuala Lumpur › Genting Highlands ,133.7,,,2002
