date,result ranking,general classification,race name,distance,PCS point,UCI point
14.09,DNS,,Coppa Bernocchi (1.1),194,,
13.09,DNF,,Coppa Agostoni - Giro delle Brianze (1.1),199.9,,
10.09,DNF,,Int. Raiffeisen Grand Prix Judendorf/Straßengel (1.2),185.4,,
01.08 » 13.08,,,Vuelta a Colombia (2.2),,,
,16,,Points classification,,,
,73,,General classification,,,
13.08,5,,Stage 12 - Pereira › Pereira,107,,
12.08,10,83,Stage 11 - Palmira › Dosquebradas,190.8,,
11.08,44,84,Stage 10 - Cartago › Yumbo,176.1,,
10.08,107,85,Stage 9 - La Dorada › Alto de Letras,131.6,,
09.08,115,77,Stage 8 (ITT) - Guarinocito › Mariquita,36.3,,
07.08,92,76,Stage 7 - Tunja › Sopó,112.6,,
06.08,33,78,Stage 6 - Socorro › Sogamoso,237.7,,
05.08,77,106,Stage 5 - Bucaramanga › Barichara,118.3,,
04.08,127,133,Stage 4 - Barrancabermeja › Peaje El Picacho,165.3,,
03.08,4,120,Stage 3 - Puerto Boyacá › Barrancabermeja,222.6,,
02.08,9,126,Stage 2 - Rionegro › Puerto Boyacá,173.2,,
01.08,21,131,Stage 1 (TTT) - Rionegro › La Ceja,18.4,,
16.07,27,,Trofeo Matteotti (1.1),188.5,,
05.07 » 09.07,,,Sibiu Cycling Tour (2.1),,,
,13,,Points classification,,,
,25,,General classification,,,3
09.07,10,,Stage 4 - Sibiu › Sibiu,148.4,,
08.07,32,25,Stage 3 - Sibiu › Paltinis,211.5,,
07.07,24,24,Stage 2 - Sibiu › Bâlea Lac,160,,
06.07,4,7,Stage 1 - Sibiu › Sibiu,211.8,5,
05.07,5,5,Prologue - Sibiu › Sibiu,2.3,4,
25.06,33,,National Championships Italy - Road Race (NC),236,,
08.06 » 11.06,,,Ronde de l'Oise (2.2),,,
,7,,Points classification,,,
,7,,General classification,,4,5
11.06,11,,Stage 4 - Nogent-sur-Ois ›  Liancour,180,,
10.06,11,7,Stage 3 - Sérifontaine   › Ressons-sur-Matz,218.5,,
09.06,10,6,Stage 2 - Parc Chédeville (Mogneville) › Le Plessis-Belleville,180.2,,
08.06,5,5,Stage 1 - Beauvais › Clermont,122.7,,
28.05,26,,Boucles de l'Aulne - Chateaulin (1.1),171.2,,
27.05,15,,Grand Prix de Plumelec-Morbihan (1.1),182,6,5
21.05,27,,Grand Prix de la Somme « Conseil Général 80» (1.1),197.9,,
07.05,22,,Gran Premio Città di Lugano (1.HC),185.6,4,5
29.04 » 01.05,,,Vuelta Asturias Julio Alvarez Mendo (2.1),,,
,72,,General classification,,,
01.05,81,,Stage 3 - Cangas del Narcea › Oviedo (Uría),120,,
30.04,78,74,Stage 2 - Ribera de Arriba › Alto del Acebo (Cangas de Narcea),177,,
29.04,52,52,Stage 1 - Oviedo › Pola de Lena,169.2,,
