date,result ranking,general classification,race name,distance,PCS point,UCI point
02.05,DNF,,Memoriał Romana Siemińskiego (1.2),174.6,,
01.05,DNF,,Memorial Andrzeja Trochanowskiego (1.2),168.8,,
27.07 » 30.07,,,Dookoła Mazowsza (2.2),,,
30.07,DNF,,Stage 3 - Nowy Dwor Mazowiecki › Nowy Dwor Mazowiecki,187,,
29.07,54,80,Stage 2 - Teresin › Teresin,168,,
28.07,63,96,Stage 1 - Kozienice › Kozienice,165,,
27.07,97,97,Prologue - Warszawa › Warszawa,2.5,,
19.06,DNF,,Korona Kocich Gór I Dolina Baryczy Żmigród-Milicz (1.2),186.1,,
18.06,11,,Memorial Grundmanna I Wizowskiego	 (1.2),170,,
18.05 » 22.05,,,Baltyk - Karkonosze Tour (2.2),,,
22.05,DNF,,Stage 6 - Piechowice › Karpacz,89.3,,
22.05,89,79,Stage 5 (ITT) - Kowary › Przelecz Okraj,11.6,,
21.05,73,65,Stage 4 - Kozuchow › Lubin,173.6,,
20.05,56,28,Stage 3 - Zbaszynek › Zbaszynek,137.2,,
19.05,16,19,Stage 2 - Koscian › Opalenica,176.8,,
18.05,25,28,Stage 1 - Ko?obrzeg  › Chociwel,193.9,,
06.05 » 08.05,,,CCC Tour - Grody Piastowskie (2.2),,,
08.05,DNF,,Stage 3 - Walbrzych › Dzierzoniow,153,,
07.05,119,116,Stage 2 - G?ogow  › Pokowice,117,,
06.05,89,90,Stage 1 - Chojnow › Zlotoryja ,185.6,,
02.05,DNF,,Memoriał Romana Siemińskiego (1.2),164.7,,
01.05,76,,Memorial Andrzeja Trochanowskiego (1.2),168.8,,
22.08,4,,Puchar Ministra Obrony Narodowej (1.2),176,4,12
09.08,DNF,,Puchar Uzdrowisk Karpackich (1.2),168.6,,
08.08,DNF,,Memorial Henryka Lasaka (1.2),165.9,,
28.07 » 01.08,,,Dookoła Mazowsza (2.2),,,
,14,,Mountains classification,,,
,5,,General classification,,8,10
01.08,13,,Stage 4 - Kozienice › Kozienice,160,,
31.07,6,5,Stage 3 - Zwolen › Kozienice,150,,
30.07,23,5,Stage 2 - Ciechanow  › Nowy Dwor Mazowiecki ,156,,
29.07,8,5,Stage 1 - Warszawa › Ciechanow,145.7,,
28.07,17,17,Prologue - Warszawa › Warszawa,2.5,,
24.07 » 26.07,,,Podlasie Tour (2.2),,,
,42,,General classification,,,
26.07,44,,Stage 2 - Zambrów › Zambrów,148,,
25.07,14,36,Stage 1 - Wysokie Mazowieckie › Wysokie Mazowieckie,188,,
24.07,33,33,Prologue - Czyzew › Czyzew,3,,
01.07 » 04.07,,,Course Cycliste de Solidarnosc et des Champions Olympiques (2.2),,,
,23,,Points classification,,,
,65,,General classification,,,
04.07,88,,Stage 5 - Radomsko › Lodz,180.9,,
03.07,61,72,Stage 4 - Solec-Zdroj › Kielce,154,,
02.07,62,71,Stage 3 - Nowy Sacz › Jaworzno,189.2,,
01.07,86,82,Stage 2 - Strzyzow › Krosno,87.8,,
01.07,5,8,Stage 1 - Lublin › Lublin,126,,
28.06,42,,National Championships Poland - Road Race (NC),234,,
27.06,DNF,,National Championships Poland U23 - Road Race (NC),180,,
21.06,76,,Memorial im. J. Grundmanna and J. Wizowskiego (1.2),184.6,,
20.06,DNF,,Korona Kocich Gor (1.2),192,,
