date,result ranking,general classification,race name,distance,PCS point,UCI point
25.08,DNF,,Grand Prix des Marbriers (1.2),160,,
28.06,56,,National Championships Poland - Road Race (NC),234,,
26.08,12,,Grand Prix des Marbriers (1.2),160,,
29.06,35,,National Championships Poland - Road Race (NC),222,,
24.03 » 30.03,,,Tour de Normandie (2.2),,,
,36,,General classification,,,
30.03,49,,Stage 6 - Torigni-sur-Vire › Caen,149,,
29.03,75,44,Stage 5 - Gouville sur Mer › Carentan,184,,
28.03,57,46,Stage 4 - Domfront › Villers-Bocage,172,,
27.03,45,66,Stage 3 - Elbeuf-sur-Seine › Argentan,161,,
26.03,84,68,Stage 2 - Forges Les Eaux › Elbeuf-sur-Seine,149,,
25.03,79,79,Stage 1 - Colombelles › Forges Les Eaux,200,,
24.03,114,114,Prologue - Saint-Lo › Saint-Lo,3.5,,
20.08,3,,Grand Prix des Marbriers (1.2),160,7,16
27.07 » 29.07,,,Kreiz Breizh Elites (2.2),,,
,71,,General classification,,,
29.07,69,,Stage 4 - Plouguernevel › Rostrenen,174,,
28.07,83,91,Stage 3 - Le Saint › Ploerdut,106,,
28.07,69,97,Stage 2 (ITT) - Carhaix › Carhaix,12,,
27.07,94,94,Stage 1 - Calanhel › Plouray,194,,
23.06,5,,National Championships Poland - Road Race (NC),240,2,
13.06 » 16.06,,,Tour des Pays de Savoie (2.2),,,
16.06,DNF,,Stage 4 - Saint-Michel-de-Maurienne › La Toussuire,100.4,,
15.06,62,52,Stage 3 - Thorens-Glières › Valmeinier,162.3,,
14.06,55,46,Stage 2 - Chambéry › Faucigny-Glières,146.9,,
13.06,35,35,Stage 1 - Châtel › Passy,133.6,,
23.05 » 26.05,,,Tour de Gironde (2.2),,,
23.05,DNF,,Stage 1 - Le Pian-Médoc › Le Pian-Médocc,174.8,,
21.04,31,,Paris - Mantes-en-Yvelines (1.2),171.6,,
18.03 » 24.03,,,Tour de Normandie (2.2),,,
,32,,Mountains classification,,,
,42,,Points classification,,,
,22,,General classification,,,
24.03,38,,Stage 6 - Bagnoles-de-l'Orne › Caen,137,,
23.03,21,22,Stage 5 - Gouville-sur-Mer › Bagnoles-de-l'Orne,171,,
22.03,32,27,Stage 4 - Domfront › Villers-Bocage,155,,
21.03,52,32,Stage 3 - Thuit-Signol › Argentan,159,,
20.03,61,40,Stage 2 - Forges-les-Eaux › Elbeuf-sur-Seine,161,,
19.03,111,92,Stage 1 - Colombelles › Forges-les-Eaux,201,,
18.03,76,76,Prologue - Saint-Lô › Saint-Lô,3.4,,
22.09 » 23.09,,,Tour du Gévaudan Languedoc - Roussillon (2.2),,,
,35,,General classification,,,
23.09,28,35,Stage 2 - Mende › Mende,162.4,,
22.09,51,51,Stage 1 - Chateauneuf de Randon › La Grand’Combe,153,,
16.09,71,,Grand Prix d'Isbergues - Pas de Calais (1.1),203.9,,
07.06 » 10.06,,,Ronde de l'Oise (2.2),,,
09.06,DNS,,Stage 3 - Wavignies  › Clermont ,190.3,,
