date,result ranking,general classification,race name,distance,PCS point,UCI point
18.10,DNF,,National Championships Cyprus - Road Race (NC),120.4,,
13.05,5,,National Championships Cyprus - Road Race (NC),,2,10
07.05,4,,National Championships Cyprus - Road Race (NC),,4,15
10.05,DNF,,National Championships Cyprus - Road Race (NC),,,
11.05,6,,National Championships Cyprus - Road Race (NC),,,
12.05,5,,National Championships Cyprus - Road Race (NC),,2,
18.09,25,,Tour of Vojvodina II (1.2),160,,
17.09,32,,Tour of Vojvodina I (1.2),165,,
