date,result ranking,general classification,race name,distance,PCS point,UCI point
01.09,91,,Grand Prix International de la ville de Nogent-sur-Oise (1.2),168,,
24.05 » 26.05,,,A Travers les Hauts de France (2.2),,,
,69,,General classification,,,
26.05,68,,Stage 3 - Petite-Forêt  › Pecquencourt,188.5,,
25.05,85,81,Stage 2 - Seclin › Bonningues-lès-Calais,197.8,,
24.05,61,64,Stage 1 - Gavrelle › Épinoy,125.7,,
12.05,49,,Grand Prix de la Somme « Conseil Départemental 80» (1.2),168.6,,
02.10,DNF,,Binche - Chimay - Binche / Memorial Frank Vandenbroucke (1.1),197,,
23.09,DNF,,Grand Prix d'Isbergues - Pas de Calais (1.1),198.3,,
26.08,DNF,,Schaal Sels (1.1),184,,
22.07,DNF,,Grand Prix de la ville de Pérenchies (1.2),163.2,,
08.07,DNF,,Grand Prix Albert Fauville - Baulet (1.2),168.4,,
07.07,40,,Grote prijs Jean-Pierre Monseré (1.1),192.9,,
01.07,DNF,,National Championships France - Road Race (NC),253,,
19.06,DNF,,Halle Ingooigem (1.1),197.7,,
10.06,DNF,,Ronde van Limburg (1.1),200,,
02.06,DNF,,Market Heistse Pijl (1.1),194.1,,
23.05 » 27.05,,,Baloise Belgium Tour (2.HC),,,
26.05,DNF,,Stage 4 - Wanze › Wanze,151.4,,
25.05,133,115,Stage 3 (ITT) - Bornem › Bornem,10.6,,
24.05,104,109,Stage 2 - Lochristi  › Knokke-Heist,162.1,,
23.05,120,125,Stage 1 - Buggenhout › Buggenhout,178.8,,
18.05 » 20.05,,,A Travers Les Hauts De France - Trophee Paris-Arras Tour (2.2),,,
,79,,General classification,,,
20.05,77,,Stage 3 - Hermies › Arras,192.6,,
19.05,97,86,Stage 2 - Lens › Liévin,189.6,,
18.05,48,49,Stage 1 - Le Cateau-Cambrésis › Villers-lès-Cagnicourt,121.7,,
13.05,58,,Grand Prix Criquielion (1.2),194.8,,
22.04 » 29.04,,,Tour du Sénégal (2.2),,,
28.04,DNS,,Stage 7 - Ngaparou › Ngaparou,140,,
27.04,56,26,Stage 6 - Ndangane › Ngueniene,114.9,,
26.04,33,25,Stage 5 - Thies › Ndangane,158.2,,
25.04,32,25,Stage 4 - Thies › Thies,108,,
24.04,22,24,Stage 3 - St Louis › Pire-Goureye,148.5,,
23.04,22,23,Stage 2 - Thies › St Louis,181.8,,
06.04 » 15.04,,,Tour du Maroc (2.2),,,
,44,,General classification,,,
15.04,58,,Stage 10 - El Jadida › Casablanca,127.5,,
14.04,15,44,Stage 9 - Safi › El Jadida,151.5,,
13.04,32,45,Stage 8 - Agadir › Essaouira,170,,
12.04,90,55,Stage 7 - Taroudant › Agadir,110.3,,
11.04,15,56,Stage 6 - Tezenakht › Taroudant,187.7,,
10.04,11,67,Stage 5 - Ouarzazate › Zagora,142.8,,
09.04,81,77,Stage 4 - Marrakech › Ouarzazate,193,,
08.04,33,54,Stage 3 - Beni Mellal › Marrakech,193.5,,
07.04,46,71,Stage 2 - Fès › Khénifra,158.1,,
06.04,88,88,Stage 1 - Rabat › Meknès,135.2,,
18.03,DNF,,Grand Prix de Denain - Porte du Hainaut (1.HC),197.9,,
04.03,53,,Grand Prix de la Ville de Lillers Souvenir Bruno Comini (1.2),186,,
27.02,DNF,,Le Samyn (1.1),200,,
20.02 » 23.02,,,Grand Prix International de la ville d'Alger (2.2),,,
,16,,General classification,,,
23.02,22,,Stage 4 - Alger › Alger,106.2,,
22.02,50,22,Stage 3 - Rouiba › Rouiba,112.5,,
21.02,46,23,Stage 2 - Zéralda › Zéralda,137.3,,
20.02,28,28,Prologue - Souidania › Souidania,2.4,,
