date,result ranking,general classification,race name,distance,PCS point,UCI point
29.02,39,,Craft Ster van Zwolle (1.2),179.1,,
17.08,37,,National Championships Belgium U23 - Road Race (NC),175,,
26.06,21,,Internationale Wielertrofee Jong Maar Moedig I.W.T. (1.2),181,,
09.06,30,,Memorial Philippe Van Coningsloo (1.2),180.1,,
19.05,10,,Grand Prix Criquielion (1.2),193.3,,3
12.05,14,,Flèche Ardennaise (1.2),179.7,,
05.04 » 07.04,,,Le Triptyque des Monts et Châteaux (2.2U),,,
,4,,Mountains classification,,,
,30,,Points classification,,,
,45,,General classification,,,
07.04,71,,Stage 3 - Ath › Tournai,157.4,,
06.04,104,65,Stage 2b - Wodecq › Celles,112.7,,
06.04,64,66,Stage 2a (ITT) - Celles › Celles,11.4,,
05.04,99,99,Stage 1 - Frasnes › Chièvres,147.1,,
22.03,DNF,,Youngster Coast Challenge (1.2U),162,,
12.08,DNF,,National Championships Belgium U23 - Road Race (NC),176,,
30.06,6,,Omloop Het Nieuwsblad Beloften/Circuit Het Nieuwsblad Espoirs (1.2),176.7,1,10
27.06,38,,Internationale Wielertrofee Jong Maar Moedig I.W.T. (1.2),179,,
03.06,44,,Memorial Philippe Van Coningsloo (1.2),179.9,,
27.05,DNF,,Circuit de Wallonie (1.2),176.9,,
06.05,DNF,,Flèche Ardennaise (1.2),179.7,,
14.04,58,,Liège - Bastogne - Liège U23 (1.2U),173.4,,
31.03 » 02.04,,,Le Triptyque des Monts et Chateaux (2.2U),,,
,47,,General classification,,,
02.04,52,,Stage 3b - Chateau de Moulbaix › Beau Site (Saint-Sauveur),91.3,,
02.04,78,60,Stage 3a (ITT) - Frasnes › Saint-Sauveur,9.6,,
01.04,26,35,Stage 2 - Tournai › Leuze-en-Hainaut,162.8,,
31.03,44,48,Stage 1 - Pecq   › Flobecq,136.4,,
13.08,83,,National Championships Belgium U23 - Road Race (NC),176.8,,
06.08,48,,Antwerpse Havenpijl (1.2),168,,
07.07,20,,Grote Prijs Stad Sint-Niklaas (1.2),180,,
01.07,DNF,,Omloop Het Nieuwsblad Beloften/Circuit Het Nieuwsblad Espoirs (1.2),175.9,,
07.05,63,,Flèche Ardennaise (1.2),179.7,,
01.05,29,,Circuit de Wallonie (1.2),182.4,,
15.04,DNF,,Liège - Bastogne - Liège U23 (1.2U),177.9,,
08.04,27,,Ronde van Vlaanderen Beloften (1.Ncup),168,,
02.07,DNF,,Omloop Het Nieuwsblad Beloften/Circuit Het Nieuwsblad Espoirs (1.2),170,,
16.04,120,,Liège - Bastogne - Liège U23 (1.2U),178.6,,
27.03,DNF,,Gent-Wevelgem/Kattekoers-Ieper (1.Ncup),184,,
06.09,DNF,,La Philippe Gilbert juniors (1.1),122,,
07.08 » 09.08,,,Aubel - Thimister - La Gleize (2.1),,,
,39,,General classification,,,
09.08,42,,Stage 3 - La Gleize › La Gleize,111.4,,
08.08,24,69,Stage 2b - Thimister › Thimister,95.6,,
07.08,41,41,Stage 1 - Aubel › Aubel,94.2,,
11.07 » 14.07,,,Ain'Ternational-Rhône Alpes-Valromey Tour (2.1),,,
,47,,General classification,,,
14.07,41,,Stage 4 - Artemare › Hauteville Lompnes,106.5,,
13.07,54,54,Stage 3 - Oyonnax › Plans d'Hotonnes,98,,
12.07,53,61,Stage 2 - Belley › Montalieu-Vercieu Vallée Bleue,89.8,,
11.07,60,60,Stage 1 - Vonnas › Saint-Jean-de-Niost,102.8,,
28.05 » 31.05,,,Tour du Pays de Vaud (2.Ncup),,,
31.05,DNF,,Stage 3 - Pompaples › St.Prex,112,,
30.05,96,91,Stage 2a - Veytaux › Champéry,64,,
30.05,110,93,Stage 2b (ITT) - Champéry › Champéry,10.3,,
29.05,98,97,Stage 1 - Onnens › Tartegnin,110,,
28.05,91,91,Prologue - Lucens › Lucens,2.6,,
19.04,69,,Grand Prix Bati-Metallo (1.1),127.6,,
22.03,36,,Bernaudeau Junior (1.1),132,,
01.06,9,,National Championships Belgium MJ - Road Race (NC),130,2,
23.03,19,,Bernaudeau Junior (1.1),129,2,
