date,result ranking,general classification,race name,distance,PCS point,UCI point
10.10 » 14.10,,,Tour of Beijing (2.UWT),,,
,55,,Points classification,,,
,121,,General classification,,5,
14.10,74,,Stage 5 - Tiananmen Square › Bird’s Nest Piazza,117,,
13.10,98,123,Stage 4 - Yanqing › Mentougou Miaofeng Mountain,157,,
12.10,123,126,Stage 3 - Yanqing › Qianjiadian Chao Yang Temple,176,,
11.10,127,129,Stage 2 - Chong Li › Yanqing,111,,
10.10,121,121,Stage 1 - Chong Li › Zhangjiakou,167,,
05.10,DNF,,Il Lombardia (1.UWT),254,,
01.10,DNF,,Milano-Torino (1.HC),193.5,,
20.09,66,,Primus Classic Impanis - Van Petegem (1.1),195.8,,
19.09,78,,Kampioenschap van Vlaanderen (1.1),192,,
07.09 » 14.09,,,Tour of Britain (2.HC),,,
,42,,Mountains classification,,,
,51,,General classification,,,
14.09,72,,Stage 8b - London › London,88.8,,
14.09,20,51,Stage 8a (ITT) - London › London,8.8,,
13.09,29,53,Stage 7 - Camberley › Brighton,225.1,,
12.09,77,70,Stage 6 - Bath › Hemel Hempstead,205.6,,
11.09,76,44,Stage 5 - Exmouth › Exeter,177.3,,
10.09,39,40,Stage 4 - Worcester › Bristol,184.6,,
09.09,50,47,Stage 3 - Newtown › The Tumble,179.9,,
08.09,44,40,Stage 2 - Knowsley › Llandudno,200.8,,
07.09,52,55,Stage 1 - Liverpool › Liverpool,104.8,,
18.08 » 24.08,,,USA Pro Challenge (2.HC),,,
,60,,General classification,,,
24.08,44,,Stage 7 - Boulder › Denver,126,,
23.08,48,59,Stage 6 (ITT) - Vail › Vail,16.1,,
22.08,40,60,Stage 5 - Woodland Park › Breckenridge,168,,
21.08,43,75,Stage 4 - Colorado Springs › Colorado Springs,113,,
20.08,58,86,Stage 3 - Gunnison › Monarch Mountain,155,,
19.08,93,83,Stage 2 - Aspen › Crested Butte,169,,
18.08,49,49,Stage 1 - Aspen › Aspen,98,,
04.08 » 10.08,,,The Larry H.Miller Tour of Utah (2.1),,,
09.08,DNF,,Stage 6 - Salt Lake City › Snowbird Ski and Summer Resort,172.6,,
08.08,79,93,"Stage 5 - Evanston, WY › Kamas",163.1,,
07.08,68,98,Stage 4 - Ogden › Powder Mountain,168.5,,
06.08,68,102,Stage 3 - Lehi › Miller Motorsports Park,190.2,,
05.08,99,100,Stage 2 - Panguitch › Torrey,210.3,,
04.08,101,101,Stage 1 - Cedar City › Cedar City,182.7,,
25.06,9,,National Championships Netherlands - ITT (NC),47.82,,
18.06 » 22.06,,,Ster ZLM Toer GP Jan van Heeswijk (2.1),,,
,5,,General classification,,28,20
22.06,70,,Stage 4 - Gerwen › Boxtel,173.7,,
21.06,14,5,Stage 3 - Hotel Verviers › La Gileppe,186.7,,
20.06,27,9,Stage 2 - Buchten › Buchten,190.5,,
