date,result ranking,general classification,race name,distance,PCS point,UCI point
15.09,DNF,,Tour du Doubs (1.1),188.9,,
08.09,DNF,,GP de Fourmies / La Voix du Nord (1.HC),205,,
01.09,DNF,,Grote Prijs Jef Scherens - Rondom Leuven (1.1),185.7,,
31.08,DNF,,Omloop Mandel-Leie-Schelde Meulebeke (1.1),189,,
28.08,DNF,,Druivenkoers - Overijse (1.1),198,,
18.08,DNF,,La Poly Normande (1.1),168.9,,
30.06,DNF,,National Championships France - Road Race (NC),252,,
23.06,DNF,,Elfstedenronde (1.1),196.8,,
21.06,DNF,,Dwars door het Hageland (1.1),203.8,,
17.06,OTL,,Mont Ventoux Dénivelé Challenge (1.1),171,,
06.06 » 09.06,,,Boucles de la Mayenne (2.1),,,
,92,,General classification,,,
09.06,89,,Stage 3 - Cossé-le-Vivien › Laval,173,,
08.06,84,102,Stage 2 - La Croixille › Lassay-les-Châteaux,179,,
07.06,106,105,Stage 1 - Renault Saint-Berthevin › Changé,183,,
06.06,84,84,Prologue - Laval › Laval ,4.5,,
02.06,DNF,,Boucles de l'Aulne - Châteaulin (1.1),177.6,,
17.05 » 19.05,,,Vuelta Aragón (2.1),,,
,113,,General classification,,,
19.05,111,,Stage 3 - Huesca › Zaragoza,127.4,,
18.05,117,117,Stage 2 - Sadaba › Canfranc,186.2,,
17.05,125,125,Stage 1 - Andorra › Calatayud,186.2,,
02.05 » 05.05,,,Tour de Yorkshire (2.HC),,,
02.05,DNF,,Stage 1 - Doncaster › Selby,182.5,,
22.04,DNF,,Tro-Bro Léon (1.1),205.4,,
12.04 » 14.04,,,Circuit des Ardennes International (2.2),,,
,14,,Mountains classification,,,
,53,,General classification,,,
14.04,89,,Stage 4 - Villers-Semeuse › Charleville-Mézières,106,,
14.04,94,60,Stage 3 - Nouvion-sur-Meuse › Aiglemont,59.5,,
13.04,59,56,Stage 2 - Rocroi › Monthermé,157.7,,
12.04,47,49,Stage 1 - Neuvizy › Launois-sur-Vence,188.7,,
07.04,48,,La Roue Tourangelle Région Centre Val de Loire - Trophée Harmonie Mutuelle (1.1),186,,
05.04,81,,Route Adélie de Vitré (1.1),197.8,,
30.03,DNF,,Classic Loire Atlantique (1.1),182.8,,
22.03,114,,Bredene Koksijde Classic (1.HC),199.5,,
20.03,DNF,,Danilith Nokere Koerse ME (1.HC),195.6,,
17.03,DNF,,Paris-Troyes (1.2),184,,
03.03,DNF,,Royal Bernard Drome Classic (1.1),207.8,,
02.03,DNF,,Faun Environnement - Classic de l'Ardèche Rhône Crussol (1.1),197.5,,
17.02,28,,Clasica de Almeria (1.HC),192.5,,5
15.02 » 16.02,,,Vuelta Ciclista a la Región de Murcia Costa Cálida (2.1),,,
16.02,DNF,,Stage 2 - Beniel › Murcia,180.3,,
15.02,123,123,Stage 1 - Yecla › San Javier,188.8,,
03.02,96,,Grand Prix Cycliste la Marseillaise (1.1),139.8,,
21.01 » 27.01,,,La Tropicale Amissa Bongo (2.1),,,
,24,,Youth classification,,,
,67,,General classification,,,
27.01,77,,Stage 7 - Nkok › Libreville,140,,
26.01,78,67,Stage 6 - Bitam › Oyem,110,,
25.01,78,66,Stage 5 - Bitam › Mongomo,126,,
24.01,79,66,Stage 4 - Mitzic › Oyem,113,,
23.01,82,65,Stage 3 - Léconi › Franceville,98,,
22.01,64,62,Stage 2 - Franceville › Okondja,169,,
21.01,26,27,Stage 1 - Bongoville › Moanda,100,,
23.09,DNF,,Grand Prix d'Isbergues - Pas de Calais (1.1),198.3,,
12.09,118,,Grand Prix de Wallonie (1.1),205.9,,
02.09,137,,GP de Fourmies / La Voix du Nord (1.HC),205,,
25.08,108,,Omloop Mandel-Leie-Schelde Meulebeke (1.1),187.4,,
24.08,DNF,,Great War Remembrance Race (1.1),192.7,,
16.08 » 19.08,,,Arctic Race of Norway (2.HC),,,
,48,,Youth classification,,,
,21,,Mountains classification,,,
,103,,General classification,,,
19.08,105,,Stage 4 - Kvalsund › Alta,145.5,,
18.08,78,98,Stage 3 - Honningsvåg › Hammerfest,194,,
17.08,108,102,Stage 2 - Tana › Kjøllefjord,195,,
16.08,101,101,Stage 1 - Vadsø › Kirkenes,184,,
07.08 » 11.08,,,Vuelta a Burgos (2.HC),,,
11.08,DNF,,Stage 5 - Salas de los Infantes › Lagunas de Neila,141,,
10.08,77,74,Stage 4 - Monasterios san Pedro Cardeña › Clunia (Ciudad Romana),165,,
09.08,88,75,Stage 3 - Sedano › Espinosa de los Monteros (Picon Blanco),149,,
08.08,39,70,Stage 2 - Beloradoc › Catrojeriz,163,,
07.08,70,70,Stage 1 - Burgos › Burgos (Castillo),157,,
05.08,DNF,,La Poly Normande (1.1),168.9,,
01.07,DNF,,National Championships France - Road Race (NC),253,,
21.06 » 24.06,,,Le Tour de Savoie Mont Blanc (2.2),,,
21.06,DNF,,Stage 1 - Saint-Michel-de-Maurienne › Bonneval-sur-Arc,153,,
31.05 » 03.06,,,Boucles de la Mayenne (2.1),,,
,4,,Mountains classification,,,
,25,,Points classification,,,
,95,,General classification,,,
03.06,92,,Stage 3 - Congrier › Laval ,182,,
02.06,85,94,Stage 2 - St Aignan De Couptrain › ré En Pail St Samson,172,,
01.06,103,102,Stage 1 - Renault St Berthevin › Gorron,176,,
31.05,71,71,Prologue - Laval  › Laval ,4.5,,
26.05,DNF,,Grand Prix de Plumelec-Morbihan (1.1),182,,
18.05 » 20.05,,,Tour de l'Ain (2.1),,,
,78,,General classification,,,
20.05,76,,Stage 3 - Lélex Monts-Jura › Col de la Faucille,133.3,,
19.05,86,86,Stage 2 - Saint-Trivier-de Courtes  › Arbent,150.9,,
18.05,21,21,Stage 1 - Saint-Vulbas › Montrevel-en-Bresse,166.5,,
03.05 » 06.05,,,Tour de Yorkshire (2.1),,,
06.05,DNF,,Stage 4 - Halifax › Leeds,189.5,,
05.05,90,95,Stage 3 - Richmond › Scarborough,184,,
04.05,86,79,Stage 2 - Barnsley › Ilkley,149,,
03.05,75,6,Stage 1 - Beverley › Doncaster,182,,
15.04,DNF,,Tro-Bro Léon (1.1),203.2,,
10.04,76,,Paris-Camembert (1.1),196.5,,
