date,result ranking,general classification,race name,distance,PCS point,UCI point,year
12.04 » 21.04,,,Vuelta Ciclista del Uruguay (2.2) ,,,,2019
,36,,Points classification ,,,,2019
,63,,General classification ,,,,2019
21.04,65,,Stage 10 - Trinidad › Montevideo ,183.8,,,2019
20.04,50,64,Stage 9 - San Jacinto › Durazno ,180.5,,,2019
19.04,99,69,Stage 8 - La Paloma › Pirlápolis ,146,,,2019
18.04,63,69,Stage 7 - Treinta y Tres › Rocha ,199.3,,,2019
17.04,14,69,Stage 6 (ITT) - Melo › Melo ,33.6,,,2019
16.04,122,78,Stage 5 - Artigas › Tacuarembó ,202.5,,,2019
15.04,75,67,Stage 4 - Colonia Itapebi › Artigas ,149,,,2019
14.04,62,55,Stage 3 - Fray Bentos › Paysandú ,150.1,,,2019
13.04,60,63,Stage 2 - Colonia › Mercedes ,178.8,,,2019
12.04,73,74,Stage 1 - Cuidad del Plata › Colonia ,165.5,,,2019
12.04 » 21.04,,,Vuelta Ciclista del Uruguay (2.2) ,,,,2019
,36,,Points classification ,,,,2019
,63,,General classification ,,,,2019
21.04,65,,Stage 10 - Trinidad › Montevideo ,183.8,,,2019
20.04,50,64,Stage 9 - San Jacinto › Durazno ,180.5,,,2019
19.04,99,69,Stage 8 - La Paloma › Pirlápolis ,146.0,,,2019
18.04,63,69,Stage 7 - Treinta y Tres › Rocha ,199.3,,,2019
17.04,14,69,Stage 6 (ITT) - Melo › Melo ,33.6,,,2019
16.04,122,78,Stage 5 - Artigas › Tacuarembó ,202.5,,,2019
15.04,75,67,Stage 4 - Colonia Itapebi › Artigas ,149.0,,,2019
14.04,62,55,Stage 3 - Fray Bentos › Paysandú ,150.1,,,2019
13.04,60,63,Stage 2 - Colonia › Mercedes ,178.8,,,2019
12.04,73,74,Stage 1 - Cuidad del Plata › Colonia ,165.5,,,2019
26.06,DNS,,National Championships Brazil - Road Race (NC) ,180.0,,,2016
06.04 » 10.04,,,Volta Ciclistica Internacional do Rio Grande do Sul (2.2) ,,,,2016
09.04,DNF,,Stage 4 - São Francisco de Paula  › Farroupilha ,174.0,,,2016
08.04,19,17,Stage 3 - São Francisco de Paula  › São Francisco de Paula  ,163.2,,,2016
07.04,18,17,Stage 2 - São Francisco de Paula  › São Francisco de Paula  ,161.0,,,2016
06.04,14,18,Stage 1 - Novo Hamburgo › São Francisco de Paula  ,150.0,,,2016
27.05 » 31.05,,,Volta Ciclistica internacional do Paraná (2.2) ,,,,2015
,21,,Points classification ,,,,2015
,24,,General classification ,,,,2015
31.05,28,,Stage 5 - Londrina › Londrina ,100.0,,,2015
30.05,11,26,Stage 4 - Arapongas › Guaraci ,198.0,,,2015
29.05,34,41,Stage 3 - Ibiporã › Bela Vista do Paraíso ,164.5,,,2015
28.05,76,42,Stage 2 - Londrina › Tamarana ,153.0,,,2015
27.05,59,59,Stage 1 - Bela Vista do Paraíso › Primeiro de Maio ,128.4,,,2015
08.04 » 12.04,,,Volta Ciclística Internacional do Rio Grande do Sul (2.2) ,,,,2015
,57,,General classification ,,,,2015
12.04,66,,Stage 5 - Farroupilha › Farroupilha ,153.6,,,2015
11.04,39,45,Stage 4 - São Francisco de Paula › Farroupilha ,170.0,,,2015
10.04,36,46,Stage 3 - São Francisco de Paula › São Francisco de Paula ,160.0,,,2015
09.04,53,50,Stage 2 - Torres › São Francisco de Paula ,152.0,,,2015
08.04,55,58,Stage 1 - Sapiranga › Torres ,199.9,,,2015
17.10 » 24.10,,,Tour do Brasil Volta Ciclística de São Paulo-Internacional (2.2) ,,,,2010
,66,,General classification ,,,,2010
