date,result ranking,general classification,race name,distance,PCS point,UCI point
24.08,3,,South East Asian Games - Road Race (JR),141.6,7,
14.06,12,,South East Asian Games - Road Race (JR),143.9,,
01.04 » 06.04,,,The Maha Chackri Sirindhorn's Cup 'Tour of Thailand' (2.2),,,
,37,,General classification,,,
06.04,54,,Stage 6 - Nong Khai › Udon Thani,209,,
05.04,23,38,Stage 5 - Ban Paeng › Nong Khai,205,,
04.04,55,62,Stage 4 - Mukdahan › Nakhon Phanom,102,,
03.04,34,58,Stage 3 - Roi Et › Mukdahan,163,,
02.04,65,65,Stage 2 - Buri Ram › Roi Et,151,,
01.04,52,53,Stage 1 - Nakhon Ratchasima › Buri Ram,177,,
01.06,20,,Asian Cycling Championships - Road Race (CC),206,,
29.05,10,,Asian Cycling Championships - ITT (CC),45,,
18.12,2,,South East Asian Games - Road Race (JR),163,10,
16.12,1,,Sea Games Myanmar - TTT (JR),100,,
02.06 » 09.06,,,Tour of Singkarak (2.2),,,
08.06,78,27,Stage 6 - Pariaman › Painan,145,,
06.06,42,30,"Stage 5 - Sawahlunto › Muara Labuh, Solok Selatan",138,,
05.06,18,15,"Stage 4 - Sijunjung › Pulau Punjung, Dharmasraya",165,,
04.06,11,12,"Stage 3 - Padang Panjang › IstanoBasa, Tanah Datar",204,,
03.06,9,12,Stage 2 - Payakumbuh › Lake Singkarak,125,,
02.06,12,15,"Stage 1 - Bukittinggi › Equator, Bonjol",105,,
17.12 » 21.12,,,ADC Tour of Vietnam (2.2),,,
,6,,Points classification,,,
,2,,General classification,,18,30
21.12,7,,Stage 5 - Can Tho › Ho Chi Minh City,150,,
20.12,41,2,Stage 4 - Long Xuyên › Can Tho,180,,
19.12,6,2,Stage 3 - Can Tho › Can Tho,150,,
18.12,1,2,Stage 2 - Can Tho › Can Tho,124,5,8
17.12,16,20,Stage 1 - Ho Chi Minh City › Can Tho City,160,,
26.09 » 30.09,,,Butra Heidelberg Cement Tour dé Brunei (2.2),,,
,9,,General classification,,2,
30.09,5,9,Stage 5 - Bandar Seri Begawan › Bandar Seri Begawan,104,,
29.09,3,9,Stage 4 - Kuala Belait › Bandar Seri Begawan,185.3,1,2
28.09,20,19,Stage 3 - Tutong › Kuala Belait,96.5,,
27.09,7,13,Stage 2 - Bandar Seri Begawan › Tutong,117.4,,
26.09,11,12,Stage 1 - Muara › Bandar Seri Begawan,93.1,,
18.02,24,,Asian Cycling Championships - Road Race (CC),179.2,,
15.02,10,,Asian Cycling Championships - ITT (CC),38.4,,
17.11,8,,South East Asian Games - Road Race (JR),180,,
07.09 » 11.09,,,Butra Heidelberg Cement Tour de Brunei (2.2),,,
,10,,General classification,,1,
11.09,5,,Stage 5 - Bandar Seri Begawan › Bandar Seri Begawan,146.5,,
10.09,11,,Stage 4 - Tutong Town  › Bandar Seri Begawan,104.7,,
09.09,5,,Stage 3 - Tutong › Tutong,86,,
08.09,3,,Stage 2 - Kuala Belait  › ,142.7,1,
07.09,18,,Stage 1 - Bandar Seri Begawan › Kuala Belait ,149.6,,
19.02,17,,Asian Cycling Championships - Road Race (CC),160,,
18.06 » 20.06,,,Tour Of East Java (2.2),,,
,27,,General classification,,,
20.06,9,,Stage 3 - Tulungagung › Tulungagung,103.5,,
19.06,6,,Stage 2 - Tulungagung › Tulungagung,154.7,,
18.06,57,,Stage 1 - Tulungagung › Tulungagung,110.4,,
01.04 » 06.04,,,Princess Maha Chakri Sirindhorn's Cup Tour of Thailand (2.2),,,
,25,,General classification,,,
06.04,15,,Stage 6 - Ubon Ratchathani › Ubon Ratchathani,186.3,,
05.04,13,,Stage 5 - Mukdaharn › Ubon Ratchathani,190.3,,
04.04,15,,Stage 4 - Nakonphanom › Mukdaharn,207.3,,
03.04,2,,Stage 3 - Mugdaharn › Nakonphanom,171.1,2,
02.04,13,,Stage 2 - Ubon Ratchathani › Mugdaharn,177.5,,
01.04,50,,Stage 1 (ITT) - Ubon Ratchathani › Ubon Ratchathani,5.6,,
14.12,2,,South East Asian Games - Road Race (JR),160.3,10,
15.08,13,,Asian Cycling Championships - Road Race (CC),154,5,
28.07 » 30.07,,,Perlis Open (2.2),,,
,2,,General classification,,18,
30.07,12,,Stage 3 - Kangar › Kangar,201.2,,
29.07,37,,Stage 2 - Kangar › Kangar,217.7,,
28.07,2,,Stage 1 - Kangar › Kangar,217.7,2,
04.04 » 09.04,,,Princess Maha Chakri Sirindhorn's Cup Tour of Thailand (2.2),,,
09.04,6,,Stage 6 - Udonthani › Udonthani,76,,
06.04,17,,Stage 3 - Nong Khai › Udon Thani,185,,
05.04,11,,Stage 2 - Nong Khai › Nong Khai,174.8,,
16.12 » 21.12,,,Tour of Thailand (2.2),,,
,27,,General classification,,,
21.12,51,,Stage 6 - Phayao › Chiang Mai,146.8,,
20.12,8,20,Stage 5 - Uttaradit › Phayao,208,,
19.12,22,20,Stage 4 - Loei › Phitsanulok,214,,
18.12,10,31,Stage 3 - Khon Kaen › Loei,205,,
17.12,6,4,Stage 2 - Nakhon Ratchasima › Chiang Mai,184.8,,
16.12,3,,Stage 1 - Khao Yai › Nakhon Ratchasima,146.6,1,
13.12,21,,South East Asian Games - Road Race (JR),160.3,,
