date,result ranking,general classification,race name,distance,PCS point,UCI point
22.06,DSQ,,National Championships Ireland - ITT (NC),34,,
21.05 » 28.05,,,An Post Rás (2.2),,,
,72,,General classification,,,
28.05,116,,Stage 8 - Ardee › Skerries,129.4,,
27.05,78,71,Stage 7 - Donegal › Ardee,167.3,,
26.05,117,79,Stage 6 - Dungloe › Donegal,132.1,,
25.05,100,66,Stage 5 - Buncrana › Dungloe,181.2,,
24.05,68,67,Stage 4 - Bundoran › Buncrana,151.8,,
23.05,86,80,Stage 3 - Newport › Bundoran,149,,
22.05,120,104,Stage 2 - Longford › Newport,142.9,,
21.05,89,90,Stage 1 - Dublin › Longford,146.1,,
23.06,9,,National Championships Ireland - ITT (NC),40,,1
19.06,DNF,,Beaumont Trophy (1.2),187,,
05.06,70,,Philadelphia International Cycling Classic (1.1),178,,
22.05 » 29.05,,,An Post Ras (2.2),,,
,23,,General classification,,,
29.05,44,,Stage 8 - Kildare › Skerries,148.4,,
28.05,30,23,Stage 7 - Dungarvan › Baltinglass,155,,
27.05,30,20,Stage 6 - Cionakilty › Dungarvan,159.1,,
26.05,30,21,Stage 5 - Sneem › Cionakilty,166.8,,
25.05,29,22,Stage 4 - Dingle › Sneem,162.8,,
24.05,26,22,Stage 3 - Charleville  › Dingle,133.2,,
23.05,25,35,Stage 2 - Mullingar › Charleville,183.7,,
22.05,52,52,Stage 1 - Dublin Castle  › Multyfarnham,144.6,,
28.06,17,,National Championships Ireland - Road Race (NC),168,,
25.06,4,,National Championships Ireland - ITT (NC),37.5,,
17.05 » 24.05,,,An Post Rás (2.2),,,
,30,,Points classification,,,
,10,,General classification,,1,
24.05,31,,Stage 8 - Drogheda › Skerries,132.6,,
23.05,15,10,Stage 7 - Ballinamore › Drogheda,142.4,,
22.05,26,10,Stage 6 - Ballina › Ballinamore,160.1,,
21.05,23,11,Stage 5 - Newport › Ballina,142.4,,
20.05,32,11,Stage 4 - Bearna › Newport,155,,
19.05,24,4,Stage 3 - Tipperary › Bearna,155.9,,
18.05,13,5,Stage 2 - Carlow › Tipperary,137.2,,
17.05,11,11,Stage 1 - Dunboyne › Carlow,154.4,,
26.06,5,,National Championships Ireland - ITT (NC),37,,
18.05 » 25.05,,,An Post Ras (2.2),,,
,39,,Mountains classification,,,
,71,,General classification,,,
25.05,73,,Stage 8 - Newbridge › Skerries,134.3,,
24.05,101,71,Stage 7 - Carrick on Suir › Baltinglass,147.7,,
23.05,83,70,Stage 6 - Clonakilty › Carrick on Suir,167.9,,
22.05,56,70,Stage 5 - Cahirciveen › Clonakilty,168.9,,
21.05,69,104,Stage 4 - Charleville › Cahirciveen,183.6,,
20.05,146,126,Stage 3 - Lisdoonvarna › Charleville,154.2,,
19.05,120,126,Stage 2 - Roscommon › Lisdoonvarna,159.2,,
18.05,155,155,Stage 1 - Dunboyne › Roscommon,149.8,,
19.05 » 26.05,,,An Post Ras (2.2),,,
21.05,DNF,,Stage 3 - Nenagh › Listowel,141.4,,
20.05,102,132,Stage 2 - Longford › Nenagh,160.4,,
19.05,135,135,Stage 1 - Dunboyne › Longford,135.4,,
21.04,DNF,,Rutland - Melton International CiCLE Classic (1.2),183.4,,
24.06,31,,National Championships Ireland - Road Race (NC),167.4,,
21.06,9,,National Championships Ireland - ITT (NC),35.5,,
