date,result ranking,general classification,race name,distance,PCS point,UCI point,year
17.04 » 21.04,,,Mzansi Tour (2.2) ,,,,2013
,27,,Youth classification ,,,,2013
,70,,General classification ,,,,2013
21.04,52,,"Stage 5 - Johannesburg, Montecasino › MonteCasino ",123,,,2013
20.04,72,71,Stage 4 - Hartebeespoort › Pretoria ,163,,,2013
19.04,44,69,Stage 3 - Witbank › Mamelodi ,149,,,2013
18.04,66,79,Stage 2 - Lydenburg › Middelburg ,189,,,2013
17.04,81,82,Stage 1 - Kruger Park › Nelspruit ,164,,,2013
03.03,3,,National Championships South-Africa U23 - Road Race (NC) ,160,7,,2013
04.03,42,,National Championships South Africa - Road Race (NC) ,160,,,2012
16.04,DNF,,Liège - Bastogne - Liège U23 (1.2U23) ,182.2,,,2011
03.02,26,,National Championships South Africa - ITT (NC) ,40,,,2011
10.07 » 11.07,,,GP Général Patton (2.Ncup) ,,,,2010
11.07,DNF,,Stage 2 - Wincrange › Wincrange ,101.2,,,2010
10.07,64,,Stage 1 ,102,,,2010
17.06 » 20.06,,,Vuelta al Besaya (2.1) ,,,,2010
,50,,General classification ,,,,2010
20.06,60,,Stage 4 - San Felices de Buelna › Los Corrales de Buelna ,84.6,,,2010
19.06,37,,Stage 3 - Santander › Bostronizo ,93,,,2010
18.06,81,,Stage 2 - Santillana del Mar › Ruiloba ,97.9,,,2010
17.06,48,,Stage 1 - Los Corrales de Buelna › Mercadal ,85.6,,,2010
03.06 » 06.06,,,Trofeo Karlsberg (2.Ncup) ,,,,2010
05.06,DSQ,,Stage 3 - Utweiler › Utweiler ,11,,,2010
04.06,97,,Stage 2 - Lauterbach › Großrosseln ,111,,,2010
03.06,68,,Stage 1 - Niederwürzbach › Ommersheim ,112.5,,,2010
27.05 » 30.05,,,Tour Du Pays De Vaud (2.1) ,,,,2010
,60,,General classification ,,,,2010
30.05,66,,Stage 5 - La Chaux › Aubonne ,118.4,,,2010
29.05,75,,Stage 4 (ITT) - Orbe › Orbe ,14,,,2010
29.05,72,,Stage 3 - Corseau › Orbe ,80,,,2010
28.05,70,,Stage 2 - Cugy › Echallens ,97,,,2010
27.05,103,,Prologue - Vevey › Vevey ,2.1,,,2010
