date,result ranking,general classification,race name,distance,PCS point,UCI point,year
06.08,24,,Mi-Août Bretonne 3 (1.5) ,156,,,2004
26.04 » 02.05,,,Ruban Granitier Breton (2.6) ,,,,2004
29.04,DNF,,Stage 3 - Névez › Saint-Gildas-de-Rhuys ,167.7,,,2004
28.04,53,22,Stage 2 - Bourbriac › Névez ,172.7,,,2004
27.04,37,25,Stage 1 - Rennes › Saint-Brieuc ,147.9,,,2004
26.04,17,17,Prologue - Cesson-Sévigné › Cesson-Sévigné ,4.2,,,2004
07.03,98,,Les Monts du Luberon - Trophée Luc Leblanc (1.6) ,156,,,2004
21.02 » 22.02,,,Criterium des Espoirs (2.5) ,,,,2004
,4,,Mountains classification ,,,,2004
,2,,General classification ,,18,,2004
22.02,18,,Stage 3 - Saint-Jean-de-Luz › Saint-Jean-de-Luz ,91,,,2004
22.02,2,,Stage 2 - Saint-Jean-de-Luz › Col d'Ibardin ,73,2,,2004
19.06 » 22.06,,,Boucles de la Mayenne () ,,,,2003
,16,,General classification ,,,,2003
25.04 » 01.05,,,Ruban Granitier Breton (2.6) ,,,,2003
,3,,Mountains classification ,,,,2003
,33,,Points classification ,,,,2003
,20,,General classification ,,,,2003
01.05,13,,Stage 6 - Guégon › Fougères ,203.3,,,2003
30.04,44,21,Stage 5 - Lannion › Douarnenez ,164.6,,,2003
29.04,19,18,Stage 4 - Plescop › Lannion ,183,,,2003
28.04,72,36,Stage 3 - Theix › La Turballe ,150.4,,,2003
27.04,75,28,Stage 2 - Pluvigner › Theix ,144,,,2003
26.04,29,29,Stage 1 - Rennes › Pluvigner ,161.8,,,2003
25.04,23,23,Prologue - Cesson-Sévigné › Cesson-Sévigné ,5.4,,,2003
24.03 » 30.03,,,Tour de Normandie (2.5) ,,,,2003
,3,,Mountains classification ,,,,2003
,25,,General classification ,,,,2003
30.03,68,,Stage 6 - Bagnoles-de-l'Orne  › Caen ,146,,,2003
29.03,77,27,Stage 5 -  Valognes  › Bagnoles-de-l'Orne  ,194,,,2003
28.03,72,27,Stage 4 - Flers  ›  Valognes  ,178,,,2003
27.03,16,27,Stage 3 - Elbeuf  › Flers  ,208,,,2003
26.03,79,,Stage 2 - Forges-les-Eaux  › Elbeuf  ,151,,,2003
25.03,108,,Stage 1 - Lisieux  › Forges-les-Eaux  ,181,,,2003
24.03,90,90,Prologue - Mondeville  › Mondeville  ,5.6,,,2003
22.02 » 23.02,,,Criterium des Espoirs (2.5) ,,,,2003
,3,,Mountains classification ,,,,2003
,3,,General classification ,,14,,2003
23.02,7,,Stage 3 - Saint-Jean-de-Luz › Saint-Jean-de-Luz ,56,,,2003
23.02,1,3,Stage 2 - Cibourne › Col d'Ibardin ,80,5,,2003
22.02,8,,Stage 1 - Urrugne › Saint-Jean-de-Luz ,152,,,2003
02.09,20,,Tour du Finistère (1.5) ,188.4,,,2002
25.04 » 01.05,,,Ruban Granitier Breton (2.2) ,,,,2002
,4,,General classification ,,11,,2002
01.05,6,,Stage 6 - Saint-James › Dinan ,151,,,2002
