date,result ranking,general classification,race name,distance,PCS point,UCI point
09.05 » 11.05,,,Szlakiem Grodòw Piastowskich (2.1),,,
,15,,Mountains classification,,,
,31,,Points classification,,,
,16,,General classification,,5,
11.05,35,,Stage 3 (ITT) - Polkowice › Polkowice,30.2,,
10.05,38,18,Stage 2 - Złotoryja › Polkowice,161.7,,
09.05,13,11,Stage 1 - Swidnica › Dzierzoniow,156.7,,
04.05,16,,Destination Thy (1.2),180,,
03.05,19,,Himmerland Rundt \'Made in Aars\' (1.2),189.5,,
02.05,23,,Skive-Løbet (1.2),190,,
21.04,33,,Rund um Köln (1.1),192.6,,
27.03 » 30.03,,,Settimana Internazionale Coppi e Bartali (2.1),,,
,40,,General classification,,,
30.03,77,,Stage 4 (ITT) - Pavullo › Castello di Montecuccolo,10,,
29.03,50,36,Stage 3 - Crevalcore › Crevalcore,158.4,,
28.03,45,44,Stage 2 - Sant’Angelo di Gatteo › Sogliano al Rubicone,160.2,,
27.03,21,21,Stage 1a - Gatteo › Gatteo,99.5,,
27.03,20,30,Stage 1b (TTT) - Gatteo a mare › Gatteo,13.3,,
21.02,80,,Trofeo Laigueglia (1.1),181.2,,
23.09 » 30.09,,,Tour of China II (2.1),,,
,76,,General classification,,,
30.09,52,,Stage 6 - Tianjin › Tianjin,100.5,,
28.09,71,82,Stage 5 - Wuhan Jiangxia › Wuhan Caidian,133.8,,
27.09,62,83,Stage 4 - Zaoyang › Wuhan Caidian,207.3,,
26.09,104,87,Stage 3 - Xiangyang Laohekou › Xiangyang Gucheng,132.8,,
24.09,44,76,Stage 2 - Yueyang › Yueyang,132.6,,
23.09,94,103,Stage 1 - Changsha › Changsha,124.2,,
14.09 » 20.09,,,Tour of China I (2.1),,,
,5,,Mountains classification,,,
,8,,Points classification,,,
,2,,General classification,,70,56
20.09,3,,Stage 6 - Zunyi Songkan › Zunyi,137.2,7,6
19.09,19,10,Stage 5 - Chongqing Banan › Chongqing Banan,124.2,,
18.09,25,12,Stage 4 - Chengdu Dujiangyan › Chengdu Dujiangyan,101.7,,
17.09,30,15,Stage 3 - Chengdu Pengzhou › Chengdu Pengzhou,151,,
16.09,9,15,Stage 2 - Deyang › Deyang Shifang,201.6,,
14.09,17,18,Stage 1 - Xi'an › Xi'an,96.9,,
11.07 » 14.07,,,Cycling Tour of Sibiu (2.1),,,
,8,,Mountains classification,,,
,3,,Points classification,,,
,3,,General classification,,50,32
14.07,7,,Stage 3b - Sibiu › Sibiu,138.2,2,
14.07,19,3,Stage 3a (ITT) - Cisnadie › Muzeul Tehnicii Populare,11.4,,
13.07,7,4,Stage 2 - Sibiu › Paltinis,183.8,2,
12.07,5,4,Stage 1 - Sibiu › Balea Lac,143.6,4,4
11.07,4,4,Prologue - Sibiu › Sibiu,2.5,5,5
23.06,19,,National Championships Spain - Road Race (NC),208.9,,
09.06 » 16.06,,,Tour de Korea (2.2),,,
,18,,Mountains classification,,,
,16,,Points classification,,,
,3,,General classification,,14,16
16.06,31,,Stage 8 - Hongcheon › Hanam,90.8,,
15.06,20,3,Stage 7 - Yangyang › Hongcheon,145.1,,
14.06,7,3,Stage 6 - Pyeonchang › Yangyang,184.7,,
13.06,10,8,Stage 5 (TTT) - Chungju › Chungju,25.5,,
12.06,18,9,Stage 4 - Yeongju › Chungju,156,,
11.06,20,9,Stage 3 - Gumi › Yeongju,165.3,,
10.06,36,18,Stage 2 - Muju › Gumi,138.1,,
09.06,10,10,Stage 1 - Cheonan › Muju,172,,
30.05 » 01.06,,,Tour of Estonia (2.1),,,
,16,,General classification,,5,
01.06,20,,Stage 3 - Tartu › Tartu,150,,
31.05,34,18,Stage 2 - Tallinn › Tartu,192,,
30.05,28,29,Stage 1a - Viimsi › Viimsi,125,,
30.05,19,19,Stage 1b (ITT) - Tallinn › Tallinn,3,,
03.05 » 05.05,,,Szlakiem Grodòw Piastowskich (2.1),,,
,22,,Mountains classification,,,
,43,,Points classification,,,
,27,,General classification,,,
05.05,19,,Stage 4 - Jawor › Zlotoryja,161.7,,
04.05,22,29,Stage 3 - Polkowice › Polkowice,95.7,,
04.05,53,29,Stage 2 (ITT) - Polkowice › Polkowice,30.2,,
03.05,23,23,Stage 1 - Swidnica › Dzierzoniow,167.8,,
28.04,1,,Destination Thy (1.2),180,15,40
27.04,11,,Himmerland Rundt (1.2),194.3,,
26.04,16,,Skive-Løbet (1.2),168,,
20.04,29,,Grand Prix Herning (1.2),199,,
21.03 » 23.03,,,Tour de Blida (2.2),,,
,2,,Mountains classification,,,
,5,,Points classification,,,
,4,,General classification,,11,12
23.03,4,,Stage 3 - Chebli › Chréa,100,,
22.03,16,4,Stage 2 - Tipasa › Blida,120,,
21.03,4,4,Stage 1 - Blida › Chebli,151,,
18.03 » 20.03,,,Tour de Tipaza (2.2),,,
,1,,Mountains classification,,,
,3,,Points classification,,,
,1,,General classification,,25,40
20.03,8,,Stage 3 - Tipaza › Tipaza,100,,
19.03,13,1,Stage 2 - Alger › Ain-Benian,117,,
18.03,1,1,Stage 1 - Alger › Hameur El Ain,124,5,8
16.03,4,,Circuit d'Alger (1.2),124,4,12
11.03 » 15.03,,,Tour d'Algérie (2.2),,,
,7,,Mountains classification,,,
,2,,Points classification,,,
,4,,General classification,,11,12
15.03,3,,Stage 5 - Mila › Constantine,125,1,2
14.03,5,2,Stage 4 - Constantine › Constantine,135,,
13.03,7,2,Stage 3 - Biskra › Setif,112.6,,
12.03,2,2,Stage 2 - Setif › Biskra,209.5,2,5
11.03,3,3,Stage 1 - Alger › Bouira,137,1,2
06.09 » 10.09,,,Giro di Padania (2.1),,,
,17,,General classification,,4,
10.09,43,,Stage 5 - Rovereto › Montecchio Maggiore,170,,
09.09,18,,Stage 4 - Noceto › San Valentino di Brentonica,184.6,,
08.09,15,,Stage 3 - Lonate Pozzolo › Salsomaggiore,227,,
07.09,25,,Stage 2 - Loano › Vigevano,187,,
06.09,36,,Stage 1 - Paesana › Laigueglia,170,,
04.09,22,,Giro della Romagna (1.1),196.74,,
29.08 » 01.09,,,Settimana Ciclistica Lombarda by Bergamasca (2.1),,,
,45,,General classification,,,
01.09,66,,Stage 4 - Gorle › Bergamo,149.2,,
31.08,15,,Stage 3 - Alzano Lombardo › Alzano Lombardo,162.5,,
30.08,49,,Stage 2 - Calcinato › Calcinato,199,,
29.08,54,,Stage 1 - Nembro › Castione della Presolana,176.9,,
18.08,13,,GP Banca di Legnano - Coppa Bernocchi (1.1),199.3,8,
17.08,DNF,,Coppa Agostoni - Giro della Brianza (1.1),205,,
16.08,47,,Tre Valli Varesine (1.HC),195,,
26.06,19,,National Championships Spain - Road Race (NC),196.7,,
16.06 » 19.06,,,La Route du Sud Cycliste - La Dépêche du Midi (2.1),,,
,17,,General classification,,4,
19.06,22,,Stage 4 - Izaourt › Pau,143,,
18.06,20,,Stage 3 - Pierrefitte-Nestalas › Bagnères-de-Luchon,197,,
17.06,21,,Stage 2 - ST Gaudens › Cauterets,177,,
16.06,42,,Stage 1 - Castres › Samatan,203,,
05.06,22,,GP du canton d'Argovie / GP Gippingen (1.1),196,,
