date,result ranking,general classification,race name,distance,PCS point,UCI point
21.07,DNF,,European Championships U23 - Road Race (CC),165,,
30.06 » 06.07,,,Romanian Cycling Tour (2.2),,,
03.07,DNF,,Stage 3 - Bicaz › Botosani,193,,
02.07,107,104,Stage 2 - Reghin › Miercurea Ciuc,140,,
01.07,56,85,Stage 1 - Marghita › Baia Mare,161,,
28.06,5,,Mersin Mediterranean Games - Road Race (JR),148.5,,
21.06,21,,National Championships Turkey - Road Race (NC),,,
20.06,10,,National Championships Turkey - ITT (NC),30,,
11.06 » 16.06,,,Tour de Serbie (2.2),,,
,30,,Points classification,,,
,79,,General classification,,,
16.06,90,,Stage 6 - S.Mitrovica › Belgrade,127.7,,
15.06,24,55,Stage 5 - Pozarvac › S.Mitrovica,200.3,,
14.06,5,56,Stage 4 - Kladovo › Pozarvac,186.2,,
13.06,106,100,Stage 3 - Bor › Kladovo,150.3,,
12.06,7,26,Stage 2 - Nis › Bor,137,,
11.06,111,111,Stage 1 - Nis › Nis,54.4,,
22.05 » 27.05,,,Tour of Iran (Azarbaijan) (2.2),,,
,23,,Points classification,,,
,71,,General classification,,,
27.05,77,,Stage 6 - Tabriz › Tabriz,100,,
26.05,78,68,Stage 5 - Aras › Sahand,191,,
25.05,5,9,Stage 4 - Khoy › Aras,152,,
24.05,8,9,Stage 3 - Urmiyeh › Khoy,122,,
23.05,10,16,Stage 2 - Maragheh › Urmiyeh,194,,
11.05,14,,Classic Beograd - Cacak (1.2),140,,
21.04,16,,Banja Luka-Belgrade II (1.2),132,,
20.04,26,,Banja Luka Belgrade I (1.2),181.5,,
22.09,113,,World Championships U23 - Road Race (WC),177,,
09.09 » 15.09,,,Tour of Bulgaria (2.2),,,
15.09,DNF,,Stage 7 - Shumen › Dobrich,176,,
14.09,84,74,Stage 6 - Burgas › Shumen,217,,
13.09,42,66,Stage 5 - Stara Zagora › Burgas,170,,
12.09,91,85,Stage 4 - Tryavna › Stara Zagora,97,,
11.09,52,84,Stage 3 - Gabrovo › Tryavna,113,,
10.09,95,90,Stage 2 - Troyan › Gabrovo,100,,
09.09,17,17,Stage 1b - Sofia › Zlatitsa,68,,
09.09,95,81,Stage 1a - Zlatitsa › Troyan,93,,
12.08,DNF,,European Championships U23 - Road Race (CC),172,,
10.08,73,,European Championships U23 - ITT (CC),24.9,,
23.06,20,,National Championships Turkey - Road Race (NC),,,
22.06,10,,National Championships Turkey - ITT (NC),28,,
12.06 » 17.06,,,Tour de Serbie (2.2),,,
17.06,DNF,,Stage 6 - Sremska Mitrovica › Belgrado,77.8,,
16.06,4,93,Stage 5 - Milici › Ruma,154,,
15.06,59,96,Stage 4 - Bjelovar › Pale,171.8,,
14.06,117,98,Stage 3 - Kragujevac › Bajina Basta,172.6,,
13.06,6,12,Stage 2 - Niš › Kragujevac,146,,
12.06,14,18,Stage 1 - Niš › Niš,52,,
24.05 » 27.05,,,Tour of Trakya (2.2),,,
,2,,Points classification,,,
,2,,General classification,,18,30
27.05,2,,Stage 4 - Edirne  › Edirne ,78,2,5
26.05,1,3,Stage 3 - Lüleburgaz  › Edirne,116,5,8
25.05,3,3,Stage 2 - Corlu  › Lüleburgaz,115,1,2
24.05,8,8,Stage 1 - Tekirdag › Tekirdag,113,,
11.05 » 16.05,,,International Azerbaïjan Tour (2.2),,,
,10,,Mountains classification,,,
,6,,Points classification,,,
,77,,General classification,,,
16.05,16,,Stage 6 - Tabriz › Tabriz,80,,
15.05,76,78,Stage 5 - Sarein  › Tabriz,188,,
14.05,4,90,Stage 4 - Qarah Chaman  › Ardabil,194,,
13.05,2,94,Stage 3 - Tabriz  › Mianeh,155,2,5
12.05,100,96,Stage 2 - Urmia  ›  Shabestar,174,,
11.05,37,37,Stage 1 - Tabriz  › Urmia,141,,
04.05,3,,Grand Prix Dobrich I (1.2),195,7,16
22.04,95,,Banja Luka-Belgrade II (1.2),196,,
21.04,19,,Banja Luka - Belgrade I (1.2),180,,
06.10 » 09.10,,,Tour of Alanya (2.2),,,
,24,,General classification,,,
09.10,5,,Stage 4 - Alanya › Alanya,114.7,,
08.10,24,,Stage 3 - Alanya › Alanya,95.6,,
07.10,24,,Stage 2 - Alanya › Konakli,133,,
06.10,27,,Stage 1 (ITT) - Türkler › Konakli,7.5,,
29.09 » 02.10,,,Tour of Gallipoli (2.2),,,
,5,,General classification,,8,
02.10,5,,Stage 4 - Canakkale › Canakkale,90,,
01.10,3,,Stage 3,143,1,
30.09,5,,Stage 2 - Kilitbahir › Kilitbahir,97,,
29.09,23,,Stage 1 (ITT) - Troy › Troy,9,,
23.09,130,,World Championships U23 - Road Race (WC),168,,
08.09 » 11.09,,,Tour of Marmara (2.2),,,
,1,,General classification,,25,
11.09,2,,Stage 4 - Adapazari › Kocaeli,110,2,
10.09,4,,Stage 3 - Akçakoca  › Adapazari,120,,
09.09,4,,Stage 2 - Kefken › Akçakoca ,126,,
08.09,27,,Stage 1 - Sile › Kefken,102,,
26.08 » 29.08,,,Tour of Victory (2.2),,,
,2,,General classification,,18,
29.08,10,,Stage 3 - Polatli › Eskisehir,166,,
28.08,3,,Stage 2 - Cankiri › Akyurt,96,1,
27.08,5,,Stage 1 - Inebolu › Kastamonu,87,,
26.08,7,,Prologue - Inebolu › Inebolu,3,,
30.06 » 03.07,,,Tour of Cappadocia (2.2),,,
,19,,General classification,,,
03.07,2,,Stage 4 - Nevsehir › Nevsehir,117.8,2,
02.07,19,,Stage 3 - Nevsehir › Nevsehir,141,,
01.07,12,,Stage 2 - Nevsehir › Nevsehir,125.7,,
30.06,23,,Stage 1 (ITT) - Nevsehir › Nevsehir,8,,
26.06,16,,National Championships Turkey - Road Race (NC),124,,
02.06 » 05.06,,,Tour of Isparta (2.2),,,
,25,,General classification,,,
05.06,42,,Stage 3 - Isparta › Isparta,118,,
04.06,21,,Stage 2 - Isparta › Isparta,117.8,,
03.06,28,,Stage 1 - Isparta › Isparta,125,,
02.06,26,,Prologue - Egirdir › Egirdir,8,,
26.05 » 29.05,,,Tour of Trakya (2.2),,,
,12,,General classification,,,
29.05,12,,Stage 4 - Edirne › Tekirdag,143,,
28.05,8,,Stage 3 - Lüleburgaz › Edirne,115,,
27.05,14,,Stage 2 - Çorlu › Lüleburgaz,128,,
26.05,14,,Stage 1 - Tekirdag › Tekirdag,114,,
13.05 » 18.05,,,International Azerbaïjan Tour (2.2),,,
,80,,General classification,,,
18.05,64,,Stage 6 - Orumiyeh › Tabriz,125,,
17.05,80,,Stage 5 - Shabestar › Urmia,185,,
16.05,94,,Stage 4 - Sarab › Tabriz,120,,
14.05,63,,Stage 2 - Tabriz › MeshkinShahr,177,,
13.05,67,,Prologue - Tabriz › Tabriz,4,,
25.03 » 03.04,,,Tour du Maroc (2.2),,,
,67,,General classification,,,
03.04,71,,Stage 11 - Khouribga › Casablanca,120,,
02.04,9,,Stage 10 - Meknes › Rabat,140,,
01.04,74,,Stage 9 - Fes › Mesknes,120,,
31.03,13,,Stage 8 - Khenifra › Fes,120,,
30.03,10,,Stage 7 - El Kelaa des Sraghna › Beni Mellal,116,,
30.03,25,,Stage 6 - Azilal › El Kelaa des Sraghna,110,,
29.03,38,,Stage 5 - Marrakech › Azilal,174,,
28.03,97,,Stage 4 - Ouled Berrehil › Marrakech,170,,
27.03,19,,Stage 3 - Essaouira › Agadir,170,,
26.03,53,,Stage 2 - Safi › Essaouira,130,,
25.03,11,,Stage 1 - El Jadida › Safi,156,,
24.02 » 28.02,,,Kerman Tour (2.2),,,
28.02,DNF,,Stage 5 - Rayen › Jiroft,147,,
27.02,5,,Stage 4 - Jiroft › Jiroft,73,,
26.02,17,,Stage 3 - Boluk › Jiroft,105,,
25.02,44,,Stage 2 - Darzin › Jiroft,97,,
24.02,22,,Stage 1 - Kahnuj › Jiroft,91,,
11.09 » 19.09,,,Tour of Bulgaria (2.2),,,
12.09,DNF,,Stage 2 - Gotse Delchev › Plovdiv,202,,
11.09,85,,Stage 1 - Sofia › Gotse Delchev,217,,
16.07,48,,European Championships U23 - ITT (CC),25.6,,
27.06,4,,National Championships Turkey - Road Race (NC),,4,
28.05 » 31.05,,,Tour of Trakya (2.2),,,
,37,,General classification,,,
31.05,42,,Stage 4 - Tekirdag › Sarköy,83.7,,
30.05,22,,Stage 3 - Tekirdag › Tekirdag,166,,
29.05,19,,Stage 2 - Tekirdag › Tekirdag,113.5,,
28.05,38,,Stage 1 - Tekirdag › Tekirdag,161.1,,
13.03 » 17.03,,,Tour of Libya (2.2),,,
,26,,General classification,,,
17.03,12,,Stage 5 - Gharian › Tripoli,145,,
16.03,29,,Stage 4 - Jadu › Gharian,124,,
15.03,24,,Stage 3 - Sorman › Jadu,120,,
14.03,40,,Stage 2 - Al Ajaylat › Sbrata,158,,
13.03,26,,Stage 1 - Tripoli › Zouara,110,,
23.01,21,,Emirates Cup (1.2),120,,
22.01,66,,Vice President Cup (1.2),126,,
09.08,DNF,,World Championships MJ - Road Race (WC),135,,
04.07,32,,European Championships MJ - Road Race (CC),135.3,,
18.06 » 21.06,,,Vuelta al Besaya (2.1),,,
20.06,80,,Stage 3 - Reinosa › Santa María de Aguayo,69.5,,
19.06,55,,Stage 2 - Santander › Bostronizo,93,,
18.06,6,,Stage 1 - Los Corrales › Mercadal,85.6,3,
05.06 » 07.06,,,Sparkassen Münsterland Tour (2.1),,,
06.06,122,86,Stage 2 (ITT) - Reken › Reken,8.9,,
05.06,37,,Stage 1 - Ahlen › Ahlen,85,,
30.04 » 03.05,,,La Coupe du Président de la Ville de Grudziądz (2.1),,,
30.04,78,,Prologue - Grudziądz › Grudziądz,4,,
19.09 » 21.09,,,Kroz Istru / Tour d'Istrie (2.Ncup),,,
,99,,General classification,,5,
21.09,94,,Stage 3 - Rabac › Pula,103,,
20.09,114,,Stage 2 - Umag › Labin,100,,
19.09,78,,Stage 1 - Pula › Buje,93,,
29.08 » 31.08,,,Po Stajerski (2.1),,,
,23,,General classification,,,
31.08,12,,Stage 3 - Ptuj › Ptuj,104,,
30.08,24,,Stage 2 - Maribor › Maribor,95.5,,
29.08,32,,Stage 1 - Lenart › Lenart,105,,
01.08 » 03.08,,,Liège - La Gleize (2.1),,,
,20,,Youth classification,,,
,52,,General classification,,,
03.08,51,,Stage 3 - La Gleize › La Gleize,104,,
02.08,86,,Stage 2b - Herve › Herve,89.8,,
01.08,44,,Stage 1 - Thimister › Thimister,102.3,,
19.06 » 22.06,,,Vuelta al Besaya (2.1),,,
,56,,General classification,,,
22.06,48,,Stage 4 - Los Corrales › Los Corrales,86.5,,
21.06,44,,Stage 3b - San Felices › Santander,58.7,,
21.06,48,,Stage 3a (ITT) - Ruiloba › Alto del Castillo,2.6,,
20.06,36,,Stage 2 - Torrelavega › Bostronizo,92.7,,
19.06,94,,Stage 1 - Los Corrales › Mercadal,110.2,,
