date,result ranking,race name,distance
2008-10-12,65,Gran Premio Bruno Beghelli (1.1) ,185.8
2008-10-04,71,Stage 3 - Mouscron › Mouscron  ,199.2
2008-10-03,91,Stage 2 - Bray-Dunes › Poperinge ,184.3
2008-10-02,110,Stage 1 - Maubeuge › Mons en Pévèle ,187.9
2008-09-21,DNF,GP Industria & Commercio di Prato (1.1) ,178.6
2008-09-20,52,Memorial Viviana Manservisi (1.1) ,184.0
2008-08-21,DNF,Coppa Bernocchi (1.1) ,193.0
2008-08-20,DNF,Coppa Ugo Agostoni (1.1) ,189.0
2008-08-07,56,GP Città di Camaiore (1.1) ,193.7
2008-08-01,DNF,GP Industria & Artigianato - Carnaghese (1.1) ,196.8
2008-07-27,37,Stage 5 - Pisogne › Darfo Boario Terme ,184.5
2008-07-26,55,Stage 4 - Concesio › Passo Maniva ,156.5
2008-07-25,74,Stage 3 - Darfo Boario Terme › Borno ,155.5
2008-07-24,62,Stage 2 - Brescia Buffalora  › Toscolano Maderno ,157.4
2008-07-23,82,Stage 1a - Rottofreno  › Orzinuov ,152.0
2008-07-23,7,Stage 1b (TTT) - Brescia › Brescia ,12.3
2008-07-13,32,Giro del Medio Brenta (1.2) ,163.0
2008-06-22,80,Stage 4 - Saint-Gaudens › Castres ,207.1
2008-06-21,47,Stage 3 - Pierrefitte-Nestalas › Luchon ,180.6
2008-06-20,101,Stage 2 (ITT) - Pierrefitte-Nestalas › Cauterets ,16.9
2008-06-19,63,Stage 1 - Lusignan-Petit › Boulogne-sur-Geese ,206.0
2008-05-15,106,Stage 1 - Santiago de Compostela - Padron ›  ,157.0
2008-05-07,72,Stage 6 - Cangas Narcea - Oviedo ›  ,184.0
2008-05-06,91,Stage 5 - Cafés Toscaf - Alto del A ›  ,180.0
2008-05-05,113,Stage 4 - Llanes - Avilés ›  ,168.0
2008-05-04,115,Stage 3 (ITT) - Nueva - Llanes ›  ,17.0
2008-05-04,116,Stage 2 - Gijón - Llanes ›  ,96.0
2008-05-03,106,Stage 1 ,158.2
2008-05-01,OTL,Subida al Naranco (1.1) ,153.0
2008-04-27,48,Stage 3 - Logroño › Logroño ,163.9
2008-04-26,78,Stage 2 - Lardero ›  Santo Domingo de la Calzada  ,154.6
2008-04-25,83,Stage 1 - Autol › Calahorra ,142.4
2008-04-06,19,Stage 6 - Bergamo › Bergamo ,162.7
2008-04-05,65,Stage 5 - Flero › Flero ,163.5
2008-04-04,81,Stage 4 - Vertova › Vertova ,192.6
2008-04-03,44,Stage 3 - Dalmine › Dalmine ,174.4
2008-04-02,56,Stage 2 - Brignano Gera d'Adda › Costa Volpino ,163.8
2008-04-01,37,Stage 1 (TTT) - Brignano Gera d'Adda › Brignano Gera d'Adda ,18.3
2008-10-12,65,Gran Premio Bruno Beghelli (1.1) ,185.8
2008-10-04,71,Stage 3 - Mouscron › Mouscron  ,199.2
2008-10-03,91,Stage 2 - Bray-Dunes › Poperinge ,184.3
2008-10-02,110,Stage 1 - Maubeuge › Mons en Pévèle ,187.9
2008-09-21,DNF,GP Industria & Commercio di Prato (1.1) ,178.6
2008-09-20,52,Memorial Viviana Manservisi (1.1) ,184.0
2008-08-21,DNF,Coppa Bernocchi (1.1) ,193.0
2008-08-20,DNF,Coppa Ugo Agostoni (1.1) ,189.0
2008-08-07,56,GP Città di Camaiore (1.1) ,193.7
2008-08-01,DNF,GP Industria & Artigianato - Carnaghese (1.1) ,196.8
2008-07-27,37,Stage 5 - Pisogne › Darfo Boario Terme ,184.5
2008-07-26,55,Stage 4 - Concesio › Passo Maniva ,156.5
2008-07-25,74,Stage 3 - Darfo Boario Terme › Borno ,155.5
2008-07-24,62,Stage 2 - Brescia Buffalora  › Toscolano Maderno ,157.4
2008-07-23,82,Stage 1a - Rottofreno  › Orzinuov ,152.0
2008-07-23,7,Stage 1b (TTT) - Brescia › Brescia ,12.3
2008-07-13,32,Giro del Medio Brenta (1.2) ,163.0
2008-06-22,80,Stage 4 - Saint-Gaudens › Castres ,207.1
2008-06-21,47,Stage 3 - Pierrefitte-Nestalas › Luchon ,180.6
2008-06-20,101,Stage 2 (ITT) - Pierrefitte-Nestalas › Cauterets ,16.9
2008-06-19,63,Stage 1 - Lusignan-Petit › Boulogne-sur-Geese ,206.0
