date,result ranking,race name,distance
2000-05-07,3,Circuito del Porto - Trofeo Arvedi (1.6) ,
2000-02-27,2,Trofeo Caduti di Soprazocco (1.6) ,
2000-05-07,3,Circuito del Porto - Trofeo Arvedi (1.6),
2000-02-27,2,Trofeo Caduti di Soprazocco (1.6),
1999-05-28,DNF,Stage 7 - Born › Cranendonck,182.8
1999-05-27,58,Stage 6 - Maasbracht › Buchten,189.9
1999-05-24,82,Stage 3 - Raalte › Almere,127.1
1999-05-22,33,Stage 1 - Oss › Oss,151.5
1999-05-21,61,Prologue - Oss › Oss,7.1
1999-04-11,DNF,Paris - Roubaix (CDM),273.0
1999-03-24,7,Stage 3 - Castelló de Ampurias  › L'Hospitalet de Llobregat ,176.0
1999-03-23,156,Stage 2 - Lloret de Mar  › Empuriabrava,169.0
1999-03-22,161,Stage 1 - Lloret de Mar  › Lloret de Mar ,172.0
1998-05-03,16,Giro di Toscana (1.3),201.0
1998-04-30,19,Stage 4 - Torri del Benaco › Riva del Garda,168.5
1997-06-06,1,Stage 4 - Tafalla › Tudela,156.0
1997-05-03,1,Circuito del Porto - Trofeo Arvedi (),
