date,result ranking,race name,distance
2004-08-29,22,GP Eddy Merckx (1.2) ,43.9
2004-08-22,15,National Championships Belgium - ITT (NC) ,42.7
2004-08-05,DNF,Stage 4 - Miranda de Ebro  › Burgos  ,171.0
2004-08-04,88,Stage 3 - Vilviestre del Pinar  › Lagunas de Neila ,139.0
2004-08-03,99,Stage 2 - Lerma › Aranda de Duero ,170.0
2004-08-02,102,Stage 1 - Burgos  › Poza de la Sal (Altotero) ,149.0
2004-07-30,28,Stage 5 - Bruxelles › Charleroi ,153.0
2004-07-29,36,Stage 4 - Jodoigne › Bruxelles ,145.2
2004-07-28,10,Stage 3 - Andenne › Nivelles ,212.5
2004-07-27,37,Stage 2 - Amay › Arlon ,190.1
2004-07-26,55,Stage 1 - Aubel › Bassenge ,157.4
2004-06-27,26,National Championships Belgium - Road Race (NC) ,240.2
2004-06-20,36,Stage 4 - Sittard/Geleen › Schijndel ,170.0
2004-06-19,2,Stage 3 - Coo › La Gileppe ,200.0
2004-06-18,28,Stage 2 - Valkenburg › Valkenburg ,199.0
2004-06-17,16,Stage 1 - Eindhoven › Nuth ,202.3
2004-06-16,79,Prologue - Veldhoven › Veldhoven ,4.8
2004-06-13,49,Stage 7 - Wien › Wien ,124.0
2004-06-12,44,Stage 6 - St. Veit an der Glan › Bad Radkersburg ,195.0
2004-06-11,30,Stage 5 - Lienz › St. Veit an der Glan ,174.0
2004-06-10,54,Stage 4 - Bad Gastein › Lienz / Tristacher See ,148.0
2004-06-09,53,Stage 3 - Kitzbühel › Bad Hofgastein ,186.0
2004-06-08,74,Stage 2 - Salzburg › Kitzbüheler Horn ,144.0
2004-06-07,98,Stage 1 - Salzburg › Salzburg ,148.0
2004-05-23,DNF,Stage 5 - Ans › Eupen ,224.0
2004-05-22,50,Stage 4a (ITT) - Mechelen › Mechelen ,13.0
2004-05-21,25,Stage 3 - Knokke Heist › Buggenhout ,194.0
2004-05-20,54,Stage 2 - Oostende › Knokke Heist ,179.0
2004-05-19,57,Stage 1 - Oostende › Oostende ,184.0
2004-05-16,52,Stage 3b - Soissons › Chauny ,87.5
2004-05-16,85,Stage 3a - Lacroix-Saint-Ouen › Soissons ,92.5
2004-05-15,66,Stage 2 - Crécy-en-Ponthieu › Compiègne ,184.0
2004-05-14,84,Stage 1 - Hirson › Doullens ,189.5
2004-05-09,72,Stage 6 - Dunkerque › Dunkerque ,97.5
2004-05-09,91,Stage 5 (ITT) - Dunkerque › Dunkerque ,12.0
2004-05-08,72,Stage 4 - Neufchâtel-Hardelot › Boulogne-sur-Mer ,186.0
2004-05-07,55,Stage 3 - Hondschoote › Longuenesse ,203.1
2004-05-06,101,Stage 2 - Hem › Saint-Pol-sur-Mer ,183.9
2004-05-05,98,Stage 1 - Dunkerque › Steenvoorde ,181.0
2004-05-01,DNF,Rund um den Henninger Turm (1.1) ,205.0
2004-04-25,46,Stage 3 - Parque Rioja › Logroño ,154.1
2004-04-24,70,Stage 2 - Lardero › Est.Esqui Valdezcaray ,188.3
2004-04-23,43,Stage 1 - Autol › Calahorra ,161.0
2004-03-24,DNF,Dwars door Vlaanderen (1.2) ,204.0
2004-03-21,17,Cholet-Pays de Loire (1.2) ,202.0
2004-03-19,8,Classic Loire Atlantique (1.5) ,170.0
2004-03-17,60,Nokere-Koerse (1.3) ,193.2
2004-03-07,48,Stage 2 - Ichtegem › Ichtegem ,182.4
2004-03-06,74,Stage 1 - Handzame › Handzame ,192.4
2004-03-05,44,Prologue - Bellegem › Bellegem ,7.6
2004-02-29,64,Kuurne-Bruxelles-Kuurne (1.2) ,193.0
2004-02-22,42,Classic Haribo (1.3) ,204.0
2004-02-14,7,Stage 2 - Andora › Andora ,88.0
2004-02-08,55,Stage 5 - Gagnières › Bessèges ,148.0
2004-02-07,63,Stage 4 - Branoux-les-Taillades › Les Salles-du-Gardon ,150.0
2004-02-06,60,Stage 3 - Nîmes › Les Fumades ,160.0
2004-02-05,83,Stage 2 - Palavas-les-Flots › Palavas-les-Flots ,149.0
2004-02-03,30,Grand Prix d'Ouverture La Marseillaise (1.3) ,150.0
2004-08-29,22,GP Eddy Merckx (1.2) ,43.9
2004-08-22,15,National Championships Belgium - ITT (NC) ,42.7
2004-08-05,DNF,Stage 4 - Miranda de Ebro  › Burgos  ,171.0
2004-08-04,88,Stage 3 - Vilviestre del Pinar  › Lagunas de Neila ,139.0
2004-08-03,99,Stage 2 - Lerma › Aranda de Duero ,170.0
2004-08-02,102,Stage 1 - Burgos  › Poza de la Sal (Altotero) ,149.0
2004-07-30,28,Stage 5 - Bruxelles › Charleroi ,153.0
2004-07-29,36,Stage 4 - Jodoigne › Bruxelles ,145.2
2004-07-28,10,Stage 3 - Andenne › Nivelles ,212.5
2004-07-27,37,Stage 2 - Amay › Arlon ,190.1
2004-07-26,55,Stage 1 - Aubel › Bassenge ,157.4
2004-06-27,26,National Championships Belgium - Road Race (NC) ,240.2
2004-06-20,36,Stage 4 - Sittard/Geleen › Schijndel ,170.0
2004-06-19,2,Stage 3 - Coo › La Gileppe ,200.0
2004-06-18,28,Stage 2 - Valkenburg › Valkenburg ,199.0
2004-06-17,16,Stage 1 - Eindhoven › Nuth ,202.3
2004-06-16,79,Prologue - Veldhoven › Veldhoven ,4.8
