date,result ranking,race name,distance
2003-04-19, 3 ,Stage 9 - Mercedes › Trinidad ,160.0
2003-04-18, 2 ,Stage 8 (ITT) - Mercedes › Mercedes ,40.0
2003-04-16, 12 ,Stage 6 - Montevideo › Colonia ,177.4
2003-04-12, 10 ,Stage 2 - Maldonado › Rocha ,150.0
2003-03-16,1,National Championships Argentina - Road Race (NC) ,170.0
2003-03-14,2,National Championships Argentina - ITT (NC) ,40.0
2003-03-02,2,Prologue - Montevideo › Montevideo ,10.0
2003-04-19, 3 ,Stage 9 - Mercedes › Trinidad ,160.0
2003-04-18, 2 ,Stage 8 (ITT) - Mercedes › Mercedes ,40.0
2003-04-16, 12 ,Stage 6 - Montevideo › Colonia ,177.4
2003-04-12, 10 ,Stage 2 - Maldonado › Rocha ,150.0
2003-03-16,1,National Championships Argentina - Road Race (NC) ,170.0
2003-03-14,2,National Championships Argentina - ITT (NC) ,40.0
2003-03-02,2,Prologue - Montevideo › Montevideo ,10.0
2001-03-17,2,National Championships Argentina - ITT (NC) ,40.0
2000-10-12,36,World Championships - ITT (WC) ,47.6
2000-05-23,2,National Championships Argentina - ITT (NC) ,40.0
1999-06-24,1,National Championships Argentina - ITT (NC) ,
