date,result ranking,race name,distance
2019-07-14,53,Gran Premio Chapin (1.2) ,217.0
2019-07-13,DNF,Gran Premio Guatemala (1.2) ,133.0
2019-06-30,4,National Championships El Salvador - Road Race (NC) ,133.0
2019-06-23,DNF,National Championships El Salvador - ITT (NC) ,40.7
2019-07-14,53,Gran Premio Chapin (1.2) ,217.0
2019-07-13,DNF,Gran Premio Guatemala (1.2) ,133.0
2019-06-30,4,National Championships El Salvador - Road Race (NC) ,133.0
2019-06-23,DNF,National Championships El Salvador - ITT (NC) ,40.7
2016-06-25,4,National Championships El Salvador - ITT (NC) ,34.0
2007-04-28,50,Stage 1 ,102.0
