date,result ranking,race name,distance
2006-09-16,6,Giro del Canavese (1.2) ,171.0
2006-06-18,6,Stage 10 - Bolzano › Bolzano ,127.0
2006-06-17,127,Stage 9 - Marostica › Alpe di Pampeago ,121.0
2006-06-16,146,Stage 8 - Vittorio Veneto › Marostica ,151.0
2006-06-15,59,Stage 7 - Montegrotto Terme › Vittorio Veneto ,114.0
2006-06-14,156,Stage 6 - Morrovalle › Potenza Picena ,126.0
2006-06-13,163,Stage 5 - Ovindoli › Ortezzano ,186.0
2006-06-12,155,Stage 4 - Isernia › Celano ,165.0
2006-06-11,150,Stage 3 - Sant'Elena Sannita › Castelpetroso ,119.0
2006-06-10,144,Stage 2 - Maddaloni › San Bartolomeo in Galdo ,134.0
2006-06-09,84,Stage 1 (ITT) - Caserta › Caserta ,8.5
2006-05-07,15,Circuito del Porto - Trofeo Arvedi (1.2) ,180.0
2006-05-06,DNF,Stage 4 - Venzone › Cividale del Friuli ,179.0
2006-05-05,128,Stage 3 - San Vito al Tagliamento › Spilimbergo ,165.5
2006-05-04,141,Stage 2 - Muggia › Duino Aurisina ,133.5
2006-05-03,36,Stage 1a - Gradisca d'Isonzo › Grado ,84.0
2006-09-16,6,Giro del Canavese (1.2) ,171.0
2006-06-18,6,Stage 10 - Bolzano › Bolzano ,127.0
2006-06-17,127,Stage 9 - Marostica › Alpe di Pampeago ,121.0
2006-06-16,146,Stage 8 - Vittorio Veneto › Marostica ,151.0
2006-06-15,59,Stage 7 - Montegrotto Terme › Vittorio Veneto ,114.0
2006-06-14,156,Stage 6 - Morrovalle › Potenza Picena ,126.0
2006-06-13,163,Stage 5 - Ovindoli › Ortezzano ,186.0
2006-06-12,155,Stage 4 - Isernia › Celano ,165.0
2006-06-11,150,Stage 3 - Sant'Elena Sannita › Castelpetroso ,119.0
2006-06-10,144,Stage 2 - Maddaloni › San Bartolomeo in Galdo ,134.0
2006-06-09,84,Stage 1 (ITT) - Caserta › Caserta ,8.5
2006-05-07,15,Circuito del Porto - Trofeo Arvedi (1.2) ,180.0
2006-05-06,DNF,Stage 4 - Venzone › Cividale del Friuli ,179.0
2006-05-05,128,Stage 3 - San Vito al Tagliamento › Spilimbergo ,165.5
2006-05-04,141,Stage 2 - Muggia › Duino Aurisina ,133.5
2006-05-03,36,Stage 1a - Gradisca d'Isonzo › Grado ,84.0
2005-04-07,DNS,Stage 2 (ITT) - Casazza › Colle Gallo ,6.6
2005-04-07,148,Stage 1 - Brignano Gera d'Adda › Brignano Gera d'Adda ,99.4
2004-05-01,9,Trofeo Papa' Cervi (1.6) ,172.2
2003-08-30,6,Trofeo comune di Vertova (1.8) ,79.0
