date,result ranking,race name,distance
2022-06-26,50,National Championships Belgium - Road Race (NC) ,208.7
2022-06-12,47,Stage 8 - Saint-Alban-Leysse › Plateau de Salaison ,138.8
2022-06-11,90,Stage 7 - Saint-Chaffrey › Vaujany ,134.8
2022-06-10,88,Stage 6 - Rives › Gap ,196.5
2022-06-09,44,Stage 5 - Thizy-les-Bourgs › Chaintré ,162.3
2022-06-08,48,Stage 4 (ITT) - Montbrison › La Bâtie d’Urfé ,31.9
2022-06-07,113,Stage 3 - Saint-Paulien › Chastreix-Sancy ,169.0
2022-06-06,44,Stage 2 - Saint-Péray › Brives-Charensac ,169.8
2022-06-05,117,Stage 1 - La Voulte-sur-Rhône › Beauchastel ,191.8
2022-05-08,29,Stage 6 - Ardres › Dunkerque ,182.9
2022-05-07,2,Stage 5 - Roubaix › Cassel ,183.7
2022-05-06,78,Stage 4 - Mazingarbe › Aire-sur-la-Lys ,170.8
2022-05-05,24,Stage 3 - Péronne › Mont-Saint-Éloi ,170.0
2022-05-04,26,Stage 2 - Béthune › Maubeuge ,181.5
2022-05-03,33,Stage 1 - Dunkerque › Aniche ,161.1
2022-04-17,54,Paris-Roubaix (1.UWT) ,257.2
2022-04-13,19,De Brabantse Pijl - La Flèche Brabançonne (1.Pro) ,205.1
2022-04-08,17,Stage 4 - La Chapelle-Saint-Aubin › La Chapelle-Saint-Aubin ,136.4
2022-04-07,46,Stage 3 - Sablé-sur-Sarthe › Sablé-sur-Sarthe ,176.5
2022-04-06,44,Stage 2 - Le Lude › Le Lude ,174.7
2022-04-05,60,Stage 1 - Mamers › Mamers ,192.3
2022-04-03,41,Ronde van Vlaanderen - Tour des Flandres ME (1.UWT) ,272.5
2022-03-30,DNF,Dwars door Vlaanderen - A travers la Flandre ME (1.UWT) ,183.7
2022-03-27,59,Gent-Wevelgem in Flanders Fields ME (1.UWT) ,248.8
2022-03-25,21,E3 Saxo Bank Classic (1.UWT) ,203.9
2022-03-12,DNF,Stage 7 - Nice › Col de Turini ,155.2
2022-03-11,17,Stage 6 - Courthézon › Aubagne ,213.6
2022-03-10,43,Stage 5 - Saint-Just-Saint-Rambert › Saint-Sauveur-de-Montagut ,188.8
2022-03-09,85,Stage 4 (ITT) - Domérat › Montluçon ,13.4
2022-03-08,14,Stage 3 - Vierzon › Dun-le-Palestel ,190.8
2022-03-07,9,Stage 2 - Auffargis › Orléans ,159.2
2022-03-06,56,Stage 1 - Mantes-la-Ville › Mantes-la-Ville ,159.8
2022-03-01,12,Le Samyn (1.1) ,209.0
2022-02-27,20,Kuurne - Bruxelles - Kuurne (1.Pro) ,195.1
2022-02-26,4,Omloop Het Nieuwsblad ME (1.UWT) ,204.2
2022-02-20,68,Stage 5 - Huesa › Chiclana de Segura ,146.4
2022-02-19,92,Stage 4 - Cúllar Vega › Baza ,167.4
2022-02-18,41,Stage 3 - Lucena › Otura ,153.2
2022-02-17,85,Stage 2 - Archidona › Alcalá la Real ,150.6
2022-02-16,89,Stage 1 - Ubrique › Iznájar ,200.7
2022-04-17,54,Paris-Roubaix (1.UWT),257.2
2022-04-13,19,De Brabantse Pijl - La Flèche Brabançonne (1.Pro),205.1
2022-04-08,17,Stage 4 - La Chapelle-Saint-Aubin › La Chapelle-Saint-Aubin,136.4
2022-04-07,46,Stage 3 - Sablé-sur-Sarthe › Sablé-sur-Sarthe,176.5
2022-04-06,44,Stage 2 - Le Lude › Le Lude,174.7
2022-04-05,60,Stage 1 - Mamers › Mamers,192.3
2022-04-03,41,Ronde van Vlaanderen - Tour des Flandres ME (1.UWT),272.5
2022-03-30,DNF,Dwars door Vlaanderen - A travers la Flandre ME (1.UWT),183.7
2022-03-27,59,Gent-Wevelgem in Flanders Fields ME (1.UWT),248.8
2022-03-25,21,E3 Saxo Bank Classic (1.UWT),203.9
2022-03-12,DNF,Stage 7 - Nice › Col de Turini,155.2
2022-03-11,17,Stage 6 - Courthézon › Aubagne,213.6
2022-03-10,43,Stage 5 - Saint-Just-Saint-Rambert › Saint-Sauveur-de-Montagut,188.8
2022-03-09,85,Stage 4 (ITT) - Domérat › Montluçon,13.4
2022-03-08,14,Stage 3 - Vierzon › Dun-le-Palestel,190.8
2022-03-07,9,Stage 2 - Auffargis › Orléans,159.2
2022-03-06,56,Stage 1 - Mantes-la-Ville › Mantes-la-Ville,159.8
2022-03-01,12,Le Samyn (1.1),209.0
2022-02-27,20,Kuurne - Bruxelles - Kuurne (1.Pro),195.1
2022-02-26,4,Omloop Het Nieuwsblad ME (1.UWT),204.2
2022-02-20,68,Stage 5 - Huesa › Chiclana de Segura,146.4
2022-02-19,92,Stage 4 - Cúllar Vega › Baza,167.4
2022-02-18,41,Stage 3 - Lucena › Otura,153.2
2022-02-17,85,Stage 2 - Archidona › Alcalá la Real,150.6
2022-02-16,89,Stage 1 - Ubrique › Iznájar,200.7
2021-10-03,52,Paris-Roubaix (1.UWT),257.7
2021-09-21,43,Grand Prix de Denain - Porte du Hainaut (1.Pro),200.3
2021-09-18,16,Primus Classic (1.Pro),197.7
2021-09-12,49,GP de Fourmies / La Voix du Nord (1.Pro),197.6
2021-09-05,52,Stage 7 - Namur › Geraardsbergen,177.9
2021-09-04,72,Stage 6 - Ottignies-Louvain-la-Neuve › Houffalize,207.6
2021-09-03,10,Stage 5 - Riemst › Bilzen,192.0
