date,result ranking,race name,distance
1993-03-20,116,Milano-Sanremo (CDM) ,297.0
1993-03-20,116,Milano-Sanremo (CDM) ,297.0
1992-10-31,7,Firenze - Pistoia () ,25.0
1992-09-06,90,World Championships - Road Race (WC) ,261.6
1992-08-29,16,Giro del Veneto () ,205.5
1992-08-09,5,Coppa Bernocchi () ,209.0
1992-07-08,12,Trofeo Matteotti () ,201.0
1992-05-27,9,Stage 3 (ITT) - Arezzo › Sansepolcro ,38.0
1992-05-01,3,GP Industria & Artigianato () ,210.0
1991-09-28,15,Giro di Romagna () ,208.0
1991-08-25,DNF,World Championships - Road Race (WC) ,252.8
1991-07-08,1,Trofeo Matteotti () ,201.6
1991-05-07,2,Prologue - Chiasso › Chiasso ,3.4
1991-03-10,6,Trofeo Laigueglia () ,189.0
1990-11-03,2,Firenze - Pistoia () ,33.0
1990-06-21,4,Stage 10 - Unteraegeri › Herisau ,199.0
1990-06-18,5,Stage 7 - Unternäch › San Bernardino ,194.5
1990-06-17,4,Stage 6 - Solothurn › Unterbäch ,253.5
1990-06-16,2,Stage 5 (ITT) - Solothurn › Balmberg ,12.0
1990-06-15,6,Stage 3 - Aarau › St Grischona ,162.0
1990-05-24,7,Stage 7 - Fabriano › Vallombrosa ,197.0
1990-05-20,6,Stage 3 - Sala Consilina › Vesuvio ,190.0
1990-05-18,8,Stage 1 (ITT) - Bari › Bari ,13.0
1990-05-01,23,Rund um den Henninger Turm () ,210.0
1990-04-15,91,Liège - Bastogne - Liège (CDM) ,256.0
1990-04-11,115,La Flèche Wallonne () ,208.0
1990-04-09,2,National Championships Switzerland - ITT (NC) ,30.0
1990-03-18,60,Cholet-Pays de Loire () ,200.0
1990-03-09,7,Stage 3 (ITT) - Amalfi › Ravello ,6.8
1990-03-08,7,Stage 2 - Napoli › Maiori ,175.0
1989-10-21,6,Firenze - Pistoia () ,36.8
1989-08-27,DNF,World Championships - Road Race (WC) ,259.35
1989-08-15,1,Stage 3 - Kerns › Flims ,157.0
1989-08-14,1,Stage 2 - Kerns › Frutt ,21.0
1989-06-21,5,Stage 8 - Bellinzona › Zermatt ,200.0
1989-06-19,6,Stage 6 - Baden › Arosa ,203.0
1989-06-18,3,Stage 5B (ITT) - Baden › Heitersberg ,7.5
1989-06-15,7,Stage 2 - Bern  › Lausanne ,197.5
1988-09-27,35,Olympic Games - Road Race (Olympics) ,196.8
1988-08-19,5,Stage 6 - Olten › Neudorf ,151.0
1988-08-18,1,Stage 5 - Winterthur › Olten ,164.0
1988-08-15,1,Stage 2 - Andermatt › Sankt Moritz ,161.0
1988-08-14,1,Stage 1 - Luzern › Stansstad ,164.5
1988-04-13,1,Prologue - Kain › Mont-Saint-Aubert ,5.0
1987-08-24,6,Stage 1 - Emmen › Sigriswil ,154.0
