date,result ranking,race name,distance
2022-04-24,102,Grote Prijs Affligem (NAT) ,162.0
2021-10-17,DNF,National Championships Great Britain - Road Race (NC),166.0
2021-10-14,23,National Championships Great Britain U23 - ITT (NC),29.4
2021-09-12,DNF,Antwerp Port Epic / Sels Trophy (1.1),183.4
2021-09-04,39,Stage 3b - Handzame › Handzame,124.9
2021-09-04,97,Stage 3a (ITT) - Koksijde › Koksijde,12.7
2021-09-03,43,Stage 2 - Staden › Staden,153.6
2021-09-02,93,Stage 1 - Poperinge › Poperinge,155.6
2021-08-29,27,Grand Prix de la Somme Conseil Départemental 80 (1.2),179.0
2021-08-20,133,Grote Prijs Marcel Kint (1.1),196.3
2021-08-17,DNF,Egmont Cycling Race (1.1),192.3
2021-08-15,DNF,Grote Prijs Jef Scherens - Rondom Leuven (1.1),190.0
2021-07-31,93,Heylen Vastgoed Heistse Pijl (1.1),192.8
2021-07-25,DNF,Prueba Villafranca - Ordiziako Klasika (1.1),165.7
2021-06-05,60,Dwars door het Hageland (1.Pro),177.0
2021-05-13,70,Circuit de Wallonie (1.1),194.2
2021-03-07,17,Grote Prijs Jean-Pierre Monseré (1.1),202.1
2020-02-29,DNF,Craft Ster van Zwolle (1.2),179.1
2019-08-31,55,Omloop Mandel-Leie-Schelde Meulebeke (1.1),189.0
2019-08-28,DNF,Druivenkoers - Overijse (1.1),198.0
2019-08-20,DNF,GP Stad Zottegem (1.1),200.6
2019-06-30,115,National Championships Great Britain - Road Race (NC),190.0
2019-05-19,99,Stage 3 - Châteauneuf-en-Thymerais › Chartres,192.2
2019-05-18,101,Stage 2 - Maintenon › Authon-du-Perche,188.6
2019-05-17,111,Stage 1 - Dreux › Châteaudun,124.0
2019-04-28,DNF,Rutland - Melton Cicle Classic (1.2),198.5
2019-03-05,DNF,Le Samyn (1.1),200.0
2018-08-29,DNF,Druivenkoers - Overijse (1.1),196.4
2018-08-26,DNF,Ronde van Midden Nederland (1.2),191.6
2018-08-25,91,Omloop Mandel-Leie-Schelde Meulebeke (1.1),187.4
2018-08-24,DNF,Great War Remembrance Race (1.1),192.7
2018-08-21,DNF,GP Stad Zottegem (1.1),202.7
2018-07-28,DNF,Stage 1 - Calanhel › Plouray,181.1
2018-07-01,DNS,National Championships Great Britain - Road Race (NC),185.6
2017-07-30,7,Stage 3 - Wallenhorst › Wallenhorst,114.3
2017-07-29,11,Stage 2b - Wallenhorst › Wallenhorst,94.2
2017-07-29,60,Stage 2a (ITT) - Bramsche › Bramsche,10.5
2017-07-28,22,Stage 1 - Wallenhorst › Wallenhorst,66.3
2017-07-17,3,National Championships Great Britain MJ - Road Race (NC),
2017-07-10,17,Stage 5 -  Kontich ›  Kontich,125.0
2017-07-09,28,Stage 4 - Kontich › Kontich,110.0
2017-07-09,33,Stage 3 (ITT) - Kontich › Kontich,11.7
2017-07-08,14,Stage 2 - Antwerpen › Kontich,126.0
2017-07-07,1,Stage 1 (TTT) - Waarloos › Kontich,17.0
2017-04-23,108,Record Bank E3 Harelbeke - Junioren (1.1),115.0
2017-03-26,31,Gent-Wevelgem/Grote Prijs A. Noyelle-Ieper (1.Ncup),129.2
2017-03-19,81,Guido Reybrouck Classic (1.1),128.7
2017-02-26,52,Kuurne-Brussel-Kuurne Juniors (1.1),117.7
2016-07-17,39,La Route des Géants (1.1),136.0
2016-07-11,132,Stage 4 - Kontich › Kontich,125.1
2016-07-10,98,Stage 3b - Kontich › Kontich,114.0
2016-07-10,86,Stage 3a (ITT) - Waarloos › Waarloos,11.7
2016-07-09,39,Stage 2 - Kontich › Kontich,129.9
