date,result ranking,race name,distance
2022-06-26,DNF,National Championships Bulgaria U23 - Road Race (NC) ,
2021-07-19,DNF,Stage 2 - Mérigny-Saint-Savin › Le Blanc,142.0
2021-07-19,134,Stage 1 (ITT) - Pouligny-Saint-Pierre › Pouligny-Saint-Pierre,9.6
2021-07-05,107,Stage 5 - Karnobat › Gabrovo,187.7
2021-07-04,56,Stage 4 - Sliven › Burgas,108.0
2021-07-03,102,Stage 3 - Troyan › Sliven,180.0
2021-07-02,82,Stage 2 - Plovdiv › Troyan,113.0
2021-07-01,131,Stage 1 - Sofia › Plovdiv,178.0
2021-06-30,78,Prologue - Sofia › Sofia,1.0
2021-06-29,13,Stage 2 - Banya › Razlog,137.31
2021-06-28,64,Stage 1 - Banya › Razlog,126.45
2021-06-20,6,National Championships Bulgaria - Road Race (NC),
2021-06-19,15,National Championships Bulgaria - ITT (NC),36.0
2021-06-06,116,Stage 3 - Jabłonka › Stary Sącz Przehyba,123.0
2021-06-05,37,Stage 2 - Niepołomice › Nowy Targ ,142.0
2021-06-04,110,Stage 1 - Wieliczka › Myślenice Góra Chełm,124.0
2021-06-03,145,Prologue - Cracow  › Cracow ,1.4
2021-05-29,OTL,Stage 1 - Białystok › Białystok,143.2
2021-03-21,DNF,GP Slovenian Istria (1.2),156.5
2020-08-28,DNF,European Continental Championships MJ - Road Race (CC),109.2
2020-08-16,1,National Championships Bulgaria MJ - Road Race (NC),100.0
2020-08-15,3,National Championships Bulgaria MJ - ITT (NC),18.0
