date,result ranking,race name,distance
2022-06-26,4,National Championships Croatia - Road Race (NC) ,
2022-06-24,5,National Championships Croatia - ITT (NC) ,31.6
2022-06-04,30,Stage 5 - Gjirokastër › Fier ,109.0
2022-06-03,25,Stage 4 - Vlorë › Gjirokastër ,130.8
2022-06-02,15,Stage 3 - Elbasan › Vlorë ,122.3
2022-06-01,59,Stage 2 - Korçë › Elbasan ,153.4
2022-05-31,58,Stage 1 - Tirana › Korçë ,161.1
2022-05-22,DNF,GP Gorenjska (1.2) ,171.8
2022-04-17,110,Stage 5 - Derventa › Banja Luka ,154.5
2022-04-16,54,Stage 4 - Doboj › Prijedor ,165.5
2022-04-15,125,Stage 3 - Bijeljina › Vlasenica ,123.0
2022-04-14,102,Stage 2 - Obrenovac › Bijeljina ,122.0
2022-04-13,15,Stage 1 (TTT) - Belgrade › Belgrade ,4.0
2022-03-27,DNF,GP Adria Mobil (1.2) ,182.8
2022-03-24,DNF,GP Vipava Valley & Crossborder Goriška (1.2) ,154.4
2022-03-20,DNF,GP Slovenian Istria (1.2) ,156.5
2022-03-06,103,Trofej Poreč - Poreč Trophy (1.2) ,155.5
2022-03-02,44,Trofej Umag - Umag Trophy (1.2) ,154.0
2022-04-17,110,Stage 5 - Derventa › Banja Luka,154.5
2022-04-16,54,Stage 4 - Doboj › Prijedor,165.5
2022-04-15,125,Stage 3 - Bijeljina › Vlasenica,123.0
2022-04-14,102,Stage 2 - Obrenovac › Bijeljina,122.0
2022-04-13,15,Stage 1 (TTT) - Belgrade › Belgrade,4.0
2022-03-27,DNF,GP Adria Mobil (1.2),182.8
2022-03-24,DNF,GP Vipava Valley & Crossborder Goriška (1.2),154.4
2022-03-20,DNF,GP Slovenian Istria (1.2),156.5
2022-03-06,103,Trofej Poreč - Poreč Trophy (1.2),155.5
2022-03-02,44,Trofej Umag - Umag Trophy (1.2),154.0
2021-10-02,DNF,Stage 5 - Rabac/Labin › Opatija,137.5
2021-10-01,89,Stage 4 - Zadar › Crikvenica,197.0
2021-09-30,124,Stage 3 - Primošten › Makarska,167.0
2021-09-29,122,Stage 2 - Slunj › Otočac,187.0
2021-09-28,97,Stage 1 - Osijek › Varaždin,237.0
2021-08-28,DNF,Adriatic Race (1.2),
2021-07-25,DNF,GP Kranj (1.2),157.3
2021-06-20,8,National Championships Croatia - Road Race (NC),122.8
2021-06-18,2,National Championships Croatia - ITT (NC),25.2
2021-04-25,51,Stage 4 - Prijedor › Banjaluka,163.5
2021-04-24,134,Stage 3 - Bijeljina › Vlasenica,124.1
2021-04-23,118,Stage 2 - Obrenovac › Bijeljina,122.0
2021-04-22,125,Stage 1 - Belgrade › Šabac,89.7
2021-03-28,DNF,GP Adria Mobil (1.2),181.5
2021-03-14,85,Stage 3 - Marčana › Umag,143.0
2021-03-13,121,Stage 2 - Vižinada › Motovun,165.0
2021-03-12,82,Stage 1 - Funtana › Poreč,168.0
2021-03-11,112,Prologue - Umag › Umag,1.0
2021-03-07,97,Trofej Poreč - Poreč Trophy (1.2),156.0
2021-03-03,94,Trofej Umag - Umag Trophy (1.2),154.0
2020-07-26,OTL,Stage 3a (ITT) - Curmătura Ștezii › Arena Platos,12.5
2020-07-25,118,Stage 2 - Sibiu › Sibiu,181.2
2020-07-24,126,Stage 1 - Sibiu › Bâlea Lac ,183.0
2020-07-23,93,Prologue - Sibiu › Sibiu,2.5
2020-07-19,13,National Championships Croatia - Road Race (NC),127.6
2020-03-08,DNF,Trofej Poreč - Poreč Trophy (1.2),156.0
2020-03-04,DNF,Trofej Umag - Umag Trophy (1.2),154.0
2019-09-22,DNF,Trofeo Matteotti (1.1),195.0
2019-09-15,DNF,Coppa Bernocchi - GP BPM (1.1),198.2
2019-09-14,DNF,Coppa Agostoni - Giro delle Brianze (1.1),195.5
2019-09-01,DNF,Croatia- Slovenia (1.2),179.6
2019-08-04,DNF,GP Kranj (1.2),157.3
