date,result ranking,race name,distance
2022-06-26,DNF,National Championships France - Road Race (NC) ,240.0
2022-06-23,5,National Championships France - ITT (NC) ,44.3
2022-06-12,97,Stage 8 - Saint-Alban-Leysse › Plateau de Salaison ,138.8
2022-06-11,81,Stage 7 - Saint-Chaffrey › Vaujany ,134.8
2022-06-10,105,Stage 6 - Rives › Gap ,196.5
2022-06-09,130,Stage 5 - Thizy-les-Bourgs › Chaintré ,162.3
2022-06-08,20,Stage 4 (ITT) - Montbrison › La Bâtie d’Urfé ,31.9
2022-06-07,91,Stage 3 - Saint-Paulien › Chastreix-Sancy ,169.0
2022-06-06,101,Stage 2 - Saint-Péray › Brives-Charensac ,169.8
2022-06-05,87,Stage 1 - La Voulte-sur-Rhône › Beauchastel ,191.8
2022-05-26,52,Circuit de Wallonie (1.1) ,192.2
2022-05-22,44,Boucles de l'Aulne - Châteaulin (1.1) ,175.2
2022-05-01,25,Stage 3 - Cangas del Narcea › Oviedo ,120.5
2022-04-30,23,Stage 2 - Candás › Cangas del Narcea ,202.0
2022-04-29,26,Stage 1 - Oviedo › Pola de Lena ,168.9
2022-04-15,44,Classic Grand Besançon Doubs (1.1) ,177.5
2022-04-08,12,Stage 4 - La Chapelle-Saint-Aubin › La Chapelle-Saint-Aubin ,136.4
2022-04-07,35,Stage 3 - Sablé-sur-Sarthe › Sablé-sur-Sarthe ,176.5
2022-04-06,37,Stage 2 - Le Lude › Le Lude ,174.7
2022-04-05,73,Stage 1 - Mamers › Mamers ,192.3
2022-04-02,104,Gran Premio Miguel Indurain (1.Pro) ,190.0
2022-03-12,DNS,Stage 6 - Apecchio › Carpegna ,215.0
2022-03-11,128,Stage 5 - Sefro › Fermo ,155.0
2022-03-10,35,Stage 4 - Cascata delle Marmore › Bellante ,202.0
2022-03-09,129,Stage 3 - Murlo › Terni ,170.0
2022-03-08,102,Stage 2 - Camaiore › Sovicille ,219.0
2022-03-07,17,Stage 1 (ITT) - Lido di Camaiore › Lido di Camaiore ,13.9
2022-02-20,13,Stage 5 - Lagoa › Malhão (Loulé) ,173.0
2022-02-19,6,Stage 4 (ITT) - Vila Real de Santo António › Tavira ,32.2
2022-02-18,31,Stage 3 - Almodôvar › Faro ,211.4
2022-02-17,15,Stage 2 - Albufeira › Fóia (Monchique) ,182.4
2022-02-16,49,Stage 1 - Portimão  › Lagos ,199.1
2022-02-12,19,Vuelta Ciclista a la Region de Murcia Costa Calida (1.1) ,183.2
2022-02-06,5,Stage 5 (ITT) - Alès › Alès l'Ermitage ,10.64
2022-02-05,13,Stage 4 - Saint-Hilaire-de-Brethmas › Le Mont Bouquet ,146.71
2022-02-04,24,Stage 3 - Bessèges › Bessèges ,155.65
2022-02-03,15,Stage 2 - Saint-Christol-lèz-Alès › Rousson ,156.21
2022-02-02,39,Stage 1 - Bellegarde › Bellegarde ,160.86
2022-01-30,15,Grand Prix Cycliste de Marseille La Marseillaise (1.1) ,174.3
2022-04-15,44,Classic Grand Besançon Doubs (1.1),177.5
2022-04-08,12,Stage 4 - La Chapelle-Saint-Aubin › La Chapelle-Saint-Aubin,136.4
2022-04-07,35,Stage 3 - Sablé-sur-Sarthe › Sablé-sur-Sarthe,176.5
2022-04-06,37,Stage 2 - Le Lude › Le Lude,174.7
2022-04-05,73,Stage 1 - Mamers › Mamers,192.3
2022-04-02,104,Gran Premio Miguel Indurain (1.Pro),190.0
2022-03-12,DNS,Stage 6 - Apecchio › Carpegna,215.0
2022-03-11,128,Stage 5 - Sefro › Fermo,155.0
2022-03-10,35,Stage 4 - Cascata delle Marmore › Bellante,202.0
2022-03-09,129,Stage 3 - Murlo › Terni,170.0
2022-03-08,102,Stage 2 - Camaiore › Sovicille,219.0
2022-03-07,17,Stage 1 (ITT) - Lido di Camaiore › Lido di Camaiore,13.9
2022-02-20,13,Stage 5 - Lagoa › Malhão (Loulé),173.0
2022-02-19,6,Stage 4 (ITT) - Vila Real de Santo António › Tavira,32.2
2022-02-18,31,Stage 3 - Almodôvar › Faro,211.4
2022-02-17,15,Stage 2 - Albufeira › Fóia (Monchique),182.4
2022-02-16,49,Stage 1 - Portimão  › Lagos,199.1
2022-02-12,19,Vuelta Ciclista a la Region de Murcia Costa Calida (1.1),183.2
2022-02-06,5,Stage 5 (ITT) - Alès › Alès l'Ermitage,10.64
2022-02-05,13,Stage 4 - Saint-Hilaire-de-Brethmas › Le Mont Bouquet,146.71
2022-02-04,24,Stage 3 - Bessèges › Bessèges,155.65
2022-02-03,15,Stage 2 - Saint-Christol-lèz-Alès › Rousson,156.21
2022-02-02,39,Stage 1 - Bellegarde › Bellegarde,160.86
2022-01-30,15,Grand Prix Cycliste de Marseille La Marseillaise (1.1),174.3
2021-10-17,DNF,Boucles de l'Aulne - Châteaulin (1.1),177.6
2021-10-16,DNF,Grand Prix du Morbihan (1.Pro),176.9
2021-10-09,42,Tour de Vendée (1.1),199.8
2021-10-07,68,Paris - Bourges (1.1),198.0
2021-10-02,DNF,Classic Loire Atlantique (1.1),182.8
2021-08-27,DNF,Stage 5 - Villefagnan › Poitiers,164.6
2021-08-26,10,Stage 4 (ITT) - Monts-sur-Guesnes › Loudun,23.5
2021-08-26,34,Stage 3 - Moncontour › Loudun,109.6
2021-08-25,27,Stage 2 - Parthenay › Ruffec,191.6
2021-08-24,50,Stage 1 - Pons › Parthenay,197.3
2021-08-15,36,La Polynormande (1.1),168.9
2021-07-31,68,Stage 3 - Izernore › Lélex Mont-Jura,125.0
2021-07-30,67,Stage 2 - Lagnieu › Saint-Vulbas,136.0
2021-07-29,121,Stage 1 - Parc des Oiseaux › Bourg-en-Bresse,141.0
2021-07-25,40,Prueba Villafranca - Ordiziako Klasika (1.1),165.7
2021-06-27,DNF,Axion SWISS Bank Gran Premio Città di Lugano (1.1),179.2
2021-06-24,55,Giro dell'Appennino (1.1),192.1
2021-06-20,DNF,National Championships France - Road Race (NC),242.9
2021-06-17,10,National Championships France - ITT (NC),45.6
2021-06-13,124,Stage 5 - Turnhout › Beringen,178.7
2021-06-12,70,Stage 4 - Hamoir › Hamoir,152.7
2021-06-11,139,Stage 3 - Gingelom › Scherpenheuvel-Zichem,174.4
2021-06-10,6,Stage 2 (ITT) - Knokke-Heist › Knokke-Heist,11.2
2021-06-09,103,Stage 1 - Beveren › Maarkedal,175.3
2021-06-04,47,Grosser Preis des Kantons Aargau (1.1),172.0
2021-05-16,DNS,Tro-Bro Léon (1.Pro),207.0
2021-05-09,17,Stage 5 - Albufeira › Malhão,170.1
2021-05-08,4,Stage 4 (ITT) - Lagoa › Lagoa,20.3
2021-05-07,54,Stage 3 - Faro › Tavira,203.1
2021-05-06,26,Stage 2 - Sagres › Fóia,182.8
2021-05-05,52,Stage 1 - Lagos › Portimão,189.5
2021-04-25,137,Liège-Bastogne-Liège (1.UWT),259.1
2021-04-18,94,Stage 5 - Paterna › Valencia,91.2
2021-04-17,3,Stage 4 (ITT) - Xilxes › Playa Almenara,14.3
2021-04-16,52,Stage 3 - Torrent › Alto de la Reina,165.0
2021-04-15,36,Stage 2 - Alicante › Alicante,179.0
2021-04-14,28,Stage 1 - Elche › Ondara,168.9
2021-04-03,70,Gran Premio Miguel Indurain (1.Pro),203.2
2021-03-28,137,Cholet - Pays de la Loire (1.1),201.8
2021-03-20,160,Milano-Sanremo (1.UWT),299.0
2021-03-16,33,Stage 7 (ITT) - San Benedetto del Tronto › San Benedetto del Tronto,10.1
2021-03-15,135,Stage 6 - Castelraimondo › Lido di Fermo,169.0
2021-03-14,114,Stage 5 - Castellalto › Castelfidardo,205.0
2021-03-13,82,Stage 4 - Terni › Prati di Tivo,148.0
2021-03-12,79,Stage 3 - Monticiano › Gualdo Tadino,219.0
2021-03-11,67,Stage 2 - Camaiore › Chiusdino,202.0
2021-03-10,167,Stage 1 - Lido di Camaiore › Lido di Camaiore,156.0
2021-03-07,113,GP Industria & Artigianato (1.Pro),193.4
2021-03-06,DNF,Strade Bianche (1.UWT),184.0
2021-02-28,80,Royal Bernard Drome Classic (1.Pro),179.2
2021-02-27,48,Faun-Ardèche Classic (1.Pro),171.3
2021-01-24,33,Clàssica Comunitat Valenciana 1969 - Gran Premio Valencia (1.2),96.9
2020-09-13,DNF,Antwerp Port Epic / Sels Trophy (1.1),190.0
2020-08-30,27,Stage 4 - Thénezay › Poitiers,164.6
2020-08-29,22,Stage 3a - Chasseneuil-du-Poitou › Jaunay-Marigny,97.9
2020-08-29,6,Stage 3b (ITT) - Futuroscope  › Jaunay-Marigny,22.5
2020-08-28,35,Stage 2 - Royan › Échiré,186.3
2020-08-27,31,Stage 1 - Montmoreau › Royan,199.9
2020-08-23,85,National Championships France - Road Race (NC),237.9
2020-08-21,5,National Championships France - ITT (NC),43.6
2020-08-15,31,Dwars door het Hageland (1.Pro),180.0
2020-08-06,60,Mont Ventoux Dénivelé Challenge (1.1),179.0
2020-08-04,100,Stage 4 - Lectoure › Rocamadour,195.0
2020-08-03,80,Stage 3 - Saint-Gaudens › Col de Beyrède,163.5
2020-08-02,138,Stage 2 - Carcassonne › Cap Découverte,182.5
2020-08-01,132,Stage 1 - Saint-Affrique › Cazouls-lès-Béziers,189.5
2020-03-08,3,Grand Prix de la Ville de Lillers Souvenir Bruno Comini (1.2),187.0
2020-03-03,60,Le Samyn (1.1),201.9
2020-02-23,16,Stage 5 (ITT) - Mijas › Mijas,13.0
2020-02-22,102,Stage 4 - Villanueva Mesia › Granada,125.0
2020-02-21,119,Stage 3 - Jáen › Ubeda,176.9
2020-02-20,77,Stage 2 - Sevilla  › Iznajar ,198.1
2020-02-19,92,Stage 1 - Alhaurin de la Torre › Grazalema,173.8
2020-02-15,22,Stage 2 - Santomera › Murcia,179.6
2020-02-14,4,Stage 1 - Los Alcázares › Caravaca de la Cruz,177.6
2020-02-09,18,Stage 5 (ITT) - Alès › Alès,10.7
2020-02-08,22,Stage 4 -  Le Pont du Gard › Le Mont Bouquet,138.7
2020-02-07,47,Stage 3 - Bessèges  › Bessèges ,158.2
2020-02-06,41,Stage 2 - Milhaud › Poulx,156.1
2020-02-05,58,Stage 1 - Bellegarde › Bellegarde,141.1
2020-02-01,26,Pollença - Andratx (1.1),168.9
2020-01-30,49,"Trofeo Felanitx, Ses Salines, Campos, Porreres (1.1)",170.7
2019-10-20,8,Chrono des Nations U23 (1.2U),33.65
2019-10-13,DNF,Paris - Tours Elite (1.HC),217.0
2019-10-10,92,Paris-Bourges (1.1),193.9
2019-10-06,DNF,Tour de Vendée (1.1),199.5
2019-10-03,DNF,Sparkassen Münsterland Giro (1.HC),193.3
2019-09-24,11,World Championships U23 - ITT (WC),30.3
2019-09-20,DNF,Kampioenschap van Vlaanderen (1.1),186.0
2019-09-15,6,Duo Normand (1.1),50.8
2019-08-30,40,Stage 5 - Aigre › Poitiers,167.4
2019-08-29,12,Stage 4 (ITT) - Leigné-les-Bois › Pleumartin,23.0
2019-08-29,37,Stage 3 - Châtellerault › Pleumartin,110.7
2019-08-28,23,Stage 2 - Rochefort-sur-Mer › Aigre,168.1
2019-08-27,54,Stage 1 - Niort › Rochefort-sur-Mer,188.9
2019-08-24,1,National Championships France U23 - ITT (NC),27.5
2019-08-18,53,La Poly Normande (1.1),168.9
2019-08-11,5,Stage 10 (ITT) - Vila Nova de Gaia › Porto,19.5
2019-08-10,89,Stage 9 - Fafe › Senhora da Graça,133.5
2019-08-09,88,Stage 8 - Viana do Castelo › Santa Quitéria,158.0
2019-08-08,83,Stage 7 - Bragança › Serra do Larouco,156.2
2019-08-07,61,Stage 6 - Torre de Moncorvo › Bragança,189.2
2019-08-05,4,Stage 5 - Oliveira do Hospital › Guarda,158.0
2019-08-04,72,Stage 4 - Pampilhosa da Serra › Torre,145.0
2019-08-03,101,Stage 3 - Santarém › Castelo Branco,194.1
2019-08-02,53,Stage 2 - Marinha Grande › St.º António dos Cavaleiros,198.5
2019-08-01,42,Stage 1 - Miranda do Corvo › Leiria,174.7
2019-07-31,4,Prologue - Viseu › Viseu,6.0
2019-07-12,41,Stage 6 - Kitzbühel › Kitzbüheler Horn,116.7
2019-07-11,49,Stage 5 - Bruck › Kitzbühel,161.9
2019-07-10,104,Stage 4 - Radstadt › Fuscher Törl,103.5
2019-07-09,93,Stage 3 - Kirchschlag › Frohnleiten,176.2
2019-07-08,100,Stage 2 - Zwettl › Wiener Neustadt,176.9
2019-07-07,26,Stage 1 - Grieskirchen › Freistadt,138.8
2019-07-06,27,Prologue - Wels › Wels,2.6
2019-06-30,DNF,National Championships France - Road Race (NC),252.0
2019-06-27,27,National Championships France - ITT (NC),47.1
2019-06-23,DNS,Stage 5 - La Chambre › Saint-François-Longchamp,134.8
2019-06-22,36,Stage 4 - Saint-Martin d'Arc  › Les Karellis,44.7
2019-06-22,43,Stage 3 - Bessans › Saint-Martin-la-Porte,75.0
2019-06-21,61,Stage 2 - Moûtiers › La Norma,120.7
2019-06-20,96,Stage 1 - Aix-les-Bains › Moûtiers,145.3
2019-06-16,120,Stage 5 - Tongeren › Beringen,158.5
2019-06-15,93,Stage 4 - Seraing › Seraing,151.6
2019-06-14,54,Stage 3 (ITT) - Grimbergen › Grimbergen,9.2
2019-06-13,131,Stage 2 - Knokke-Heist › Zottegem,179.9
2019-06-12,55,Stage 1 - Sint-Niklaas › Knokke-Heist,183.4
2019-06-02,DNF,Boucles de l'Aulne - Châteaulin (1.1),177.6
2019-06-01,DNF,Grand Prix de Plumelec-Morbihan (1.1),188.0
2019-04-27,DNS,Stage 3 - Port-Louis › Guégon,172.4
2019-04-26,137,Stage 2 - Bannalec › Quimperlé,169.4
2019-04-25,85,Stage 1 - Lorient › Inzinzac-Lochrist,150.5
2019-04-16,DNF,Paris-Camembert (1.1),182.5
2019-04-10,DNF,Scheldeprijs (1.HC),202.3
2019-03-31,DNF,Stage 5 - Fiorano Modenese › Sassuolo,153.4
2019-03-30,8,Stage 4 - Crevalcore › Crevalcore,171.4
2019-03-29,125,Stage 3 - Forlì › Forlì,166.2
2019-03-28,131,Stage 2 - Riccione › Sogliano al Rubicone,140.0
2019-03-27,170,Stage 1a - Gatteo › Gatteo,97.8
2019-03-27,13,Stage 1b (TTT) - Gatteo a mare › Gatteo,13.3
2019-03-24,79,Grand Prix de Denain - Porte du Hainaut (1.HC),198.0
2019-03-20,123,Danilith Nokere Koerse ME (1.HC),195.6
2019-03-05,DNF,Le Samyn (1.1),200.0
2019-02-17,DNF,Trofeo Laigueglia (1.HC),203.7
2019-02-10,12,Stage 4 (ITT) - Alès › Alès,10.7
2019-02-09,79,Stage 3 - Bessèges › Bessèges,158.0
2019-02-08,118,Stage 2 - Saint-Geniés-de-Malgoires › La Calmette,157.9
2019-02-07,92,Stage 1 - Bellegarde › Beaucaire,140.0
2019-02-03,129,Trofeo Palma (1.1),159.6
2019-02-02,DNF,Trofeo de Tramuntana: Soller - Deia (1.1),179.3
2019-02-01,DNS,Trofeo Andratx - Lloseta (1.1),172.2
2019-01-31,108,"Trofeo Ses Salines, Campos, Porreres, Felanitx (1.1)",176.9
2018-10-07,99,Paris - Tours Elite (1.HC),214.5
2018-09-24,35,World Championships U23 - ITT (WC),27.7
2018-09-16,DNF,Grote Prijs Jef Scherens - Rondom Leuven (1.1),185.7
2018-09-14,55,Kampioenschap van Vlaanderen (1.1),186.0
2018-09-02,DNF,Antwerp Port Epic (1.1),206.6
2018-09-01,DNF,Brussels Cycling Classic (1.HC),201.4
2018-08-24,40,National Championships France U23 - Road Race (NC),175.8
2018-08-22,3,National Championships France U23 - ITT (NC),27.9
2018-08-11,83,Stage 5 - Salas de los Infantes › Lagunas de Neila,141.0
2018-08-10,98,Stage 4 - Monasterios san Pedro Cardeña › Clunia (Ciudad Romana),165.0
2018-08-09,73,Stage 3 - Sedano › Espinosa de los Monteros (Picon Blanco),149.0
2018-08-08,103,Stage 2 - Beloradoc › Catrojeriz,163.0
2018-08-07,74,Stage 1 - Burgos › Burgos (Castillo),157.0
2018-07-30,DNF,Stage 4 - Guingamp › Rostrenen ,171.8
2018-07-29,66,Stage 3 - Carhaix-Plouguer › Carhaix-Plouguer,91.8
2018-07-29,13,Stage 2 - Ploërdut  › Callac,93.0
2018-07-28,104,Stage 1 - Calanhel › Plouray,181.1
2018-06-28,34,National Championships France - ITT (NC),45.4
2018-05-27,DNF,Boucles de l'Aulne - Chateaulin (1.1),179.5
2018-05-01,DNF,Stage 7 - Saint-Pôtan › Dinan,145.0
2018-04-30,101,Stage 6 - Plancoët › Dol-de-Bretagne,151.6
2018-04-29,109,Stage 5 - Colpo › Plancoët,155.7
2018-04-28,120,Stage 4 - Clohars-Carnoët (Le Pouldu) › Grand-Champ,162.7
2018-04-27,89,Stage 3 - Baden › Clohars-Carnoët,181.1
2018-04-26,69,Stage 2 - Louisfert › Plougoumelen,180.0
2018-04-25,109,Stage 1 - Châteaubriant › Louisfert,159.8
2017-10-15,5,Chrono des Nations U23 (1.2U),33.6
2017-10-08,95,Paris-Tours Espoirs (1.2U),187.5
2017-10-03,20,Binche - Chimay - Binche (1.1),195.2
2017-10-01,101,Tour de l'Eurométropole (1.HC),188.6
2017-09-30,55,Omloop Eurometropool (1.1),177.0
