date,result ranking,race name,distance
2011-04-30,41,Stage 4 - Silver City › Silver City ,69.5
2011-04-29,128,Stage 3 (ITT) - Tyrone › Tyrone ,26.6
2011-04-28,83,Stage 2 - Fort Bayard › Fort Bayard ,128.7
2011-04-27,82,Stage 1 - Silver City › Mogollon ,151.3
2011-04-30,41,Stage 4 - Silver City › Silver City ,69.5
2011-04-29,128,Stage 3 (ITT) - Tyrone › Tyrone ,26.6
2011-04-28,83,Stage 2 - Fort Bayard › Fort Bayard ,128.7
2011-04-27,82,Stage 1 - Silver City › Mogollon ,151.3
2009-05-31,45,U.s. Air Force Cycling Classic (1.2) ,175.7
2009-02-16,DNF,Stage 2 - Sausalito › Santa Cruz ,186.6
2009-02-15,123,Stage 1 - Davis › Santa Rosa ,173.2
2009-02-14,108,Prologue - Sacremento › Sacremento ,3.9
2008-11-06,58,Stage 5 - Lumsden › Crown Range ,133.8
2008-11-05,19,Stage 4 - Invercargill › Tuatapere ,88.4
2008-11-04,28,Stage 3 - Invercargill › Gore ,165.0
2008-11-03,10,Stage 2 (ITT) - Queens Park › Bluff Hill ,81.63
2008-11-03,30,Prologue - Invercargill ›  ,8.42
2008-08-31,18,National Championships United States - Road Race (NC) ,177.0
2008-08-30,19,National Championships United States - ITT (NC) ,33.3
2008-08-10,3,Stage 3 - Honeoye › Rochester ,161.8
2008-08-09,18,Stage 2 - Rochester › Rochester ,90.0
2008-08-08,25,Stage 1 (ITT) - Rochester › Rochester ,6.4
2008-06-08,35,Philadelphia International Championship (1.HC) ,251.0
2008-06-05,48,Commerce Bank Reading Classic (1.1) ,119.1
2008-06-03,35,Commerce Bank Lehigh Valley Classic (1.1) ,136.7
2008-05-25,17,Tour de Leelanau (1.2) ,177.4
2008-04-30,5,Stage 1 ,
2007-11-10,22,Stage 9 - Winton › Invercargill ,64.4
2007-11-10,22,Stage 8 - Te Anau › Lumsden ,79.0
2007-11-09,4,Stage 7 - Winton › Te Anau ,163.6
2007-11-07,7,Stage 6 - Lumsden › Crown Range ,133.9
2007-11-07,15,Stage 5 - Tuatapere › Winton ,88.3
2007-11-07,25,Stage 4 - Invercargill › Tuatapere ,104.2
2007-11-06,25,Stage 3 - Invercargill › Gore ,165.0
2007-11-05,66,Stage 2 - Invercargill › Bluff Hill ,81.8
2007-11-05,50,Stage 1 (ITT) - Invercargill › Invercargill ,4.2
2007-09-02,16,National Championships United States - Road Race (NC) ,169.4
2007-09-01,11,National Championships United States - ITT (NC) ,30.1
2007-06-23,13,Saturn Rochester Twilight Criterium (1.2) ,
2007-06-10,59,Commerce Bank International Championship (1.HC) ,251.0
2007-06-07,26,Commerce Bank Reading Classic (1.1) ,120.7
