date,result ranking,race name,distance
2004-09-04,75,Delta Ronde van Midden-Zeeland (1.2) ,199.0
2004-06-27,23,National Championships Netherlands - Road Race (NC) ,216.0
2004-06-20,68,Stage 4 - Sittard/Geleen › Schijndel ,170.0
2004-06-19,70,Stage 3 - Coo › La Gileppe ,200.0
2004-06-18,40,Stage 2 - Valkenburg › Valkenburg ,199.0
2004-06-17,67,Stage 1 - Eindhoven › Nuth ,202.3
2004-06-16,59,Prologue - Veldhoven › Veldhoven ,4.8
2004-05-23,24,Stage 4 - Dudelange › Esch-sur-Alzette ,160.6
2004-05-22,71,Stage 3a - Troisvierges › Bourscheid ,84.8
2004-05-22,12,Stage 3b - Bourscheid › Warken ,88.0
2004-05-21,65,Stage 2 - Kayl › Rumelange ,168.9
2004-05-20,26,Stage 1 - Esch-sur-Alzette › Berchem ,168.2
2004-05-02,1,Ronde van Midden-Nederland () ,179.3
2004-05-01,10,Ronde van Overijssel (1.5) ,194.9
2004-04-25,27,Ronde van Noord-Holland (1.3) ,200.0
2004-03-17,115,Nokere-Koerse (1.3) ,193.2
2004-09-04,75,Delta Ronde van Midden-Zeeland (1.2) ,199.0
2004-06-27,23,National Championships Netherlands - Road Race (NC) ,216.0
2004-06-20,68,Stage 4 - Sittard/Geleen › Schijndel ,170.0
2004-06-19,70,Stage 3 - Coo › La Gileppe ,200.0
2004-06-18,40,Stage 2 - Valkenburg › Valkenburg ,199.0
2004-06-17,67,Stage 1 - Eindhoven › Nuth ,202.3
2004-06-16,59,Prologue - Veldhoven › Veldhoven ,4.8
2004-05-23,24,Stage 4 - Dudelange › Esch-sur-Alzette ,160.6
2004-05-22,71,Stage 3a - Troisvierges › Bourscheid ,84.8
2004-05-22,12,Stage 3b - Bourscheid › Warken ,88.0
2004-05-21,65,Stage 2 - Kayl › Rumelange ,168.9
2004-05-20,26,Stage 1 - Esch-sur-Alzette › Berchem ,168.2
2004-05-02,1,Ronde van Midden-Nederland () ,179.3
2004-05-01,10,Ronde van Overijssel (1.5) ,194.9
2004-04-25,27,Ronde van Noord-Holland (1.3) ,200.0
2004-03-17,115,Nokere-Koerse (1.3) ,193.2
2003-10-14,44,Nationale Sluitingprijs Putte-Kapellen (1.3) ,177.0
2003-10-02,86,Omloop van het Houtland Lichtervelde (1.1) ,175.0
2003-05-15,92,Stage 1 - Esch-sur-Alzette › Rumelange ,159.0
2003-05-11,62,Omloop der Kempen (1.5) ,200.0
2003-04-19,1,ZLM Tour om de 'Arjaan de Schipper Trofee' (1.5) ,198.5
2003-04-12,29,Essent Ronde van Drenthe (1.3) ,201.9
