date,result ranking,race name,distance
2022-06-26,DNF,National Championships Italy - Road Race (NC) ,237.1
2022-06-22,6,National Championships Italy - ITT (NC) ,35.6
2022-06-19,80,Stage 5 - Gingelom › Beringen ,179.9
2022-06-18,22,Stage 4 - Durbuy › Durbuy ,172.2
2022-06-17,39,Stage 3 (ITT) - Scherpenheuvel-Zichem › Scherpenheuvel-Zichem ,11.8
2022-06-16,73,Stage 2 - Beveren › Knokke-Heist ,175.6
2022-06-15,40,Stage 1 - Merelbeke › Maarkedal ,165.0
2022-06-10,53,Grosser Preis des Kantons Aargau (1.1) ,173.8
2022-05-29,35,Stage 21 (ITT) - Verona › Verona ,17.4
2022-05-28,106,Stage 20 - Belluno › Marmolada (Passo Fedaia) ,168.0
2022-05-27,107,Stage 19 - Marano Lagunare › Santuario di Castelmonte ,178.0
2022-05-26,41,Stage 18 - Borgo Valsugana › Treviso ,156.0
2022-05-25,138,Stage 17 - Ponte di Legno › Lavarone ,168.0
2022-05-24,75,Stage 16 - Salò › Aprica ,202.0
2022-05-22,85,Stage 15 - Rivarolo Canavese › Cogne ,177.0
2022-05-21,90,Stage 14 - Santena › Torino ,147.0
2022-05-20,118,Stage 13 - Sanremo › Cuneo ,150.0
2022-05-19,163,Stage 12 - Parma › Genova ,204.0
2022-05-18,155,Stage 11 - Santarcangelo di Romagna › Reggio Emilia ,203.0
2022-05-17,115,Stage 10 - Pescara › Jesi  171k,196.0
2022-05-15,31,Stage 9 - Isernia › Blockhaus ,191.0
2022-05-14,153,Stage 8 - Napoli › Napoli ,153.0
2022-05-13,102,Stage 7 - Diamante › Potenza ,196.0
2022-05-12,156,Stage 6 - Palmi › Scalea ,192.0
2022-05-11,147,Stage 5 - Catania › Messina ,174.0
2022-05-10,77,Stage 4 - Avola › Etna ,172.0
2022-05-08,173,Stage 3 - Kaposvár › Balatonfüred ,201.0
2022-05-07,29,Stage 2 (ITT) - Budapest › Budapest ,9.2
2022-05-06,170,Stage 1 - Budapest › Visegrád ,195.0
2022-04-24,74,Liège-Bastogne-Liège (1.UWT) ,257.2
2022-04-18,DNF,Stage 1 - Cles › Primiero/S. Martino di Castrozza ,160.9
2022-04-09,OTL,Stage 6 - Eibar › Arrate ,135.7
2022-04-08,119,Stage 5 - Zamudio › Mallabia ,163.76
2022-04-07,135,Stage 4 - Vitoria-Gasteiz › Zamudio ,185.6
2022-04-06,137,Stage 3 - Llodio › Amurrio ,181.7
2022-04-05,143,Stage 2 - Leitza › Viana ,207.92
2022-04-04,78,Stage 1 (ITT) - Hondarribia › Hondarribia ,7.51
2022-03-21,DNF,Stage 1 - Sant Feliu de Guíxols › Sant Feliu de Guíxols ,171.2
2022-03-16,99,Milano - Torino (1.Pro) ,199.0
2022-02-27,20,Stage 4 (ITT) - Sarria  › Sarria  ,15.8
2022-02-26,79,Stage 3 - Maceda  › Luintra ,148.4
2022-02-25,24,Stage 2 - Bertamiráns  › Mirador do Ézaro ,177.6
2022-02-24,69,Stage 1 - O Porriño › Vigo ,165.0
2022-04-24,74,Liège-Bastogne-Liège (1.UWT),257.2
2022-04-18,DNF,Stage 1 - Cles › Primiero/S. Martino di Castrozza,160.9
2022-04-09,OTL,Stage 6 - Eibar › Arrate,135.7
2022-04-08,119,Stage 5 - Zamudio › Mallabia,163.76
2022-04-07,135,Stage 4 - Vitoria-Gasteiz › Zamudio,185.6
2022-04-06,137,Stage 3 - Llodio › Amurrio,181.7
2022-04-05,143,Stage 2 - Leitza › Viana,207.92
2022-04-04,78,Stage 1 (ITT) - Hondarribia › Hondarribia,7.51
2022-03-21,DNF,Stage 1 - Sant Feliu de Guíxols › Sant Feliu de Guíxols,171.2
2022-03-16,99,Milano - Torino (1.Pro),199.0
2022-02-27,20,Stage 4 (ITT) - Sarria  › Sarria ,15.8
2022-02-26,79,Stage 3 - Maceda  › Luintra,148.4
2022-02-25,24,Stage 2 - Bertamiráns  › Mirador do Ézaro,177.6
2022-02-24,69,Stage 1 - O Porriño › Vigo,165.0
2021-10-17,3,Chrono des Nations (1.1),44.5
2021-10-05,1,Tre Valli Varesine (1.Pro),196.7
2021-10-02,11,Giro dell'Emilia (1.Pro),195.3
2021-09-26,DNF,World Championships - Road Race (WC),268.3
2021-09-18,43,Memorial Marco Pantani (1.1),190.7
2021-09-16,48,Coppa Sabatini - Gran Premio città di Peccioli (1.Pro),210.8
2021-09-15,2,Giro della Toscana - Memorial Alfredo Martini (1.1),191.6
2021-09-08,1,European Continental Championships - Mixed Relay TTT (CC),44.8
2021-08-29,55,Bretagne Classic - Ouest-France (1.UWT),251.0
2021-08-27,31,Stage 5 - Villefagnan › Poitiers,164.6
2021-08-26,6,Stage 4 (ITT) - Monts-sur-Guesnes › Loudun,23.5
2021-08-26,42,Stage 3 - Moncontour › Loudun,109.6
2021-08-25,29,Stage 2 - Parthenay › Ruffec,191.6
2021-08-24,38,Stage 1 - Pons › Parthenay,197.3
2021-08-15,122,Stage 7 - Zabrze › Kraków,144.9
2021-08-14,17,Stage 6 (ITT) - Katowice › Katowice,19.1
2021-08-13,101,Stage 5 - Chochołów › Bielsko-Biała,172.8
2021-08-12,96,Stage 4 - Tarnów › Bukovina Resort,159.9
2021-08-11,88,Stage 3 - Sanok › Rzeszów,226.4
2021-08-10,39,Stage 2 - Zamość › Przemyśl,200.8
2021-08-09,76,Stage 1 - Lublin › Chełm,216.4
2021-07-31,DNF,Donostia San Sebastian Klasikoa (1.UWT),223.5
2021-07-24,105,Stage 5 - Dinant › Quaregnon,192.4
2021-07-23,127,Stage 4 - Neufchâteau › Fleurus,206.0
2021-07-22,65,Stage 3 - Plombières › Érezée,177.0
2021-07-21,123,Stage 2 - Zolder › Zolder,120.0
2021-07-20,128,Stage 1 - Genappe › Héron,185.7
2021-05-20,DNF,Stage 12 - Siena › Bagno di Romagna,212.0
2021-05-19,68,Stage 11 - Perugia › Montalcino,162.0
2021-05-17,104,Stage 10 - L'Aquila › Foligno,139.0
2021-05-16,76,Stage 9 - Castel di Sangro › Campo Felice (Rocca di Cambio),158.0
2021-05-15,104,Stage 8 - Foggia › Guardia Sanframondi,170.0
2021-05-14,145,Stage 7 - Notaresco › Termoli,181.0
2021-05-13,136,Stage 6 - Grotte di Frasassi › Ascoli Piceno (San Giacomo),160.0
2021-05-12,42,Stage 5 - Modena › Cattolica,177.0
2021-05-11,2,Stage 4 - Piacenza › Sestola,187.0
2021-05-10,91,Stage 3 - Biella › Canale,190.0
2021-05-09,109,Stage 2 - Stupinigi  › Novara,179.0
2021-05-08,19,Stage 1 (ITT) - Turin › Turin,8.6
2021-04-23,3,Stage 5 - Valle del Chiese/Idroland › Riva del Garda,120.9
2021-04-22,90,Stage 4 - Naturns › Pieve di Bono,168.6
2021-04-21,5,Stage 3 - Imst › Naturns,162.0
2021-04-20,85,Stage 2 - Innsbruck › Feichten im Kaunertal,121.5
2021-04-19,97,Stage 1 - Brixen › Innsbruck,140.6
2021-03-27,53,Stage 5 - Forlì › Forlì,166.2
2021-03-26,52,Stage 4 - San Marino › San Marino,154.8
2021-03-25,48,Stage 3 - Riccione › Riccione,139.0
2021-03-24,37,Stage 2 - Riccione › Sogliano al Rubicone,163.5
2021-03-23,125,Stage 1a - Gatteo › Gatteo,97.8
2021-03-23,1,Stage 1b (TTT) - Gatteo › Gatteo,10.8
2021-03-20,82,Milano-Sanremo (1.UWT),299.0
2021-03-16,45,Stage 7 (ITT) - San Benedetto del Tronto › San Benedetto del Tronto,10.1
2021-03-15,95,Stage 6 - Castelraimondo › Lido di Fermo,169.0
2021-03-14,8,Stage 5 - Castellalto › Castelfidardo,205.0
2021-03-13,39,Stage 4 - Terni › Prati di Tivo,148.0
2021-03-12,147,Stage 3 - Monticiano › Gualdo Tadino,219.0
2021-03-11,30,Stage 2 - Camaiore › Chiusdino,202.0
2021-03-10,153,Stage 1 - Lido di Camaiore › Lido di Camaiore,156.0
2021-03-06,59,Strade Bianche (1.UWT),184.0
2021-02-28,35,Royal Bernard Drome Classic (1.Pro),179.2
2021-02-27,95,Faun-Ardèche Classic (1.Pro),171.3
2020-10-07,21,De Brabantse Pijl - La Flèche Brabançonne (1.Pro),197.2
2020-10-04,31,Liège-Bastogne-Liège (1.UWT),257.0
2020-09-30,86,La Flèche Wallonne (1.UWT),202.0
2020-09-20,139,Stage 21 - Mantes-la-Jolie › Paris,122.0
2020-09-19,18,Stage 20 (ITT) - Lure › La Planche des Belles Filles,36.2
2020-09-18,104,Stage 19 - Bourg-en-Bresse › Champagnole,166.5
2020-09-17,80,Stage 18 - Méribel › La Roche-sur-Foron,175.0
2020-09-16,124,Stage 17 - Grenoble › Méribel - Col de la Loze,170.0
2020-09-15,78,Stage 16 - La Tour-du-Pin › Villard-de-Lans,164.0
2020-09-13,107,Stage 15 - Lyon › Grand Colombier,174.5
2020-09-12,86,Stage 14 - Clermont-Ferrand › Lyon,194.0
2020-09-11,104,Stage 13 - Châtel-Guyon › Pas de Peyrol (Le Puy Mary),191.5
2020-09-10,80,Stage 12 - Chauvigny › Sarran,218.0
2020-09-09,155,Stage 11 - Châtelaillon-Plage › Poitiers,166.5
2020-09-08,142,Stage 10 - île d'Oléron (Le Château-d'Oléron) › Île de Ré (Saint-Martin-de-Ré),168.5
2020-09-06,144,Stage 9 - Pau › Laruns,153.0
2020-09-05,143,Stage 8 - Cazères › Loudenvielle,141.0
2020-09-04,125,Stage 7 - Millau › Lavaur,168.0
2020-09-03,91,Stage 6 - Le Teil › Mont Aigoual,191.0
2020-09-02,106,Stage 5 - Gap › Privas,183.0
2020-09-01,76,Stage 4 - Sisteron › Orcières-Merlette,160.5
2020-08-31,160,Stage 3 - Nice › Sisteron,198.0
2020-08-30,111,Stage 2 - Nice › Nice,185.0
2020-08-29,104,Stage 1 - Nice › Nice,156.0
2020-08-23,7,National Championships Italy - Road Race (NC),253.8
2020-08-21,2,National Championships Italy - ITT (NC),38.8
2020-08-15,11,Il Lombardia (1.UWT),231.0
2020-08-12,19,Gran Piemonte (1.Pro),187.0
2020-08-08,31,Milano-Sanremo (1.UWT),305.0
2020-08-05,121,Milano-Torino (1.Pro),198.0
2020-08-03,9,Gran Trittico Lombardo (1.Pro),199.7
2020-08-01,33,Strade Bianche (1.UWT),184.0
2020-02-09,124,Stage 5 - Paterna › Valencia,97.7
2020-02-08,89,Stage 4 - Calp › Altea (Sierra de Bernia),167.0
2020-02-07,131,Stage 3 - Orihuela › Torrevieja,174.5
2020-02-06,115,Stage 2 - Torrent › Cullera (Montaña),181.0
2020-02-05,137,Stage 1 - Castelló › Vila-Real ,180.0
2019-07-14,DNF,Stage 9 - Saint-Étienne › Brioude,170.5
2019-07-13,42,Stage 8 - Mâcon › Saint-Étienne,200.0
2019-07-12,167,Stage 7 - Belfort › Chalon-sur-Saône,230.0
2019-07-11,160,Stage 6 - Mulhouse › La Planche des Belles Filles,160.5
2019-07-10,63,Stage 5 - Saint-Dié-des-Vosges › Colmar,175.5
2019-07-09,165,Stage 4 - Reims › Nancy,213.5
2019-07-08,57,Stage 3 - Binche › Épernay,215.0
2019-07-07,7,Stage 2 (TTT) - Brussels › Brussels,27.6
2019-07-06,151,Stage 1 - Brussels › Brussels,194.5
2019-06-30,12,National Championships Italy - Road Race (NC),226.9
2019-06-28,3,National Championships Italy - ITT (NC),34.3
2019-06-16,25,Stage 8 - Cluses › Champéry,113.5
2019-06-15,67,Stage 7 - Saint-Genix-les-Villages › Pipay,133.5
2019-06-14,3,Stage 6 - Saint-Vulbas › Saint-Michel-de-Maurienne,229.0
2019-06-13,112,Stage 5 - Boën-sur-Lignon › Voiron,201.0
2019-06-12,33,Stage 4 (ITT) - Roanne › Roanne,26.1
2019-06-11,137,Stage 3 - Le Puy-en-Velay › Riom,177.0
2019-06-10,79,Stage 2 - Mauriac › Craponne-sur-Arzon,180.0
2019-06-09,53,Stage 1 - Aurillac › Jussac,142.0
2019-05-04,DNS,Stage 3 - Bridlington › Scarborough,132.0
2019-05-03,48,Stage 2 - Barnsley › Bedale,132.0
2019-05-02,59,Stage 1 - Doncaster › Selby,182.5
2019-04-28,41,Liège-Bastogne-Liège (1.UWT),256.0
2019-04-24,21,La Flèche Wallonne (1.UWT),195.0
2019-04-21,7,Amstel Gold Race (1.UWT),265.7
2019-04-13,24,Stage 6 - Eibar › Eibar,118.2
2019-04-12,91,Stage 5 - Arrigorriaga › Arrate,149.8
2019-04-11,40,Stage 4 - Vitoria-Gasteiz › Arrigorriaga,163.6
2019-04-10,76,Stage 3 - Sarriguren › Estibaliz,191.4
2019-04-09,37,Stage 2 - Zumarraga › Gorraiz,149.5
2019-04-08,23,Stage 1 (ITT) - Zumarraga › Zumarraga,11.3
