date,result ranking,race name,distance
2022-02-01,42.0,Stage 5 - Khor Fakkan › Sharjah ,103.0
2022-01-31,34.0,Stage 4 - Al Badayer Oases › Wadi al Hedo ,122.8
2022-01-30,13.0,Stage 3 - Al Fujayrak › Khor Fakkan (Al Suhub Rest Area) ,107.8
2022-01-29,113.0,Stage 2 - Sharjah › Ahd Dhayd ,95.35
2022-01-28,96.0,Stage 1 (ITT) - Sharjah › Sharjah ,8.86
2022-02-01,42.0,Stage 5 - Khor Fakkan › Sharjah,103.0
2022-01-31,34.0,Stage 4 - Al Badayer Oases › Wadi al Hedo,122.8
2022-01-30,13.0,Stage 3 - Al Fujayrak › Khor Fakkan (Al Suhub Rest Area),107.8
2022-01-29,113.0,Stage 2 - Sharjah › Ahd Dhayd,95.35
2022-01-28,96.0,Stage 1 (ITT) - Sharjah › Sharjah,8.86
2021-05-23,1.0,National Championships Saudi Arabia	  - ITT (NC),15.0
2021-05-22,23.0,National Championships Saudi Arabia  - Road Race (NC),
2020-08-22,2.0,National Championships Saudi Arabia - ITT (NC),
