date,result ranking,race name,distance
2022-02-12,DNF,Stage 3 - Sultan Qaboos University › Qurayyat  ,180.0
2022-02-11,97,Stage 2 - Naseem Park › Suhar Corniche ,167.5
2022-02-10,95,Stage 1 - Al Rustaq Fort › Muscat ,138.0
2022-01-30,DNF,Stage 3 - Al Fujayrak › Khor Fakkan (Al Suhub Rest Area) ,107.8
2022-01-29,101,Stage 2 - Sharjah › Ahd Dhayd ,95.35
2022-01-28,109,Stage 1 (ITT) - Sharjah › Sharjah ,8.86
2022-02-12,DNF,Stage 3 - Sultan Qaboos University › Qurayyat ,180.0
2022-02-11,97,Stage 2 - Naseem Park › Suhar Corniche,167.5
2022-02-10,95,Stage 1 - Al Rustaq Fort › Muscat,138.0
2022-01-30,DNF,Stage 3 - Al Fujayrak › Khor Fakkan (Al Suhub Rest Area),107.8
2022-01-29,101,Stage 2 - Sharjah › Ahd Dhayd,95.35
2022-01-28,109,Stage 1 (ITT) - Sharjah › Sharjah,8.86
2021-12-02,DNF,Stage 2 - Phatthalung › Phatthalung,228.0
2021-12-01,77,Stage 1 - Hat Yai Park › Phatthalung,145.0
2021-10-08,3,National Championships Oman - Road Race (NC),116.0
2021-10-01,8,National Championships Oman - ITT (NC),
