date,result ranking,race name,distance
2022-06-26,64,National Championships Belgium - Road Race (NC) ,208.7
2022-06-19,25,Stage 5 - Gingelom › Beringen ,179.9
2022-06-18,5,Stage 4 - Durbuy › Durbuy  125k,172.2
2022-06-17,54,Stage 3 (ITT) - Scherpenheuvel-Zichem › Scherpenheuvel-Zichem ,11.8
2022-06-16,47,Stage 2 - Beveren › Knokke-Heist ,175.6
2022-06-15,38,Stage 1 - Merelbeke › Maarkedal ,165.0
2022-06-12,47,Elfstedenronde Brugge (1.1) ,192.3
2022-06-04,19,Heylen Vastgoed Heistse Pijl (1.1) ,192.8
2022-05-29,96,Stage 21 (ITT) - Verona › Verona ,17.4
2022-05-28,118,Stage 20 - Belluno › Marmolada (Passo Fedaia) ,168.0
2022-05-27,109,Stage 19 - Marano Lagunare › Santuario di Castelmonte ,178.0
2022-05-26,1,Stage 18 - Borgo Valsugana › Treviso  151k,156.0
2022-05-25,139,Stage 17 - Ponte di Legno › Lavarone ,168.0
2022-05-24,106,Stage 16 - Salò › Aprica ,202.0
2022-05-22,62,Stage 15 - Rivarolo Canavese › Cogne  57k,177.0
2022-05-21,120,Stage 14 - Santena › Torino ,147.0
2022-05-20,7,Stage 13 - Sanremo › Cuneo ,150.0
2022-05-19,112,Stage 12 - Parma › Genova ,204.0
2022-05-18,137,Stage 11 - Santarcangelo di Romagna › Reggio Emilia  54k,203.0
2022-05-17,124,Stage 10 - Pescara › Jesi ,196.0
2022-05-15,92,Stage 9 - Isernia › Blockhaus ,191.0
2022-05-14,90,Stage 8 - Napoli › Napoli ,153.0
2022-05-13,168,Stage 7 - Diamante › Potenza ,196.0
2022-05-12,167,Stage 6 - Palmi › Scalea ,192.0
2022-05-11,128,Stage 5 - Catania › Messina ,174.0
2022-05-10,153,Stage 4 - Avola › Etna ,172.0
2022-05-08,174,Stage 3 - Kaposvár › Balatonfüred ,201.0
2022-05-07,121,Stage 2 (ITT) - Budapest › Budapest ,9.2
2022-05-06,137,Stage 1 - Budapest › Visegrád ,195.0
2022-04-13,DNF,De Brabantse Pijl - La Flèche Brabançonne (1.Pro) ,205.1
2022-04-10,DNF,Amstel Gold Race (1.UWT) ,254.1
2022-04-02,8,Volta Limburg Classic (1.1) ,195.0
2022-03-30,43,Dwars door Vlaanderen - A travers la Flandre ME (1.UWT) ,183.7
2022-03-25,19,E3 Saxo Bank Classic (1.UWT) ,203.9
2022-03-18,27,Bredene Koksijde Classic (1.Pro) ,200.9
