date,result ranking,race name,distance
2001-05-06,64,Circuit du Hainaut () ,180.0
2001-05-06,64,Circuit du Hainaut () ,180.0
1997-03-30,26,De Brabantse Pijl - La Flèche Brabançonne (1.3) ,183.0
1997-03-29,41,E3-Prijs Harelbeke (1.1) ,206.0
1997-03-24,22,Dwars door België / À travers la Belgique () ,203.0
1997-03-18,5,Omloop van het Waasland-Kemzeke () ,170.0
1997-03-01,4,Omloop Het Volk (1.1) ,200.0
1997-02-23,42,Classic Haribo (1.4) ,204.0
1997-02-18,125,Trofeo Laigueglia () ,169.5
1996-10-15,9,Nationale Sluitingprijs Putte-Kapellen () ,180.0
1996-10-06,12,Paris - Tours (CDM) ,249.0
1996-09-28,10,Stage 22 - Madrid › Madrid ,157.5
1996-09-27,99,Stage 21 (ITT) - Segovia › Segovia ,43.0
1996-09-26,86,Stage 20 - Ávila › Segovia ,209.5
1996-09-25,114,Stage 19 - Getafe › Ávila ,217.0
1996-09-24,18,Stage 18 - Benasque › Zaragoza ,219.5
1996-09-23,114,Stage 17 - Sabiñánigo › Cerler ,165.5
1996-09-22,39,Stage 16 - Logroño › Sabiñánigo ,221.0
1996-09-21,114,Stage 15 - Cabárceno › Valdezcaray ,220.0
1996-09-20,131,Stage 14 - Cangas de Onís › Cabárceno ,202.5
1996-09-19,141,Stage 13 - Oviedo › Lagos de Covadonga ,159.0
1996-09-18,133,Stage 12 - Benavente › Alto del Naranco ,188.0
1996-09-17,56,Stage 11 - Ávila › Salamanca ,188.0
1996-09-15,81,Stage 9 - Jerez de la Frontera › Córdoba ,203.5
1996-09-13,115,Stage 7 - Málaga › Marbella ,171.0
1996-09-12,37,Stage 6 - Almeria › Málaga ,196.5
1996-09-11,8,Stage 5 - Murcia › Almeria ,208.0
1996-09-10,31,Stage 4 - Albacete › Murcia ,166.5
1996-09-08,78,Stage 2 - Valencia › Cuenca ,210.0
1996-09-07,46,Stage 1 - Valencia  ›  Valencia ,162.0
1996-09-01,9,GP Ouest France - Plouay () ,209.0
1996-08-25,51,HEW Cyclassics (1.5) ,160.0
1996-08-20,7,GP Stad Zottegem () ,166.0
1996-08-10,1,Stage 6 - Albergaria-a-Velha › Figueira de Castelo Rodrigo ,232.0
1996-06-23,8,National Championships Belgium - Road Race (NC) ,247.0
1996-05-31,DNF,Stage 13 - Loano › Prato Nevoso ,115.0
1996-05-04,18,Ronde van Midden-Zeeland () ,
1996-04-24,29,Scheldeprijs () ,208.0
1996-04-18,11,Veenendaal - Veenendaal (1.2) ,207.2
1996-04-14,33,Paris - Roubaix (CDM) ,262.0
1996-04-10,25,Gent - Wevelgem () ,208.0
1996-04-09,81,Ronde van Vlaanderen / Tour des Flandres (CDM) ,269.0
1996-03-30,54,E3-Prijs Harelbeke (1.1) ,206.0
1996-03-25,15,Dwars door België / À travers la Belgique () ,210.0
1996-03-23,148,Milano-Sanremo (CDM) ,294.0
1996-03-06,5,Memorial Samyn () ,160.0
1996-03-02,2,Omloop Het Volk (1.1) ,209.0
1996-02-07,6,Stage 1 - Nîmes › Nîmes ,142.0
1996-02-06,12,Grand Prix d'Ouverture La Marseillaise (1.4) ,135.0
1995-10-15,6,Paris - Tours (CDM) ,250.0
1995-09-14,22,Paris-Bruxelles () ,252.0
1995-08-22,1,GP Stad Zottegem () ,167.0
1995-07-05,DNF,Stage 4 - Alençon › Le Havre ,154.0
1995-07-04,17,Stage 3 (TTT) - Mayenne › Alençon ,64.0
1995-07-03,105,Stage 2 - Perros Guirec › Vitré ,241.0
1995-07-02,105,Stage 1 - Dinan › Lannion ,228.0
1995-07-01,167,Prologue - Saint-Brieuc › Saint-Brieuc ,7.3
1995-06-25,11,National Championships Belgium - Road Race (NC) ,240.0
1995-06-12,2,Stage 5 - Diekirch › Diekirch ,161.0
1995-05-25,18,Grand Prix de Wallonie () ,201.6
1995-05-17,5,Binche-Tournai-Binche (1.1) ,208.0
1995-05-07,8,Stage 7 - Bray-Dunes › Dunkerque ,156.1
1995-05-04,4,Stage 3 - Villeneuve d'Ascq › Hénin-Beaumont ,93.8
1995-05-03,19,Stage 2 - Cappelle-la-Grande › Villeneuve d'Ascq ,171.2
1995-04-30,13,GP du canton d'Argovie () ,196.0
1995-04-26,13,Veenendaal - Veenendaal () ,211.0
1995-04-19,8,Scheldeprijs () ,209.0
1995-04-09,31,Paris - Roubaix (CDM) ,266.0
1995-04-02,13,Ronde van Vlaanderen / Tour des Flandres (CDM) ,261.0
1995-03-22,8,Dwars door België / À travers la Belgique () ,210.0
1995-03-19,6,Cholet-Pays de Loire () ,207.0
1995-02-26,2,Kuurne-Bruxelles-Kuurne () ,205.0
1995-02-25,8,Omloop Het Volk () ,205.0
1995-02-14,122,Trofeo Laigueglia () ,158.0
1995-01-31,8,Grand Prix d'Ouverture La Marseillaise () ,142.6
