date,result ranking,race name,distance
2008-06-01,39,Paris-Roubaix Espoirs (1.2U) ,180.5
2008-04-19,89,Stage 3 -  Saint-Maurice-l'Exil ›  Saint-Maurice-l'Exil ,148.0
2008-04-18,63,Stage 2 - Charvieu-Chavagneux › l'Isle d'Abeau ,152.0
2008-04-17,96,Stage 1 - La Verpillière › Charvieu-Chavagneux ,135.2
2008-03-30,50,Stage 3 - Felgueiras › Alto de Santa Quitéria ,139.2
2008-03-29,48,Stage 2 - Penafiel › Penafiel ,111.8
2008-03-28,82,Stage 1 - Felgueiras › Lixa ,148.7
2008-03-16,14,Paris-Troyes (1.2) ,169.0
2008-03-09,52,Grand Prix de la Ville de Lillers Souvenir Bruno Comini (1.2) ,164.0
2008-06-01,39,Paris-Roubaix Espoirs (1.2U) ,180.5
2008-04-19,89,Stage 3 -  Saint-Maurice-l'Exil ›  Saint-Maurice-l'Exil ,148.0
2008-04-18,63,Stage 2 - Charvieu-Chavagneux › l'Isle d'Abeau ,152.0
2008-04-17,96,Stage 1 - La Verpillière › Charvieu-Chavagneux ,135.2
2008-03-30,50,Stage 3 - Felgueiras › Alto de Santa Quitéria ,139.2
2008-03-29,48,Stage 2 - Penafiel › Penafiel ,111.8
2008-03-28,82,Stage 1 - Felgueiras › Lixa ,148.7
2008-03-16,14,Paris-Troyes (1.2) ,169.0
2008-03-09,52,Grand Prix de la Ville de Lillers Souvenir Bruno Comini (1.2) ,164.0
2007-09-09,15,Stage 3 - Tarcienne › Tarcienne ,112.8
2007-09-09,11,Stage 2 (ITT) - Froidchapelle › Froidchapelle ,14.7
2007-09-08,18,Stage 1 - Walcourt › Tarcienne ,177.5
2007-06-24,DNF,Stage 3 - Loiron › Laval ,166.0
2007-06-23,78,Stage 2 - Montsurs › Renazé ,180.0
2007-06-22,15,Stage 1 - Laval › Bonchamp ,184.0
2007-06-21,54,Prologue - Laval › Laval ,4.5
2007-05-12,DNF,Stage 3 - La Poueze › Segré ,100.3
2007-05-12,20,Stage 2 (ITT) - Aze › Aze ,16.8
2007-05-11,30,Stage 1 - Château Gontier › Grez-en-Bouère ,175.1
2007-04-29,6,Paris - Mantes-en-Yvelines (1.2) ,162.5
2007-04-22,35,Stage 4 - Four CAPI › La Verpilliere ,183.4
2007-04-21,20,Stage 3 - St. Maurice l'Exil › St. Maurice l'Exil ,157.0
2007-04-20,48,Stage 2 - Charvieu › Villefontaine ,155.3
2007-04-19,75,Stage 1 - La Verpilliere › Charvieu Chavagneux ,118.1
2007-04-18,DNF,La Côte Picarde (1.Ncup) ,179.0
2007-03-27,30,Stage 2 ,211.0
2006-10-08,121,Paris-Tours Espoirs (1.2U) ,185.0
2006-05-28,9,Paris - Roubaix Espoirs (1.2U) ,179.6
2006-05-01,26,Liège-Bastogne-Liège U23 (1.2U) ,179.0
2006-04-12,11,La Côte Picarde (1.2) ,174.6
2006-04-10,12,Stage 4 - Prix-lès-Mézières › Prix-lès-Mézières ,103.3
2006-04-09,28,Stage 3 - Charleville-Mézières › Charleville-Mézières ,69.7
2006-04-08,55,Stage 2 - La Francheville › La Francheville ,183.0
2006-04-07,42,Stage 1 - Rethel › Rethel ,162.1
2005-04-10,21,Grand Prix de la Ville de Nogent-sur-Oise (1.2) ,165.6
2003-06-22,34,Circuit de la Région Wallonne (1.8) ,125.0
