date,result ranking,race name,distance
2022-05-22,7,Stage 4 - Fayetteville › Fayetteville ,60.1
2022-05-21,2,Stage 3 (ITT) - West Fork › West Fork ,4.8
2022-05-20,84,Stage 2 - Fayetteville › Mount Sequoyah ,182.4
2022-05-19,44,Stage 1 - Fayetteville › Fayetteville ,191.5
2022-05-01,12,Stage 5 - Silver City › Piños Altos ,161.9
2022-04-30,12,Stage 4 - Silver City › Silver City ,69.5
2022-04-29,7,Stage 3 (ITT) - Tyrone › Tyrone ,26.0
2022-04-28,3,Stage 2 - Fort Bayard › Fort Bayard ,120.7
2022-04-27,7,Stage 1 - Silver City › Mogollon ,148.0
2022-02-13,6,National Championships New Zealand  - Road Race (NC) ,90.0
2022-01-09,25,Stage 5 - Wellington › Wellington ,
2022-01-08,35,Stage 4 - Masterton › Te Wharau Hill ,137.2
2022-01-07,60,Stage 3 - Masterton › Martinborough ,127.3
2022-01-06,57,Stage 2 - Masterton › Masterton ,158.1
2022-01-05,3,Stage 1 (TTT) - Masterton › Masterton ,10.0
2022-04-27,7,Stage 1 - Silver City › Mogollon,148.0
2022-02-13,6,National Championships New Zealand  - Road Race (NC),90.0
2022-01-09,25,Stage 5 - Wellington › Wellington,
2022-01-08,35,Stage 4 - Masterton › Te Wharau Hill,137.2
2022-01-07,60,Stage 3 - Masterton › Martinborough,127.3
2022-01-06,57,Stage 2 - Masterton › Masterton,158.1
2022-01-05,3,Stage 1 (TTT) - Masterton › Masterton,10.0
2021-09-29,DNF,Eurométropole Tour (1.Pro),177.6
2021-09-23,69,Omloop van het Houtland Middelkerke-Lichtervelde (1.1),190.0
2021-09-19,102,Gooikse Pijl (1.1),199.0
2021-09-17,80,Kampioenschap van Vlaanderen (1.1),195.3
2021-09-12,DNF,Antwerp Port Epic / Sels Trophy (1.1),183.4
2021-09-04,DNF,Stage 2 - Neuville-Saint-Rémy › Roisel,174.7
2021-09-03,115,Stage 1 - Arras › Lagnicourt-Marcel,129.0
2021-08-29,66,Grand Prix de la Somme Conseil Départemental 80 (1.2),179.0
2021-08-20,35,Grote Prijs Marcel Kint (1.1),196.3
2021-08-17,49,Egmont Cycling Race (1.1),192.3
2021-08-15,DNF,La Polynormande (1.1),168.9
2021-07-25,DNF,Grand Prix de la ville de Pérenchies (1.2),163.0
2021-06-13,92,Stage 3 - Traun › Hinterstoder (Höss),124.6
2021-06-12,84,Stage 2 - Efferding › Oberneukirchen,142.9
2021-06-11,48,Stage 1 - Felbermayr Wels › Maria Schmolln,163.9
2021-06-10,108,Prologue - Linz › Linz,0.7
2021-06-06,DNF,Elfstedenronde (1.1),193.1
2021-05-24,DNF,Ronde van Limburg (1.1),199.8
2021-05-13,94,Circuit de Wallonie (1.1),194.2
2021-02-14,39,National championships New Zealand  - Road Race (NC),174.4
2021-01-23,OTL,Gravel and Tar Classic (1.2),164.0
2020-02-16,DNF,National Championships New Zealand - Road Race (NC),174.0
2020-02-14,9,National Championships New Zealand U23 - ITT (NC),39.0
2020-02-07,DNF,Stage 3 - Bright › Wangaratta,178.1
2020-02-06,87,Stage 2 - Beechworth › Falls Creek,117.6
2020-02-05,52,Stage 1 - Nagambie › Shepparton,120.7
2020-01-25,19,Gravel and Tar Classic (1.2),133.2
2019-07-14,93,Stage 4 - Artemare › Hauteville-Lompnes,106.5
2019-07-13,54,Stage 3 (ITT) - Massignieu de Rives › Massignieu de Rives,9.9
2019-07-12,85,Stage 2 - Nantua › Belley,124.9
2019-07-11,41,Stage 1 - Serrières de Briord › Blyes,119.0
2019-03-16,5,Oceania Continental Championships MJ - Road Race (CC),105.0
2019-03-15,3,Oceania Continental Championships MJ - ITT (CC),26.2
2018-03-24,22,Oceania Continental Championships MJ - Road Race (CC),101.0
2018-03-23,25,Oceania Continental Championships MJ - ITT (CC),26.8
