date,result ranking,race name,distance
2003-05-21,8,National Championships United States - ITT (NC) ,34.0
2003-04-27,84,Stage 5 - Atlanta › Atlanta ,142.0
2003-04-26,89,Stage 4 - Dalton › Gainesville ,196.0
2003-04-25,55,Stage 3 - Pine Mountain/Callaway › Rome ,222.0
2003-04-24,42,Stage 2 - Macon › Columbus ,199.0
2003-04-23,53,Stage 1 - Augusta › Macon ,220.0
2003-04-22,30,Prologue - Savannah › Savannah ,4.2
2003-04-12,18,Stage 4 - Carmel › Salinas ,159.0
2003-04-11,19,Stage 3 - Laguna Seca › Laguna Seca ,60.0
2003-05-21,8,National Championships United States - ITT (NC) ,34.0
2003-04-27,84,Stage 5 - Atlanta › Atlanta ,142.0
2003-04-26,89,Stage 4 - Dalton › Gainesville ,196.0
2003-04-25,55,Stage 3 - Pine Mountain/Callaway › Rome ,222.0
2003-04-24,42,Stage 2 - Macon › Columbus ,199.0
2003-04-23,53,Stage 1 - Augusta › Macon ,220.0
2003-04-22,30,Prologue - Savannah › Savannah ,4.2
2003-04-12,18,Stage 4 - Carmel › Salinas ,159.0
2003-04-11,19,Stage 3 - Laguna Seca › Laguna Seca ,60.0
2002-09-15,DNF,San Francisco Grand Prix (1.3) ,176.0
2002-07-20,14,National Championships United States - ITT (NC) ,
2002-06-04,26,First Union Invitational (1.3) ,147.0
2001-06-24,38,Stage 7 - Saint-Georges › Saint-Georges ,166.7
2001-06-23,14,Stage 6a (ITT) - Saint-Georges › Saint-Georges ,15.0
2001-06-22,29,Stage 5 - Saint-Georges › Saint-Georges ,170.1
2001-06-20,54,Stage 3 - Lac Etchemin › Saint-Georges ,176.0
2001-06-19,102,Stage 2 - Charny › Beauceville ,168.2
2001-06-10,DNF,US Pro Championship () ,250.0
2001-05-24,3,National Championships United States - ITT (NC) ,34.0
2001-05-02,3,Stage 1 ,
2001-01-07,8,Copa América de Ciclismo (1.5) ,42.0
2000-06-04,38,First Union USPRO Championships (1.2) ,251.0
2000-06-04,10,National Championships United States - Road Race (NC) ,250.0
2000-05-31,DNF,First Union Wilmington Classic (1.3) ,120.0
2000-05-30,23,First Union Invitational (1.3) ,147.0
