date,result ranking,general classification,race name,distance,PCS point,UCI point,year
15.05,DNF,,Campeonato Panamericano de Ruta - Road Race (CC) ,176,,,2022
12.05,10,,Campeonato Panamericano de Ruta ME - ITT (CC) ,46.6,,3,2022
12.03,1,,National Championships Uruguay - ITT (NC) ,25,15,25,2022
12.03,1,,National Championships Uruguay - ITT (NC),25.0,15,25,2022
12.04 » 21.04,,,Vuelta Ciclista del Uruguay (2.2),,,,2019
16.04,DNF,,Stage 5 - Artigas › Tacuarembó,202.5,,,2019
15.04,125,91,Stage 4 - Colonia Itapebi › Artigas,149.0,,,2019
14.04,31,31,Stage 3 - Fray Bentos › Paysandú,150.1,,,2019
13.04,27,32,Stage 2 - Colonia › Mercedes,178.8,,,2019
12.04,54,54,Stage 1 - Cuidad del Plata › Colonia,165.5,,,2019
23.02,1,,National Championships Uruguay U23 - ITT (NC),,,,2019
