date,result ranking,general classification,race name,distance,PCS point,UCI point,year
25.04 » 01.05,,,Circuit des Mines (2.5) ,,,,2004
,50,,General classification ,,,,2004
16.04 » 18.04,,,Tour Nord Isère (2.6) ,,,,2004
18.04,DNF,,Stage 4 - Four › La Verpillière ,160,,,2004
17.04,3,26,Stage 3 - Saint-Maurice-l'Exil › Villefontaine ,86.3,1,,2004
17.04,30,32,Stage 2 - Charvieu-Chavagneux › Saint-Maurice-l'Exil ,96,,,2004
16.04,29,30,Stage 1 - La Verpillière › Charvieu-Chavagneux ,120.7,,,2004
25.04 » 01.05,,,Circuit des Mines (2.5) ,,,,2004
,50,,General classification ,,,,2004
16.04 » 18.04,,,Tour Nord Isère (2.6) ,,,,2004
18.04,DNF,,Stage 4 - Four › La Verpillière ,160.0,,,2004
17.04,3,26,Stage 3 - Saint-Maurice-l'Exil › Villefontaine ,86.3,1,,2004
17.04,30,32,Stage 2 - Charvieu-Chavagneux › Saint-Maurice-l'Exil ,96.0,,,2004
16.04,29,30,Stage 1 - La Verpillière › Charvieu-Chavagneux ,120.7,,,2004
15.05 » 18.05,,,Flèche du Sud (2.6) ,,,,2003
17.05,45,,Stage 3a - Troisvierges › Bourscheid ,80.0,,,2003
16.05,96,,Stage 2 - Kayl › Roeser ,171.0,,,2003
15.05,81,81,Stage 1 - Esch-sur-Alzette › Rumelange ,159.0,,,2003
26.04 » 01.05,,,Circuit des Mines (2.5) ,,,,2003
,9,,General classification ,,2,,2003
01.05,2,9,Stage 7 - Rosselange › St. Avold ,88.5,2,,2003
29.04,7,9,Stage 5 - Joeuf  › Jarny ,155.5,,,2003
26.04,9,,Stage 1 - Thionville › Verdun ,165.0,,,2003
23.05 » 30.05,,,Circuit des Mines (2.5) ,,,,2002
,32,,General classification ,,,,2002
30.05,3,,Stage 8 - Sainte-Marie-aux-Chênes › Hayange ,110.0,1,,2002
29.05,12,,Stage 7 - Trieux › Rosselange ,83.0,,,2002
28.05,35,,Stage 6 - Jarny › Rehlingen-Siersburg ,167.0,,,2002
27.05,25,,Stage 5 - Uckange › Manderen ,153.5,,,2002
26.05,26,,Stage 4 - Joeuf › Metz ,111.0,,,2002
25.05,46,,Stage 3 (ITT) - Rombas › Rombas ,23.5,,,2002
24.05,36,,Stage 2 - Briey › Saint-Avold ,163.0,,,2002
23.05,30,,Stage 1 - Thionville › Hersrange ,165.0,,,2002
23.05 » 30.05,,,Circuit des Mines (2.5) ,,,,2001
,33,,General classification ,,,,2001
30.05,23,,Stage 8 - Moyeuvre-Grande › Hayange ,112.3,,,2001
29.05,52,,Stage 7 (ITT) - Rombas › Rombas ,23.5,,,2001
28.05,29,,Stage 6 - Trieux › Manderen ,137.8,,,2001
27.05,89,,Stage 5 - Sainte-Marie-aux-Chênes › Metz ,165.4,,,2001
26.05,18,,Stage 4 - Rosselange › Guénange ,169.7,,,2001
25.05,30,,Stage 3 - Bouzonville › Forbach ,110.0,,,2001
24.05,105,,Stage 2 - Joeuf › Bouzonville ,93.2,,,2001
23.05,24,,Stage 1 - Briey › Audun le Tiche ,143.1,,,2001
