date,result ranking,general classification,race name,distance,PCS point,UCI point,year
01.10,13,,Omloop van het Houtland Lichtervelde () ,162,8,,1998
01.08 » 06.08,,,Tour de la Region Wallonne () ,,,,1998
,14,,General classification ,,7,,1998
05.07,22,,National Championships Netherlands - Road Race (NC) ,230.1,,,1998
26.06 » 28.06,,,Circuit Franco-Belge () ,,,,1998
,39,,General classification ,,,,1998
15.03,16,,Grand Prix De La Ville De Lillers Souvenir Bruno Comini (1.5) ,182,,,1998
01.10,13.0,,Omloop van het Houtland Lichtervelde () ,162.0,8,,1998
01.08 » 06.08,,,Tour de la Region Wallonne () ,,,,1998
,14.0,,General classification ,,7,,1998
05.07,22.0,,National Championships Netherlands - Road Race (NC) ,230.1,,,1998
26.06 » 28.06,,,Circuit Franco-Belge () ,,,,1998
,39.0,,General classification ,,,,1998
15.03,16.0,,Grand Prix De La Ville De Lillers Souvenir Bruno Comini (1.5) ,182.0,,,1998
31.03,23.0,,Grand Prix de Wallonie () ,199.0,,,1997
30.03,34.0,,De Brabantse Pijl - La Flèche Brabançonne (1.3) ,183.0,,,1997
05.03,6.0,,Le Samyn () ,170.0,24,,1997
13.10,49.0,,World Championships - Road Race (WC) ,252.0,15,,1996
14.09,62.0,,Paris-Bruxelles () ,251.0,,,1996
05.09,3.0,,Zomergem - Adinkerke () ,165.0,40,,1996
26.08 » 31.08,,,Ronde van Nederland () ,,,,1996
,46.0,,General classification ,,,,1996
23.06,6.0,,National Championships Netherlands - Road Race (NC) ,230.0,1,,1996
06.06 » 16.06,,,Österreich-Rundfahrt () ,,,,1996
,10.0,,General classification ,,14,,1996
16.05,6.0,,Grand Prix de Wallonie () ,204.0,24,,1996
28.04,26.0,,Tour de Berne (1.3) ,196.8,,,1996
25.03,64.0,,Dwars door België / À travers la Belgique () ,210.0,,,1996
06.03,20.0,,Memorial Samyn () ,160.0,1,,1996
23.07,2.0,,Liège-Bastogne-Liège U23 (1.2U23) ,,10,,1995
12.06,1.0,,Flèche Ardennaise () ,,15,,1993
15.05,1.0,,Circuit du Hainaut () ,183.0,15,,1993
