date,result ranking,general classification,race name,distance,PCS point,UCI point,year
22.08 » 25.08,,,Tour du Poitou Charentes et de la Vienne (2.1) ,,,,2006
,74,,General classification ,,,,2006
25.08,44,,Stage 4b - Ingrandes-sur-Vienne › Poitiers ,102,,,2006
25.08,95,,Stage 4a (ITT) - Saint-Gervais-les-Trois-Clochers › Saint-Gervais-les-Trois-Clochers ,23.3,,,2006
24.08,39,,Stage 3 - Parthenay › Chauvigny ,164.8,,,2006
23.08,40,,Stage 2 - Cognac › Partenay ,191,,,2006
22.08,35,,Stage 1 - Saintes › Cognac ,187.1,,,2006
20.08,107,,Châteauroux Classic de l'Indre Trophée Fenioux (1.1) ,200,,,2006
31.05 » 04.06,,,Skoda-Tour de Luxembourg (2.HC) ,,,,2006
03.06,DNF,,Stage 3 - Wiltz › Diekirch ,175.1,,,2006
02.06,41,51,Stage 2 - Schifflange › Differdange ,183.2,,,2006
01.06,76,79,Stage 1 - Luxembourg › Mondorf ,168.6,,,2006
31.05,94,94,Prologue - Luxembourg › Luxembourg ,2.6,,,2006
25.05,DNF,,Tour de Vendée (1.1) ,201,,,2006
18.05 » 21.05,,,Circuit de Lorraine Professionnels (2.1) ,,,,2006
20.05,DNF,,Stage 3 - Raon-l'Étape › Rehlingen-Siersburg ,176.7,,,2006
19.05,51,46,Stage 2 - Blénod-lès-Pont-à-Mousson › Gerardmer ,199.9,,,2006
18.05,25,26,Stage 1 - Thionville › Etain ,167.4,,,2006
12.05 » 14.05,,,Tour de Picardie (2.1) ,,,,2006
,78,,General classification ,,,,2006
14.05,68,,Stage 4 - Villers-Saint-Paul › Creil ,88,,,2006
14.05,87,,Stage 3 - Saint-Gobain › Nogent-sur-Oise ,99,,,2006
13.05,60,,Stage 2 - Nesle › Marle ,187,,,2006
12.05,89,,Stage 1 - Creil › Péronne ,187,,,2006
22.04,14,,GP de Villers-Cotterêts (1.1) ,193.2,7,,2006
16.04,35,,Tro-Bro Léon (1.1) ,191.7,,,2006
15.04,DNF,,Tour du Finistère (1.1) ,188,,,2006
04.04 » 08.04,,,Circuit de la Sarthe (2.1) ,,,,2006
07.04,23,64,Stage 3 - Angers › Ernee ,188.3,,,2006
06.04,85,,Stage 2b (ITT) - Angers › Angers ,8.8,,,2006
