date,result ranking,general classification,race name,distance,PCS point,UCI point,year
07.10,28,,Memorial Manuel Galera (1.4) ,165,,,2001
08.09 » 30.09,,,Vuelta a España () ,,,,2001
,42,,Mountains classification ,,,,2001
,84,,Points classification ,,,,2001
,33,,General classification ,,20,,2001
30.09,72,,Stage 21 (ITT) - Madrid › Madrid ,38,,,2001
29.09,46,34,Stage 20 - Guadalajara  › Alto de Abantos ,176.3,,,2001
28.09,9,,Stage 19 - Cuenca  › Guadalajara ,168,8,,2001
27.09,43,,Stage 18 - Albacete  › Cuenca ,154.2,,,2001
26.09,65,,Stage 17 - Murcia  › Albacete ,159.5,,,2001
25.09,90,,Stage 16 - Alcoy  › Murcia ,153.3,,,2001
23.09,43,,Stage 15 - Valencia  › Alto de Aitana ,207.2,,,2001
22.09,41,,Stage 14 - Tarragona  › Vinaròs ,170.5,,,2001
21.09,129,,Stage 13 - Andorra  › Universal Studios Port Aventura ,206,,,2001
20.09,130,,Stage 12 (ITT) - Ordino  › Estación de Esquí de Ordino (Andorra)  ,17.1,,,2001
19.09,45,,Stage 11 - Alp  › Estación de Pal (Andorra)  ,154.2,,,2001
18.09,71,,Stage 10 - Sabadell  › La Molina ,168.4,,,2001
16.09,32,,Stage 9 - Logroño  › Zaragoza ,179.2,,,2001
15.09,54,,Stage 8 - Reinosa  › Alto de la Cruz de la Demanda (Ezcaray)  ,195,,,2001
14.09,46,,Stage 7 (ITT) - Torrelavega  › Torrelavega ,44.2,,,2001
13.09,28,,Stage 6 - Cangas de Onís  › Torrelavega ,180.6,,,2001
12.09,88,,Stage 5 - Gijón  › Lagos de Covadonga ,160.8,,,2001
11.09,75,,Stage 4 - León  › Gijón ,175,,,2001
10.09,102,,Stage 3 - Valladolid  › León ,140.5,,,2001
09.09,96,,Stage 2 - Salamanca  › Valladolid ,147.2,,,2001
08.09,50,,Stage 1 (ITT) - Salamanca  › Salamanca ,12.3,,,2001
02.08 » 15.08,,,Volta a Portugal (2.3) ,,,,2001
,25,,General classification ,,,,2001
15.08,24,,Stage 14 (ITT) - Maia › Maia ,26.4,,,2001
14.08,1,,Stage 13 - Fafe › Lordelo ,171.3,20,,2001
11.08,1,,Stage 10 - Águeda › Vila Real ,189.6,20,,2001
09.08,23,,Stage 8 (ITT) - Manteigas › Piornos ,22.5,,,2001
08.08,31,,Stage 7 - Portalegre › Torre ,166,,,2001
07.08,28,,Stage 6 - Reguengos de Monsara › Cabeço do Mouro (Portalegre) ,158.5,,,2001
02.08,4,,Stage 1 - Torres Vedras › Odivelas ,183.1,5,,2001
31.07,OTL,,Circuito de Getxo (1.1) ,175,,,2001
11.07 » 15.07,,,GP Int. Torres Vedras - Trofeu Joaquim Agostinho (2.4) ,,,,2001
