date,result ranking,general classification,race name,distance,PCS point,UCI point,year
27.04,17,,Paris - Mantes-en-Yvelines (1.2) ,167.2,,,2008
27.04,17.0,,Paris - Mantes-en-Yvelines (1.2) ,167.2,,,2008
20.05 » 23.05,,,Flèche du Sud (2.6) ,,,,2004
,53.0,,General classification ,,,,2004
23.05,30.0,,Stage 4 - Dudelange › Esch-sur-Alzette ,160.6,,,2004
22.05,65.0,,Stage 3a - Troisvierges › Bourscheid ,84.8,,,2004
22.05,63.0,58,Stage 3b - Bourscheid › Warken ,88.0,,,2004
21.05,24.0,17,Stage 2 - Kayl › Rumelange ,168.9,,,2004
20.05,10.0,,Stage 1 - Esch-sur-Alzette › Berchem ,168.2,,,2004
08.09 » 15.09,,,International Presidency Turkey Tour (2.5) ,,,,2003
15.09,1.0,,Stage 7 - Marmaris › Marmaris ,50.0,5,,2003
10.09,2.0,,Stage 2 - Edremit › Balikesir ,91.0,2,,2003
09.09,1.0,,Stage 1 - Çanakkale  › Edremit ,135.0,5,,2003
