date,result ranking,general classification,race name,distance,PCS point,UCI point,year
11.06 » 17.06,,,Österreich-Rundfahrt () ,,,,2001
15.06,25,27,Stage 5 - Kitzbühel › Lienz ,138,,,2001
14.06,18,33,Stage 4 - Bad Gastein › Kitzbühler ,154,,,2001
13.06,48,56,Stage 3 - Schwaz › Bad Hofgastein ,173,,,2001
12.06,35,53,Stage 2 - Dornbirn › Lermoos ,197,,,2001
11.06,73,73,Stage 1 - Dornbirn › Dornbirn ,141,,,2001
08.05 » 13.05,,,Tour de Romandie (PT) ,,,,2001
,24,,Points classification ,,,,2001
,17,,General classification ,,32,,2001
13.05,62,,Stage 5 - Saxon › Genève ,178,,,2001
12.05,18,18,Stage 4 - Saint-Aubin › Nendaz ,171.5,,,2001
11.05,63,19,Stage 3 (ITT) - Payerne › Payerne ,25.45,,,2001
10.05,5,13,Stage 2 - Tramelan › Vevey ,171.7,10,,2001
09.05,26,32,Stage 1 - Pfaffnau › Tramelan ,165.7,,,2001
08.05,39,39,Prologue - Pfaffnau › Pfaffnau ,6.9,,,2001
06.05,58,,GP du canton d'Argovie / GP Gippingen (1.1) ,196,,,2001
01.05,24,,Rund um den Henninger Turm (1.1) ,206,2,,2001
28.04,DNF,,Amstel Gold Race (CDM) ,257,,,2001
22.04,67,,Liège - Bastogne - Liège (CDM) ,258,5,,2001
18.04,57,,La Flèche Wallonne () ,198,5,,2001
09.04 » 14.04,,,Vuelta al Pais Vasco (2.HC) ,,,,2001
13.04,DNF,,Stage 5a - Lekunberri › Lasarte-Oria ,105,,,2001
12.04,126,76,Stage 4 - Araia › Lekunberri ,182,,,2001
11.04,70,72,Stage 3 - Mungia › Araia ,162,,,2001
10.04,73,69,Stage 2 - Asteasu › Mungia ,175,,,2001
09.04,85,85,Stage 1 - Asteasu › Asteasu ,118,,,2001
24.03,144,,Milano-Sanremo (CDM) ,287,5,,2001
07.03 » 11.03,,,Vuelta Ciclista a Murcia (2.3) ,,,,2001
,59,,General classification ,,,,2001
11.03,93,,Stage 5 (ITT) - Murcia › Murcia ,12.3,,,2001
10.03,48,61,Stage 4 - Alcantarilla › Aledo ,166.2,,,2001
09.03,92,95,Stage 3 - Cieza › Archena ,152.4,,,2001
08.03,122,103,Stage 2 - Ceuti › Jumilla ,162.3,,,2001
07.03,91,92,Stage 1 - Murcia › Aguilas ,146.9,,,2001
11.06 » 17.06,,,Österreich-Rundfahrt () ,,,,2001
15.06,25,27,Stage 5 - Kitzbühel › Lienz ,138.0,,,2001
14.06,18,33,Stage 4 - Bad Gastein › Kitzbühler ,154.0,,,2001
13.06,48,56,Stage 3 - Schwaz › Bad Hofgastein ,173.0,,,2001
12.06,35,53,Stage 2 - Dornbirn › Lermoos ,197.0,,,2001
11.06,73,73,Stage 1 - Dornbirn › Dornbirn ,141.0,,,2001
08.05 » 13.05,,,Tour de Romandie (PT) ,,,,2001
,24,,Points classification ,,,,2001
,17,,General classification ,,32,,2001
13.05,62,,Stage 5 - Saxon › Genève ,178.0,,,2001
12.05,18,18,Stage 4 - Saint-Aubin › Nendaz ,171.5,,,2001
11.05,63,19,Stage 3 (ITT) - Payerne › Payerne ,25.45,,,2001
10.05,5,13,Stage 2 - Tramelan › Vevey ,171.7,10,,2001
09.05,26,32,Stage 1 - Pfaffnau › Tramelan ,165.7,,,2001
08.05,39,39,Prologue - Pfaffnau › Pfaffnau ,6.9,,,2001
06.05,58,,GP du canton d'Argovie / GP Gippingen (1.1) ,196.0,,,2001
01.05,24,,Rund um den Henninger Turm (1.1) ,206.0,2,,2001
28.04,DNF,,Amstel Gold Race (CDM) ,257.0,,,2001
22.04,67,,Liège - Bastogne - Liège (CDM) ,258.0,5,,2001
18.04,57,,La Flèche Wallonne () ,198.0,5,,2001
09.04 » 14.04,,,Vuelta al Pais Vasco (2.HC) ,,,,2001
13.04,DNF,,Stage 5a - Lekunberri › Lasarte-Oria ,105.0,,,2001
12.04,126,76,Stage 4 - Araia › Lekunberri ,182.0,,,2001
11.04,70,72,Stage 3 - Mungia › Araia ,162.0,,,2001
10.04,73,69,Stage 2 - Asteasu › Mungia ,175.0,,,2001
09.04,85,85,Stage 1 - Asteasu › Asteasu ,118.0,,,2001
24.03,144,,Milano-Sanremo (CDM) ,287.0,5,,2001
07.03 » 11.03,,,Vuelta Ciclista a Murcia (2.3) ,,,,2001
,59,,General classification ,,,,2001
11.03,93,,Stage 5 (ITT) - Murcia › Murcia ,12.3,,,2001
10.03,48,61,Stage 4 - Alcantarilla › Aledo ,166.2,,,2001
09.03,92,95,Stage 3 - Cieza › Archena ,152.4,,,2001
08.03,122,103,Stage 2 - Ceuti › Jumilla ,162.3,,,2001
07.03,91,92,Stage 1 - Murcia › Aguilas ,146.9,,,2001
20.08,DNF,,Züri Metzgete (CDM) ,248.4,,,2000
12.08,141,,Clasica Ciclista San Sebastian (CDM) ,232.0,5,,2000
01.07 » 23.07,,,Tour de France () ,,,,2000
,44,,General classification ,,25,,2000
23.07,126,,Stage 21 - Paris › Paris ,138.0,,,2000
22.07,127,41,Stage 20 - Belfort › Troyes ,254.5,,,2000
21.07,67,41,Stage 19 (ITT) - Fribourg-En-Brisgau › Mulhouse ,58.5,,,2000
20.07,103,40,Stage 18 - Lausanne › Fribourg-En-Brisgau ,246.5,,,2000
19.07,74,41,Stage 17 - Evian-Les-Bains › Lausanne ,155.0,,,2000
18.07,99,42,Stage 16 - Courchevel › Morzine ,196.0,,,2000
16.07,26,33,Stage 15 - Briancon › Courchevel ,173.5,,,2000
15.07,37,42,Stage 14 - Draguignan › Briancon ,249.0,,,2000
14.07,108,58,Stage 13 - Avignon › Draguignan ,185.5,,,2000
13.07,88,59,Stage 12 - Carpentras › Mont Ventoux ,149.0,,,2000
11.07,138,49,Stage 11 - Bagneres-De-Bigorre › Revel ,218.5,,,2000
10.07,35,36,Stage 10 - Dax › Hautacam ,205.0,,,2000
09.07,103,73,Stage 9 - Agen › Dax ,181.0,,,2000
08.07,127,72,Stage 8 - Limoges › Villeneuve sur Lot ,203.5,,,2000
07.07,111,62,Stage 7 - Tours › Limoges ,205.5,,,2000
06.07,111,62,Stage 6 - Vitre › Tours ,198.5,,,2000
05.07,93,54,Stage 5 - Vannes › Vitre ,202.0,,,2000
03.07,139,89,Stage 3 - Loudun › Nantes ,161.5,,,2000
02.07,75,89,Stage 2 - Futuroscope › Loudun ,194.0,,,2000
01.07,89,89,Stage 1 (ITT) - Futuroscope › Futuroscope ,16.5,,,2000
25.06,9,,National Championships Switzerland - Road Race (NC) ,186.0,,,2000
13.06 » 22.06,,,Tour de Suisse () ,,,,2000
,38,,Mountains classification ,,,,2000
,33,,Points classification ,,,,2000
,11,,General classification ,,60,,2000
