date,result ranking,general classification,race name,distance,PCS point,UCI point,year
31.05 » 04.06,,,Tour of Albania (2.2) ,,,,2022
,56,,General classification ,,,,2022
04.06,58,,Stage 5 - Gjirokastër › Fier ,109,,,2022
03.06,36,58,Stage 4 - Vlorë › Gjirokastër ,130.8,,,2022
02.06,70,62,Stage 3 - Elbasan › Vlorë ,122.3,,,2022
01.06,70,56,Stage 2 - Korçë › Elbasan ,153.4,,,2022
31.05,37,37,Stage 1 - Tirana › Korçë ,161.1,,,2022
20.06,DNF,,National Championships North Macedonia - Road Race (NC),,,,2021
01.09 » 03.09,,,Tour de Serbie (2.2),,,,2020
,65,,General classification,,,,2020
03.09,65,,Stage 3 - Zrenjanin › Novi Sad,100.0,,,2020
02.09,73,69,Stage 2 - Mionica › Požarevac,160.0,,,2020
01.09,71,71,Stage 1 - Jahorina › Zlatibor,170.0,,,2020
23.08,5,,National Championships North Macedonia - Road Race (NC),,2,10,2020
22.08,7,,National Championships North Macedonia - ITT (NC),,,,2020
06.07 » 07.07,,,In the steps of Romans (2.2),,,,2019
06.07,DNF,,Stage 1 - Banya › Razlog,126.0,,,2019
30.06,12,,National Championships North Macedonia - Road Race (NC),110.0,,,2019
29.06,8,,National Championships North Macedonia - ITT (NC),24.0,,,2019
20.05 » 24.05,,,Tour of Albania (2.2),,,,2019
,58,,General classification,,,,2019
24.05,56,,Stage 5 - Sarande › Fier,162.5,,,2019
23.05,58,59,Stage 4 - Vlore › Sarande,122.7,,,2019
22.05,64,64,Stage 3 - Elbasan › Vlore,177.2,,,2019
21.05,64,64,Stage 2 - Shkoder › Elbasan,182.9,,,2019
20.05,65,65,Stage 1 - Lezhë › Shkoder,150.0,,,2019
24.06,8,,National Championships Macedonia - Road Race (NC),120.0,,3,2018
23.06,13,,National Championships Macedonia - ITT (NC),24.0,,,2018
08.06 » 10.06,,,Tour de Serbia (2.2),,,,2018
08.06,DNF,,Stage 1 - Mionica › Mionica,159.0,,,2018
