date,result ranking,general classification,race name,distance,PCS point,UCI point,year
20.05 » 22.05,,,Triptyque Ardennais (NE) ,,,,2005
,3,,Mountains classification ,,,,2005
,31,,General classification ,,,,2005
22.05,17,,Stage 4 - Aywaille  › Aywaille  ,170,,,2005
21.05,67,,Stage 3 - Soumagne › Soumagne ,85,,,2005
21.05,68,,Stage 2 - Sprimont › Sprimont ,71,,,2005
20.05,50,,Stage 1 - Libramont › Libramont ,155,,,2005
21.05 » 23.05,,,Triptyque Ardennais (2.6) ,,,,2004
,1,,Mountains classification ,,,,2004
,8,,Points classification ,,,,2004
,6,,General classification ,,6,,2004
23.05,6,,Stage 4 - Libramont › Libramont ,185,,,2004
22.05,5,18,Stage 3 - Aywaille › Aywaille ,82,,,2004
22.05,111,56,Stage 2 - Soumagne › Soumagne ,92,,,2004
21.05,53,53,Stage 1 - Sprimont › Sprimont ,142,,,2004
